,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
80,1st and 10 at WIS 40,1st , 10 , WIS 40,PSU, 2nd,0:58 ,14,28,-14," (0:58 - 2nd) Trace McSorley pass complete to Saeed Blacknall for 40 yds for a TD, (Tyler Davis KICK) ",40,1, Trace McSorley,1, Saeed Blacknall ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
81,,,,,WIS, 2nd,0:58 ,14,28,-14, (0:58 - 2nd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
82,1st and 10 at WIS 25,1st , 10 , WIS 25,WIS, 2nd,0:53 ,14,28,-14, (0:53 - 2nd) Jazz Peavy run for 5 yds to the Wisc 30 ,5,0,0,0,0,1, Jazz Peavy ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
83,2nd and 5 at WIS 30,2nd , 5 , WIS 30,WIS, 2nd,0:48 ,14,28,-14, (0:48 - 2nd) Dare Ogunbowale run for 1 yd to the Wisc 31 ,1,0,0,0,0,1, Dare Ogunbowale ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
84,,,,,WIS, 2nd,0:48 ,14,28,-14," (0:48 - 2nd) Timeout PENN ST, clock 00:48 ",,,,,,,,,,,,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
85,3rd and 4 at WIS 31,3rd , 4 , WIS 31,WIS, 2nd,0:44 ,14,28,-14, (0:44 - 2nd) Bart Houston pass complete to Kyle Penniston for 6 yds to the Wisc 37 for a 1ST down ,6,1, Bart Houston,1, Kyle Penniston ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
86,1st and 10 at WIS 37,1st , 10 , WIS 37,WIS, 2nd,0:22 ,14,28,-14, (0:22 - 2nd) Dare Ogunbowale run for 5 yds to the Wisc 42 ,5,0,0,0,0,1, Dare Ogunbowale ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
87,,,,,WIS, 3rd,15:00 ,14,28,-14, (15:00 - 3rd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
88,1st and 10 at WIS 25,1st , 10 , WIS 25,WIS, 3rd,14:52 ,14,28,-14, (14:52 - 3rd) Bart Houston pass complete to Jazz Peavy for 8 yds to the Wisc 33 ,8,1, Bart Houston,1, Jazz Peavy ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
89,2nd and 2 at WIS 33,2nd , 2 , WIS 33,WIS, 3rd,14:19 ,14,28,-14, (14:19 - 3rd) Corey Clement run for 14 yds to the Wisc 47 for a 1ST down ,14,0,0,0,0,1, Corey Clement ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
90,1st and 10 at WIS 47,1st , 10 , WIS 47,WIS, 3rd,13:53 ,14,28,-14, (13:53 - 3rd) Bart Houston pass complete to Troy Fumagalli for 19 yds to the PnSt 34 for a 1ST down ,19,1, Bart Houston,1, Troy Fumagalli ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
91,1st and 10 at PSU 34,1st , 10 , PSU 34,WIS, 3rd,13:12 ,14,28,-14, (13:12 - 3rd) Corey Clement run for 3 yds to the PnSt 31 ,3,0,0,0,0,1, Corey Clement ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
92,2nd and 7 at PSU 31,2nd , 7 , PSU 31,WIS, 3rd,12:27 ,14,28,-14, (12:27 - 3rd) Bradrick Shaw run for 4 yds to the PnSt 27 ,4,0,0,0,0,1, Bradrick Shaw ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
93,3rd and 3 at PSU 27,3rd , 3 , PSU 27,WIS, 3rd,11:47 ,14,28,-14, (11:47 - 3rd) Bradrick Shaw run for a loss of 3 yards to the PnSt 30 ,-3,0,0,0,0,1, Bradrick Shaw ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
94,4th and 6 at PSU 30,4th , 6 , PSU 30,WIS, 3rd,11:09 ,14,28,-14, (11:09 - 3rd) Andrew Endicott 48 yd FG MISSED ,,0,0,0,0,0,0,0,1,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
95,1st and 10 at PSU 30,1st , 10 , PSU 30,PSU, 3rd,10:58 ,21,28,-7," (10:58 - 3rd) Trace McSorley pass complete to Saeed Blacknall for 70 yds for a TD, (Tyler Davis KICK) ",70,1, Trace McSorley,1, Saeed Blacknall ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
96,,,,,WIS, 3rd,10:58 ,21,28,-7," (10:58 - 3rd) Joey Julius kickoff for 65 yds , Natrell Jamerson return for 19 yds to the Wisc 19 ",65,,,,,,,,,,,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
97,1st and 10 at WIS 19,1st , 10 , WIS 19,WIS, 3rd,10:44 ,21,28,-7, (10:44 - 3rd) Bradrick Shaw run for 7 yds to the Wisc 26 ,7,0,0,0,0,1, Bradrick Shaw ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
98,2nd and 3 at WIS 26,2nd , 3 , WIS 26,WIS, 3rd,10:19 ,21,28,-7, (10:19 - 3rd) Bradrick Shaw run for 6 yds to the Wisc 32 for a 1ST down ,6,0,0,0,0,1, Bradrick Shaw ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
99,1st and 10 at WIS 32,1st , 10 , WIS 32,WIS, 3rd,9:46 ,21,28,-7, (9:46 - 3rd) Bradrick Shaw run for 4 yds to the Wisc 36 ,4,0,0,0,0,1, Bradrick Shaw ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
100,2nd and 6 at WIS 36,2nd , 6 , WIS 36,WIS, 3rd,9:05 ,21,28,-7, (9:05 - 3rd) Bart Houston run for 1 yd to the Wisc 37 ,1,0,0,0,0,1, Bart Houston ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
101,3rd and 5 at WIS 37,3rd , 5 , WIS 37,WIS, 3rd,8:25 ,21,28,-7," (8:25 - 3rd) Bart Houston sacked by Brandon Bell for a loss of 13 yards to the Wisc 24 Bart Houston fumbled, forced by Brandon Bell, recovered by Wisc Bart Houston , return for 0 yards ",-13,,,,,,,,,,,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
102,4th and 18 at WIS 24,4th , 18 , WIS 24,WIS, 3rd,7:39 ,21,28,-7," (7:39 - 3rd) Anthony Lotti punt for 39 yds, fair catch by John Reid at the PnSt 37 ",39,0,0,0,0,0,0,1,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
103,1st and 10 at PSU 37,1st , 10 , PSU 37,PSU, 3rd,7:33 ,28,28,0, (7:33 - 3rd) Saquon Barkley run for 16 yds to the Wisc 47 for a 1ST down ,16,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
104,1st and 10 at WIS 47,1st , 10 , WIS 47,PSU, 3rd,7:14 ,28,28,0, (7:14 - 3rd) Trace McSorley pass complete to Chris Godwin for 14 yds to the Wisc 33 for a 1ST down ,14,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
105,1st and 10 at WIS 33,1st , 10 , WIS 33,PSU, 3rd,6:55 ,28,28,0, (6:55 - 3rd) Saquon Barkley run for 1 yd to the Wisc 32 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
106,2nd and 9 at WIS 32,2nd , 9 , WIS 32,PSU, 3rd,6:30 ,28,28,0, (6:30 - 3rd) Trace McSorley pass complete to Mike Gesicki for 17 yds to the Wisc 15 for a 1ST down ,17,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
107,1st and 10 at WIS 15,1st , 10 , WIS 15,PSU, 3rd,6:02 ,28,28,0, (6:02 - 3rd) Saquon Barkley run for 4 yds to the Wisc 11 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
108,2nd and 6 at WIS 11,2nd , 6 , WIS 11,PSU, 3rd,5:25 ,28,28,0, (5:25 - 3rd) Trace McSorley pass complete to DaeSean Hamilton for 7 yds to the Wisc 4 for a 1ST down ,7,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
109,1st and Goal at WIS 4,1st , Goal , WIS 4,PSU, 3rd,4:59 ,28,28,0, (4:59 - 3rd) Trace McSorley run for 3 yds to the Wisc 1 ,3,0,0,0,0,1, Trace McSorley ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
110,2nd and Goal at WIS 1,2nd , Goal , WIS 1,PSU, 3rd,4:22 ,28,28,0," (4:22 - 3rd) Saquon Barkley run for 1 yd for a TD, (Tyler Davis KICK) ",1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
111,,,,,WIS, 3rd,4:22 ,28,31,-3, (4:22 - 3rd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
112,1st and 10 at WIS 25,1st , 10 , WIS 25,WIS, 3rd,4:13 ,28,31,-3, (4:13 - 3rd) Corey Clement run for 9 yds to the Wisc 34 ,9,0,0,0,0,1, Corey Clement ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
113,2nd and 1 at WIS 34,2nd , 1 , WIS 34,WIS, 3rd,3:41 ,28,31,-3, (3:41 - 3rd) Corey Clement run for 5 yds to the Wisc 39 for a 1ST down ,5,0,0,0,0,1, Corey Clement ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
114,1st and 10 at WIS 39,1st , 10 , WIS 39,WIS, 3rd,3:05 ,28,31,-3, (3:05 - 3rd) Bart Houston pass complete to Corey Clement for 26 yds to the PnSt 35 for a 1ST down ,26,1, Bart Houston,1, Corey Clement ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
115,1st and 10 at PSU 35,1st , 10 , PSU 35,WIS, 3rd,2:30 ,28,31,-3, (2:30 - 3rd) Bradrick Shaw run for 3 yds to the PnSt 32 ,3,0,0,0,0,1, Bradrick Shaw ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
116,2nd and 7 at PSU 32,2nd , 7 , PSU 32,WIS, 3rd,1:57 ,28,31,-3, (1:57 - 3rd) Bradrick Shaw run for 20 yds to the PnSt 12 for a 1ST down ,20,0,0,0,0,1, Bradrick Shaw ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
117,1st and 10 at PSU 12,1st , 10 , PSU 12,WIS, 3rd,1:23 ,28,31,-3, (1:23 - 3rd) Corey Clement run for 2 yds to the PnSt 10 ,2,0,0,0,0,1, Corey Clement ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
118,2nd and 8 at PSU 10,2nd , 8 , PSU 10,WIS, 3rd,1:02 ,28,31,-3, (1:02 - 3rd) Bart Houston pass incomplete to Troy Fumagalli ,0,1, Bart Houston,0, Troy Fumagalli ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
119,3rd and 8 at PSU 10,3rd , 8 , PSU 10,WIS, 3rd,0:56 ,28,31,-3, (0:56 - 3rd) Bart Houston pass complete to Jazz Peavy for 5 yds to the PnSt 5 ,5,1, Bart Houston,1, Jazz Peavy ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
120,4th and 3 at PSU 5,4th , 3 , PSU 5,WIS, 3rd,0:16 ,28,31,-3, (0:16 - 3rd) Andrew Endicott 23 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
121,,,,,PSU, 3rd,0:16 ,35,31,4," (0:16 - 3rd) P.J. Rosowski kickoff for 61 yds , Miles Sanders return for 15 yds to the PnSt 19 ",61,,,,,,,,,,,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
122,1st and 10 at PSU 19,1st , 10 , PSU 19,PSU, 3rd,0:03 ,35,31,4, (0:03 - 3rd) Trace McSorley pass complete to DaeSean Hamilton for 38 yds to the Wisc 43 for a 1ST down ,38,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
123,,,,,PSU,,,35,31,4, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
124,1st and 10 at WIS 43,1st , 10 , WIS 43,PSU, 4th,14:48 ,35,31,4, (14:48 - 4th) Trace McSorley pass complete to DaeSean Hamilton for 25 yds to the Wisc 18 for a 1ST down ,25,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
125,1st and 10 at WIS 18,1st , 10 , WIS 18,PSU, 4th,14:24 ,35,31,4, (14:24 - 4th) Saquon Barkley run for no gain to the Wisc 18 ,0,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
126,2nd and 10 at WIS 18,2nd , 10 , WIS 18,PSU, 4th,13:41 ,35,31,4," (13:41 - 4th) Trace McSorley pass complete to Saquon Barkley for 18 yds for a TD, (Tyler Davis KICK) ",18,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
127,,,,,WIS, 4th,13:41 ,35,31,4," (13:41 - 4th) Joey Julius kickoff for 62 yds , Natrell Jamerson return for 20 yds to the Wisc 23 ",62,,,,,,,,,,,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
128,1st and 10 at WIS 23,1st , 10 , WIS 23,WIS, 4th,13:27 ,35,31,4," (13:27 - 4th) Houston, Bart pass complete to Clement, Corey for 2 yards to the WISCONSIN25, PENALTY WISCONSIN illegal shift 5 yards to the WISCONSIN18, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
129,1st and 15 at WIS 18,1st , 15 , WIS 18,WIS, 4th,13:02 ,35,31,4, (13:02 - 4th) Corey Clement run for 12 yds to the Wisc 30 ,12,0,0,0,0,1, Corey Clement ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
130,2nd and 3 at WIS 30,2nd , 3 , WIS 30,WIS, 4th,12:27 ,35,31,4, (12:27 - 4th) Corey Clement run for 6 yds to the Wisc 36 for a 1ST down ,6,0,0,0,0,1, Corey Clement ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
131,1st and 10 at WIS 36,1st , 10 , WIS 36,WIS, 4th,11:56 ,35,31,4, (11:56 - 4th) Bradrick Shaw run for a loss of 2 yards to the Wisc 34 ,-2,0,0,0,0,1, Bradrick Shaw ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
132,2nd and 12 at WIS 34,2nd , 12 , WIS 34,WIS, 4th,11:18 ,35,31,4, (11:18 - 4th) Bart Houston sacked by Koa Farmer for a loss of 4 yards to the Wisc 30 ,-4,,,,,,,,,,,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
133,3rd and 16 at WIS 30,3rd , 16 , WIS 30,WIS, 4th,10:32 ,35,31,4, (10:32 - 4th) Bart Houston pass complete to Dare Ogunbowale for 2 yds to the Wisc 32 ,2,1, Bart Houston,1, Dare Ogunbowale ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
134,4th and 14 at WIS 32,4th , 14 , WIS 32,WIS, 4th,9:52 ,35,31,4," (9:52 - 4th) Anthony Lotti punt for 37 yds , John Reid returns for 5 yds to the PnSt 36 ",37,0,0,0,0,0,0,1,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
135,1st and 10 at PSU 36,1st , 10 , PSU 36,PSU, 4th,9:43 ,38,31,7, (9:43 - 4th) Saquon Barkley run for 4 yds to the PnSt 40 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
136,2nd and 6 at PSU 40,2nd , 6 , PSU 40,PSU, 4th,9:08 ,38,31,7, (9:08 - 4th) Trace McSorley pass incomplete to Mike Gesicki ,0,1, Trace McSorley,0, Mike Gesicki ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
137,3rd and 6 at PSU 40,3rd , 6 , PSU 40,PSU, 4th,9:02 ,38,31,7," (9:02 - 4th) McSorley, Trace pass incomplete, PENALTY WISCONSIN roughing passer (Jacobs, Leon) 15 yards to the WISCONSIN45, NO PLAY, 1ST DOWN PENNST. ",0,0,0,0,0,0,0,0,0,0,1,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
138,1st and 10 at WIS 45,1st , 10 , WIS 45,PSU, 4th,8:51 ,38,31,7, (8:51 - 4th) Saquon Barkley run for 2 yds to the Wisc 43 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
139,2nd and 8 at WIS 43,2nd , 8 , WIS 43,PSU, 4th,8:16 ,38,31,7, (8:16 - 4th) Trace McSorley pass complete to Saeed Blacknall for 11 yds to the Wisc 32 for a 1ST down ,11,1, Trace McSorley,1, Saeed Blacknall ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
140,1st and 10 at WIS 32,1st , 10 , WIS 32,PSU, 4th,7:56 ,38,31,7, (7:56 - 4th) Saquon Barkley run for 2 yds to the Wisc 30 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
141,2nd and 8 at WIS 30,2nd , 8 , WIS 30,PSU, 4th,7:13 ,38,31,7," (7:13 - 4th) McSorley, Trace pass incomplete to Hamilton, DaeSean, PENALTY WISCONSIN pass interference (Musso, Leo) 15 yards to the WISCONSIN15, NO PLAY, 1ST DOWN PENNST. ",0,0,0,0,0,0,0,0,0,0,1,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
142,1st and 10 at WIS 15,1st , 10 , WIS 15,PSU, 4th,7:00 ,38,31,7, (7:00 - 4th) Saquon Barkley run for a loss of 2 yards to the Wisc 17 ,-2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
143,2nd and 12 at WIS 17,2nd , 12 , WIS 17,PSU, 4th,6:25 ,38,31,7, (6:25 - 4th) Trace McSorley pass complete to Chris Godwin for 8 yds to the Wisc 9 ,8,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
144,3rd and 4 at WIS 9,3rd , 4 , WIS 9,PSU, 4th,5:47 ,38,31,7, (5:47 - 4th) Trace McSorley pass complete to DaeSean Hamilton for 3 yds to the Wisc 6 ,3,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
145,4th and 1 at WIS 6,4th , 1 , WIS 6,PSU, 4th,5:14 ,38,31,7, (5:14 - 4th) Tyler Davis 24 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
146,,,,,WIS, 4th,5:14 ,38,31,7, (5:14 - 4th) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
147,1st and 10 at WIS 25,1st , 10 , WIS 25,WIS, 4th,5:07 ,38,31,7, (5:07 - 4th) Bart Houston run for 2 yds to the Wisc 27 ,2,0,0,0,0,1, Bart Houston ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
148,2nd and 8 at WIS 27,2nd , 8 , WIS 27,WIS, 4th,4:27 ,38,31,7, (4:27 - 4th) Bart Houston pass complete to Jazz Peavy for 16 yds to the Wisc 43 for a 1ST down ,16,1, Bart Houston,1, Jazz Peavy ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
149,1st and 10 at WIS 43,1st , 10 , WIS 43,WIS, 4th,3:51 ,38,31,7, (3:51 - 4th) Bradrick Shaw run for a loss of 1 yard to the Wisc 42 ,-1,0,0,0,0,1, Bradrick Shaw ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
150,2nd and 11 at WIS 42,2nd , 11 , WIS 42,WIS, 4th,3:17 ,38,31,7, (3:17 - 4th) Bart Houston pass complete to Dare Ogunbowale for 10 yds to the PnSt 48 ,10,1, Bart Houston,1, Dare Ogunbowale ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
151,3rd and 1 at PSU 48,3rd , 1 , PSU 48,WIS, 4th,2:42 ,38,31,7, (2:42 - 4th) Dare Ogunbowale run for 2 yds to the PnSt 46 for a 1ST down ,2,0,0,0,0,1, Dare Ogunbowale ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
152,1st and 10 at PSU 46,1st , 10 , PSU 46,WIS, 4th,2:12 ,38,31,7, (2:12 - 4th) Bart Houston pass complete to Corey Clement for 13 yds to the PnSt 33 for a 1ST down ,13,1, Bart Houston,1, Corey Clement ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
153,1st and 10 at PSU 33,1st , 10 , PSU 33,WIS, 4th,1:50 ,38,31,7, (1:50 - 4th) Bart Houston pass complete to Corey Clement for 4 yds to the PnSt 29 ,4,1, Bart Houston,1, Corey Clement ,0,0,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
154,2nd and 6 at PSU 29,2nd , 6 , PSU 29,WIS, 4th,1:42 ,38,31,7, (1:42 - 4th) Bradrick Shaw run for no gain to the PnSt 29 ,0,0,0,0,0,1, Bradrick Shaw ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
155,,,,,WIS, 4th,1:04 ,38,31,7," (1:04 - 4th) Timeout WISCONSIN, clock 01:04 ",,,,,,,,,,,,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
156,4th and 1 at PSU 24,4th , 1 , PSU 24,WIS, 4th,1:01 ,38,31,7, (1:01 - 4th) Corey Clement run for no gain to the PnSt 24 ,0,0,0,0,0,1, Corey Clement ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
157,1st and 10 at PSU 24,1st , 10 , PSU 24,PSU, 4th,0:57 ,38,31,7, (0:57 - 4th) Saquon Barkley run for a loss of 2 yards to the PnSt 22 ,-2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
158,,,,,PSU, 4th,0:57 ,38,31,7," (0:57 - 4th) Timeout WISCONSIN, clock 00:57 ",,,,,,,,,,,,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
159,2nd and 12 at PSU 22,2nd , 12 , PSU 22,PSU, 4th,0:53 ,38,31,7, (0:53 - 4th) Saquon Barkley run for 1 yd to the PnSt 23 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
160,,,,,PSU, 4th,0:53 ,38,31,7," (0:53 - 4th) Timeout WISCONSIN, clock 00:53 ",,,,,,,,,,,,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
161,3rd and 11 at PSU 23,3rd , 11 , PSU 23,PSU, 4th,0:48 ,38,31,7, (0:48 - 4th) Saquon Barkley run for no gain to the PnSt 23 ,0,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
162,,,,,PSU, 4th,0:03 ,38,31,7," (0:03 - 4th) Timeout PENN ST, clock 00:03 ",,,,,,,,,,,,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
163,4th and 11 at PSU 23,4th , 11 , PSU 23,PSU, 4th,0:00 ,38,31,7, (0:00 - 4th) Trace McSorley run for a loss of 18 yards to the PnSt 5 ,-18,0,0,0,0,1, Trace McSorley ,0,0,0,0,12/4/2016,2016," Indianapolis, IN 46225 ",road,WIS-2.5,45," 65,018",400926946
164,,,,,PSU,,,38,31,7, End of 4th Quarter ,,,,,,,,,,,,,,,,,,,
