,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
81,2nd and 10 at PUR 25,2nd , 10 , PUR 25,PUR, 2nd,1:57 ,17,17,0, (1:57 - 2nd) David Blough pass complete to Markell Jones for 5 yds to the Prdue 30 ,5,1, David Blough,1, Markell Jones ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
82,,,,,PUR, 2nd,1:57 ,17,17,0," (1:57 - 2nd) Timeout PENN ST, clock 01:57 ",,,,,,,,,,,,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
83,3rd and 5 at PUR 30,3rd , 5 , PUR 30,PUR, 2nd,1:50 ,17,17,0, (1:50 - 2nd) David Blough pass complete to DeAngelo Yancey for 4 yds to the Prdue 34 ,4,1, David Blough,1, DeAngelo Yancey ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
84,4th and 1 at PUR 34,4th , 1 , PUR 34,PUR, 2nd,1:43 ,17,17,0," (1:43 - 2nd) Joe Schopper punt for 36 yds, fair catch by John Reid at the PnSt 30 ",36,0,0,0,0,0,0,1,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
85,1st and 10 at PSU 30,1st , 10 , PSU 30,PSU, 2nd,1:26 ,17,17,0, (1:26 - 2nd) Saquon Barkley run for 8 yds to the PnSt 38 ,8,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
86,2nd and 2 at PSU 38,2nd , 2 , PSU 38,PSU, 2nd,1:11 ,17,17,0, (1:11 - 2nd) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
87,3rd and 2 at PSU 38,3rd , 2 , PSU 38,PSU, 2nd,1:05 ,17,17,0, (1:05 - 2nd) Saquon Barkley run for a loss of 6 yards to the PnSt 32 ,-6,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
88,,,,,PSU, 2nd,1:01 ,17,17,0," (1:01 - 2nd) Timeout PURDUE, clock 01:01 ",,,,,,,,,,,,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
89,4th and 8 at PSU 32,4th , 8 , PSU 32,PSU, 2nd,1:01 ,17,17,0," (1:01 - 2nd) PENN ST Penalty, False Start (-5 Yards) to the PnSt 27 ",,0,0,0,0,0,0,0,0,0,1,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
90,4th and 13 at PSU 27,4th , 13 , PSU 27,PSU, 2nd,0:57 ,17,17,0," (0:57 - 2nd) Blake Gillikin punt for 26 yds, downed at the Prdue 47 ",26,0,0,0,0,0,0,1,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
91,1st and 10 at PUR 47,1st , 10 , PUR 47,PUR, 2nd,0:53 ,17,17,0, (0:53 - 2nd) David Blough pass incomplete to Gregory Phillips ,0,1, David Blough,0, Gregory Phillips ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
92,2nd and 10 at PUR 47,2nd , 10 , PUR 47,PUR, 2nd,0:42 ,17,17,0, (0:42 - 2nd) David Blough pass complete to Markell Jones for 31 yds to the PnSt 22 for a 1ST down ,31,1, David Blough,1, Markell Jones ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
93,1st and 10 at PSU 22,1st , 10 , PSU 22,PUR, 2nd,0:42 ,17,17,0," (0:42 - 2nd) PURDUE Penalty, Delay of Game (-5 Yards) to the PnSt 27 ",,0,0,0,0,0,0,0,0,0,1,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
94,1st and 15 at PSU 27,1st , 15 , PSU 27,PUR, 2nd,0:38 ,17,17,0," (0:38 - 2nd) PENN ST Penalty, Defensive Offside (5 Yards) to the PnSt 22 ",,0,0,0,0,0,0,0,0,0,1,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
95,,,,,PUR, 2nd,0:38 ,17,17,0," (0:38 - 2nd) Timeout PURDUE, clock 00:38 ",,,,,,,,,,,,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
96,1st and 10 at PSU 22,1st , 10 , PSU 22,PUR, 2nd,0:30 ,17,17,0, (0:30 - 2nd) David Blough pass incomplete ,0,1, David Blough,0,0,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
97,2nd and 10 at PSU 22,2nd , 10 , PSU 22,PUR, 2nd,0:25 ,17,17,0, (0:25 - 2nd) David Blough pass incomplete to DeAngelo Yancey ,0,1, David Blough,0, DeAngelo Yancey ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
98,3rd and 10 at PSU 22,3rd , 10 , PSU 22,PUR, 2nd,0:22 ,17,17,0, (0:22 - 2nd) David Blough pass incomplete to Bilal Marshall ,0,1, David Blough,0, Bilal Marshall ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
99,4th and 10 at PSU 22,4th , 10 , PSU 22,PUR, 2nd,0:17 ,17,17,0, (0:17 - 2nd) J.D. Dellinger 39 yd FG MISSED ,,0,0,0,0,0,0,0,1,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
100,1st and 10 at PSU 22,1st , 10 , PSU 22,PSU, 2nd,0:15 ,17,17,0, (0:15 - 2nd) TEAM run for a loss of 2 yards to the PnSt 20 ,-2,0,0,0,0,1, TEAM ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
101,,,,,PUR, 3rd,15:00 ,17,17,0, (15:00 - 3rd) Joey Julius kickoff for 61 yds ,61,,,,,,,,,,,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
102,1st and 10 at PUR 35,1st , 10 , PUR 35,PUR, 3rd,14:50 ,17,17,0, (14:50 - 3rd) Markell Jones run for 4 yds to the Prdue 39 ,4,0,0,0,0,1, Markell Jones ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
103,2nd and 6 at PUR 39,2nd , 6 , PUR 39,PUR, 3rd,14:22 ,17,17,0, (14:22 - 3rd) David Blough pass complete to Markell Jones for 3 yds to the Prdue 42 ,3,1, David Blough,1, Markell Jones ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
104,3rd and 3 at PUR 42,3rd , 3 , PUR 42,PUR, 3rd,13:47 ,17,17,0, (13:47 - 3rd) David Blough pass intercepted Brandon Smith return for 22 yds to the Prdue 24 ,22,1, David Blough,interception,0,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
105,1st and 10 at PUR 24,1st , 10 , PUR 24,PSU, 3rd,13:40 ,24,17,7, (13:40 - 3rd) Saquon Barkley run for 9 yds to the Prdue 15 ,9,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
106,2nd and 1 at PUR 15,2nd , 1 , PUR 15,PSU, 3rd,13:15 ,24,17,7, (13:15 - 3rd) Saquon Barkley run for 9 yds to the Prdue 6 for a 1ST down ,9,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
107,1st and Goal at PUR 6,1st , Goal , PUR 6,PSU, 3rd,12:50 ,24,17,7, (12:50 - 3rd) Saquon Barkley run for 5 yds to the Prdue 1 ,5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
108,2nd and Goal at PUR 1,2nd , Goal , PUR 1,PSU, 3rd,12:29 ,24,17,7, (12:29 - 3rd) Chris Godwin 1 Yd pass from Trace McSorley (Tyler Davis Kick) ,,1,Trace McSorley,1, Chris Godwin,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
109,,,,,PUR, 3rd,12:29 ,24,17,7, (12:29 - 3rd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
110,1st and 10 at PUR 25,1st , 10 , PUR 25,PUR, 3rd,12:20 ,24,17,7, (12:20 - 3rd) David Blough pass complete to Cole Herdman for 5 yds to the Prdue 30 ,5,1, David Blough,1, Cole Herdman ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
111,2nd and 5 at PUR 30,2nd , 5 , PUR 30,PUR, 3rd,11:55 ,24,17,7, (11:55 - 3rd) Richie Worship run for 1 yd to the Prdue 31 ,1,0,0,0,0,1, Richie Worship ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
112,3rd and 4 at PUR 31,3rd , 4 , PUR 31,PUR, 3rd,11:30 ,24,17,7," (11:30 - 3rd) David Blough run for no gain to the Prdue 31 for a 1ST down PENN ST Penalty, Personal Foul (15 Yards) to the Prdue 46 for a 1ST down ",0,0,0,0,0,0,0,0,0,0,1,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
113,1st and 10 at PUR 46,1st , 10 , PUR 46,PUR, 3rd,11:27 ,24,17,7, (11:27 - 3rd) David Blough pass incomplete to Cole Herdman ,0,1, David Blough,0, Cole Herdman ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
114,2nd and 10 at PUR 46,2nd , 10 , PUR 46,PUR, 3rd,11:13 ,24,17,7, (11:13 - 3rd) David Blough pass complete to Cameron Posey for 4 yds to the 50 yard line ,4,1, David Blough,1, Cameron Posey ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
115,3rd and 6 at 50,3rd , 6 , 50,PUR, 3rd,10:46 ,24,17,7," (10:46 - 3rd) PURDUE Penalty, Offensive Holding (-11 Yards) to the Prdue 39 ",,0,0,0,0,0,0,0,0,0,1,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
116,3rd and 17 at PUR 39,3rd , 17 , PUR 39,PUR, 3rd,10:15 ,24,17,7, (10:15 - 3rd) David Blough pass complete to Malik Kimbrough for 5 yds to the Prdue 44 ,5,1, David Blough,1, Malik Kimbrough ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
117,4th and 12 at PUR 44,4th , 12 , PUR 44,PUR, 3rd,9:49 ,24,17,7, (9:49 - 3rd) Joe Schopper punt for 56 yds for a touchback ,56,0,0,0,0,0,0,1,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
118,1st and 10 at PSU 20,1st , 10 , PSU 20,PSU, 3rd,9:43 ,24,17,7, (9:43 - 3rd) Saquon Barkley run for 10 yds to the PnSt 30 for a 1ST down ,10,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
119,1st and 10 at PSU 30,1st , 10 , PSU 30,PSU, 3rd,9:17 ,24,17,7, (9:17 - 3rd) Trace McSorley pass incomplete to Mike Gesicki ,0,1, Trace McSorley,0, Mike Gesicki ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
120,2nd and 10 at PSU 30,2nd , 10 , PSU 30,PSU, 3rd,9:11 ,24,17,7, (9:11 - 3rd) Trace McSorley pass incomplete to Saeed Blacknall ,0,1, Trace McSorley,0, Saeed Blacknall ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
121,3rd and 10 at PSU 30,3rd , 10 , PSU 30,PSU, 3rd,9:06 ,24,17,7, (9:06 - 3rd) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
122,4th and 10 at PSU 30,4th , 10 , PSU 30,PSU, 3rd,8:57 ,24,17,7," (8:57 - 3rd) Blake Gillikin punt for 46 yds , Bilal Marshall returns for no gain to the Prdue 24 Bilal Marshall fumbled, recovered by PnSt ",46,0,0,0,0,0,0,1,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
123,1st and 10 at PUR 24,1st , 10 , PUR 24,PSU, 3rd,8:35 ,31,17,14, (8:35 - 3rd) Saquon Barkley run for 20 yds to the Prdue 4 for a 1ST down ,20,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
124,1st and Goal at PUR 4,1st , Goal , PUR 4,PSU, 3rd,8:17 ,31,17,14, (8:17 - 3rd) Andre Robinson 4 Yd Run (Tyler Davis Kick) , 4 ,0,0,0,0,1, (8:17 - 3rd) Andre Robinson,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
125,,,,,PUR, 3rd,8:17 ,31,17,14," (8:17 - 3rd) Joey Julius kickoff for 63 yds , Brian Lankford-Johnson return for 18 yds to the Prdue 20 ",63,,,,,,,,,,,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
126,1st and 10 at PUR 20,1st , 10 , PUR 20,PUR, 3rd,8:05 ,31,17,14, (8:05 - 3rd) Bilal Marshall run for a loss of 2 yards to the Prdue 18 ,-2,0,0,0,0,1, Bilal Marshall ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
127,2nd and 12 at PUR 18,2nd , 12 , PUR 18,PUR, 3rd,7:20 ,31,17,14, (7:20 - 3rd) David Blough pass complete to Brycen Hopkins for 5 yds to the Prdue 23 ,5,1, David Blough,1, Brycen Hopkins ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
128,3rd and 7 at PUR 23,3rd , 7 , PUR 23,PUR, 3rd,6:39 ,31,17,14, (6:39 - 3rd) David Blough pass complete to Bilal Marshall for 4 yds to the Prdue 27 ,4,1, David Blough,1, Bilal Marshall ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
129,4th and 3 at PUR 27,4th , 3 , PUR 27,PUR, 3rd,6:03 ,31,17,14," (6:03 - 3rd) Joe Schopper punt for 45 yds, fair catch by John Reid at the PnSt 28 ",45,0,0,0,0,0,0,1,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
130,1st and 10 at PSU 28,1st , 10 , PSU 28,PSU, 3rd,5:50 ,34,17,17, (5:50 - 3rd) Trace McSorley pass complete to Saeed Blacknall for 42 yds to the Prdue 30 for a 1ST down ,42,1, Trace McSorley,1, Saeed Blacknall ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
131,1st and 10 at PUR 30,1st , 10 , PUR 30,PSU, 3rd,5:27 ,34,17,17, (5:27 - 3rd) Saquon Barkley run for 17 yds to the Prdue 13 for a 1ST down ,17,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
132,1st and 10 at PUR 13,1st , 10 , PUR 13,PSU, 3rd,5:00 ,34,17,17, (5:00 - 3rd) Trace McSorley pass complete to Chris Godwin for 2 yds to the Prdue 11 ,2,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
133,2nd and 8 at PUR 11,2nd , 8 , PUR 11,PSU, 3rd,4:30 ,34,17,17, (4:30 - 3rd) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
134,3rd and 8 at PUR 11,3rd , 8 , PUR 11,PSU, 3rd,4:25 ,34,17,17, (4:25 - 3rd) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
135,4th and 8 at PUR 11,4th , 8 , PUR 11,PSU, 3rd,4:21 ,34,17,17, (4:21 - 3rd) Tyler Davis 29 Yd Field Goal ,,0,0,0,0,0,0,0,1,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
136,,,,,PUR, 3rd,4:21 ,34,24,10, (4:21 - 3rd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
137,1st and 10 at PUR 25,1st , 10 , PUR 25,PUR, 3rd,4:14 ,34,24,10, (4:14 - 3rd) David Blough pass complete to Bilal Marshall for 5 yds to the Prdue 30 ,5,1, David Blough,1, Bilal Marshall ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
138,2nd and 5 at PUR 30,2nd , 5 , PUR 30,PUR, 3rd,3:40 ,34,24,10, (3:40 - 3rd) David Blough pass complete to Cameron Posey for no gain to the Prdue 30 ,0,1, David Blough,1, Cameron Posey ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
139,3rd and 5 at PUR 30,3rd , 5 , PUR 30,PUR, 3rd,3:06 ,34,24,10," (3:06 - 3rd) Blough, David pass incomplete to Marshall, Bilal, PENALTY PENNST holding (Campbell, Christian) 9 yards to the PURDUE39, NO PLAY, 1ST DOWN PURDUE. ",0,0,0,0,0,0,0,0,0,0,1,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
140,1st and 10 at PUR 39,1st , 10 , PUR 39,PUR, 3rd,2:58 ,34,24,10, (2:58 - 3rd) Bilal Marshall run for a loss of 1 yard to the Prdue 38 ,-1,0,0,0,0,1, Bilal Marshall ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
141,2nd and 11 at PUR 38,2nd , 11 , PUR 38,PUR, 3rd,2:32 ,34,24,10, (2:32 - 3rd) DeAngelo Yancey 62 Yd pass from David Blough (J.D. Dellinger Kick) ,,1,David Blough,1, DeAngelo Yancey ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
142,,,,,PSU, 3rd,2:32 ,41,24,17, (2:32 - 3rd) Myles Homan on-side kick recovered by PENN ST at the Prdue 45 ,,,,,,,,,,,,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
143,1st and 10 at PUR 40,1st , 10 , PUR 40,PSU, 3rd,2:15 ,41,24,17, (2:15 - 3rd) Saquon Barkley run for 22 yds to the Prdue 18 for a 1ST down ,22,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
144,1st and 10 at PUR 18,1st , 10 , PUR 18,PSU, 3rd,2:00 ,41,24,17, (2:00 - 3rd) Miles Sanders run for a loss of 3 yards to the Prdue 21 ,-3,0,0,0,0,1, Miles Sanders ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
145,2nd and 13 at PUR 21,2nd , 13 , PUR 21,PSU, 3rd,1:18 ,41,24,17, (1:18 - 3rd) Miles Sanders 21 Yd pass from Trace McSorley (Tyler Davis Kick) ,,1,Trace McSorley,1, Miles Sanders ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
146,,,,,PUR, 3rd,1:18 ,41,24,17, (1:18 - 3rd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
147,1st and 10 at PUR 25,1st , 10 , PUR 25,PUR, 3rd,1:13 ,41,24,17, (1:13 - 3rd) David Blough pass incomplete ,0,1, David Blough,0,0,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
148,2nd and 10 at PUR 25,2nd , 10 , PUR 25,PUR, 3rd,1:00 ,41,24,17, (1:00 - 3rd) Markell Jones run for 11 yds to the Prdue 36 for a 1ST down ,11,0,0,0,0,1, Markell Jones ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
149,1st and 10 at PUR 36,1st , 10 , PUR 36,PUR, 3rd,0:39 ,41,24,17," (0:39 - 3rd) PURDUE Penalty, Personal Foul (-15 Yards) to the Prdue 21 ",,0,0,0,0,0,0,0,0,0,1,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
150,1st and 25 at PUR 21,1st , 25 , PUR 21,PUR, 3rd,0:34 ,41,24,17, (0:34 - 3rd) David Blough pass incomplete to Cameron Posey ,0,1, David Blough,0, Cameron Posey ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
151,2nd and 25 at PUR 21,2nd , 25 , PUR 21,PUR, 3rd,0:25 ,41,24,17, (0:25 - 3rd) David Blough pass complete to Anthony Mahoungou for 1 yd to the Prdue 22 ,1,1, David Blough,1, Anthony Mahoungou ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
152,,,,,PUR,,,41,24,17, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
153,3rd and 24 at PUR 22,3rd , 24 , PUR 22,PUR, 4th,14:50 ,41,24,17, (14:50 - 4th) David Blough sacked by Ryan Buchholz for a loss of 6 yards to the Prdue 16 ,-6,,,,,,,,,,,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
154,4th and 30 at PUR 16,4th , 30 , PUR 16,PUR, 4th,14:09 ,41,24,17," (14:09 - 4th) Joe Schopper punt for 55 yds, fair catch by Gregg Garrity at the PURDUE 29 PENN ST Penalty, Offensive Holding (10 Yards) to the PnSt 19 ",55,0,0,0,0,0,0,0,0,0,1,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
155,1st and 10 at PSU 19,1st , 10 , PSU 19,PSU, 4th,13:56 ,48,24,24, (13:56 - 4th) Saquon Barkley 81 Yd Run (Tyler Davis Kick) ,81 ,0,0,0,0,1, (13:56 - 4th) Saquon Barkley ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
156,,,,,PUR, 4th,13:56 ,48,24,24," (13:56 - 4th) Joey Julius kickoff for 65 yds , Brian Lankford-Johnson return for 29 yds to the Prdue 29 ",65,,,,,,,,,,,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
157,1st and 10 at PUR 29,1st , 10 , PUR 29,PUR, 4th,13:44 ,48,24,24, (13:44 - 4th) David Blough pass incomplete to DeAngelo Yancey ,0,1, David Blough,0, DeAngelo Yancey ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
158,2nd and 10 at PUR 29,2nd , 10 , PUR 29,PUR, 4th,13:33 ,48,24,24, (13:33 - 4th) David Blough pass complete to Bilal Marshall for 7 yds to the Prdue 36 ,7,1, David Blough,1, Bilal Marshall ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
159,3rd and 3 at PUR 36,3rd , 3 , PUR 36,PUR, 4th,13:15 ,48,24,24, (13:15 - 4th) Richie Worship run for 6 yds to the Prdue 42 for a 1ST down ,6,0,0,0,0,1, Richie Worship ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
160,1st and 10 at PUR 42,1st , 10 , PUR 42,PUR, 4th,12:35 ,48,24,24, (12:35 - 4th) Richie Worship run for 2 yds to the Prdue 44 ,2,0,0,0,0,1, Richie Worship ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
161,2nd and 8 at PUR 44,2nd , 8 , PUR 44,PUR, 4th,12:15 ,48,24,24, (12:15 - 4th) David Blough pass complete to Cole Herdman for 5 yds to the Prdue 49 ,5,1, David Blough,1, Cole Herdman ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
162,3rd and 3 at PUR 49,3rd , 3 , PUR 49,PUR, 4th,11:45 ,48,24,24, (11:45 - 4th) David Blough pass complete to Cole Herdman for 5 yds to the PnSt 46 for a 1ST down ,5,1, David Blough,1, Cole Herdman ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
163,1st and 10 at PSU 46,1st , 10 , PSU 46,PUR, 4th,11:15 ,48,24,24, (11:15 - 4th) David Blough pass incomplete to Cameron Posey ,0,1, David Blough,0, Cameron Posey ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
164,2nd and 10 at PSU 46,2nd , 10 , PSU 46,PUR, 4th,11:00 ,48,24,24, (11:00 - 4th) David Blough pass complete to Cameron Posey for 8 yds to the PnSt 38 ,8,1, David Blough,1, Cameron Posey ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
