,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
81,3rd and 1 at PSU 26,3rd , 1 , PSU 26,PSU, 2nd,3:17 ,14,28,-14," (3:17 - 2nd) McSorley, Trace rush for 1 yard to the PSU27 (Rori Blair), PENALTY UP offside defense (Shakir Soto) 5 yards to the PSU31, 1ST DOWN PSU, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
82,1st and 10 at PSU 31,1st , 10 , PSU 31,PSU, 2nd,3:17 ,14,28,-14, (3:17 - 2nd) Trace McSorley pass complete to Chris Godwin for 15 yds to the PnSt 46 for a 1ST down ,15,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
83,1st and 10 at PSU 46,1st , 10 , PSU 46,PSU, 2nd,3:17 ,14,28,-14, (3:17 - 2nd) Saquon Barkley run for 29 yds to the Pitt 25 for a 1ST down ,29,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
84,1st and 10 at PITT 25,1st , 10 , PITT 25,PSU, 2nd,3:17 ,14,28,-14, (3:17 - 2nd) Saquon Barkley run for no gain to the Pitt 25 ,0,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
85,,,,,PSU, 2nd,1:21 ,14,28,-14," (1:21 - 2nd) Timeout PENN ST, clock 01:21 ",,,,,,,,,,,,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
86,2nd and 10 at PITT 25,2nd , 10 , PITT 25,PSU, 2nd,1:21 ,14,28,-14, (1:21 - 2nd) Trace McSorley pass complete to Mike Gesicki for 24 yds to the Pitt 1 for a 1ST down ,24,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
87,,,,,PSU, 2nd,1:06 ,14,28,-14," (1:06 - 2nd) Timeout PITTSBURGH, clock 01:06 ",,,,,,,,,,,,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
88,1st and Goal at PITT 1,1st , Goal , PITT 1,PSU, 2nd,1:06 ,14,28,-14, (1:06 - 2nd) Saquon Barkley run for no gain to the Pitt 1 ,0,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
89,2nd and Goal at PITT 1,2nd , Goal , PITT 1,PSU, 2nd,0:42 ,14,28,-14," (0:42 - 2nd) Saquon Barkley run for 1 yd for a TD, (Tyler Davis KICK) ",1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
90,,,,,PITT, 2nd,0:42 ,14,28,-14, (0:42 - 2nd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
91,1st and 10 at PITT 25,1st , 10 , PITT 25,PITT, 2nd,0:42 ,14,28,-14, (0:42 - 2nd) Qadree Ollison run for 7 yds to the Pitt 32 ,7,0,0,0,0,1, Qadree Ollison ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
92,,,,,PITT, 3rd,15:00 ,14,28,-14," (15:00 - 3rd) Joey Julius kickoff for 65 yds for a touchback PITTSBURGH Penalty, unsportsmanlike conduct (12 Yards) ",65,0,0,0,0,0,0,0,0,0,1,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
93,1st and 10 at PITT 13,1st , 10 , PITT 13,PITT, 3rd,15:00 ,14,28,-14, (15:00 - 3rd) James Conner run for 7 yds to the Pitt 20 ,7,0,0,0,0,1, James Conner ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
94,2nd and 3 at PITT 20,2nd , 3 , PITT 20,PITT, 3rd,15:00 ,14,28,-14, (15:00 - 3rd) James Conner run for 2 yds to the Pitt 22 ,2,0,0,0,0,1, James Conner ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
95,3rd and 1 at PITT 22,3rd , 1 , PITT 22,PITT, 3rd,15:00 ,14,28,-14," (15:00 - 3rd) Nathan Peterman pass complete to Ejuan Price for 5 yards to the UP27 (Wartman-White, Nyeem;Bowen, Manny), PENALTY UP ineligible downfield on pass (Adam Bisnowaty) 5 yards to the UP17, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
96,3rd and 6 at PITT 17,3rd , 6 , PITT 17,PITT, 3rd,15:00 ,14,28,-14," (15:00 - 3rd) PITTSBURGH Penalty, delay of game (Nathan Peterman) to the Pitt 12 ",,0,0,0,0,0,0,0,0,0,1,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
97,3rd and 11 at PITT 12,3rd , 11 , PITT 12,PITT, 3rd,15:00 ,14,28,-14, (15:00 - 3rd) Qadree Ollison run for a loss of 3 yards to the Pitt 9 ,-3,0,0,0,0,1, Qadree Ollison ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
98,4th and 14 at PITT 9,4th , 14 , PITT 9,PITT, 3rd,15:00 ,14,28,-14," (15:00 - 3rd) Ryan Winslow punt for 38 yds , John Reid returns for 1 yd to the Pitt 46 ",38,0,0,0,0,0,0,1,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
99,1st and 10 at PITT 46,1st , 10 , PITT 46,PSU, 3rd,12:33 ,21,28,-7, (12:33 - 3rd) Trace McSorley pass complete to DaeSean Hamilton for 6 yds to the Pitt 40 ,6,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
100,2nd and 4 at PITT 40,2nd , 4 , PITT 40,PSU, 3rd,11:54 ,21,28,-7," (11:54 - 3rd) Trace McSorley pass complete to Saquon Barkley for 40 yds for a TD, (Tyler Davis KICK) ",40,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
101,,,,,PITT, 3rd,11:54 ,21,28,-7, (11:54 - 3rd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
102,1st and 10 at PITT 25,1st , 10 , PITT 25,PITT, 3rd,11:54 ,21,28,-7," (11:54 - 3rd) Nathan Peterman pass incomplete to George Aston, broken up by Christian Campbell ",0,1, Nathan Peterman,0," George Aston, broken up by Christian Campbell ",0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
103,2nd and 10 at PITT 25,2nd , 10 , PITT 25,PITT, 3rd,11:54 ,21,28,-7, (11:54 - 3rd) Nathan Peterman pass complete to James Conner for 12 yds to the Pitt 37 for a 1ST down ,12,1, Nathan Peterman,1, James Conner ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
104,1st and 10 at PITT 37,1st , 10 , PITT 37,PITT, 3rd,11:54 ,21,28,-7, (11:54 - 3rd) James Conner run for 4 yds to the Pitt 41 ,4,0,0,0,0,1, James Conner ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
105,2nd and 6 at PITT 41,2nd , 6 , PITT 41,PITT, 3rd,11:54 ,21,28,-7, (11:54 - 3rd) Nathan Peterman pass complete to James Conner for 6 yds to the Pitt 47 for a 1ST down ,6,1, Nathan Peterman,1, James Conner ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
106,1st and 10 at PITT 47,1st , 10 , PITT 47,PITT, 3rd,11:54 ,21,28,-7, (11:54 - 3rd) Qadree Ollison run for 18 yds to the PnSt 35 for a 1ST down ,18,0,0,0,0,1, Qadree Ollison ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
107,1st and 10 at PSU 35,1st , 10 , PSU 35,PITT, 3rd,11:54 ,21,28,-7, (11:54 - 3rd) Qadree Ollison run for 8 yds to the PnSt 27 ,8,0,0,0,0,1, Qadree Ollison ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
108,2nd and 2 at PSU 27,2nd , 2 , PSU 27,PITT, 3rd,11:54 ,21,28,-7, (11:54 - 3rd) James Conner run for 1 yd to the PnSt 26 ,1,0,0,0,0,1, James Conner ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
109,3rd and 1 at PSU 26,3rd , 1 , PSU 26,PITT, 3rd,11:54 ,21,28,-7, (11:54 - 3rd) Nathan Peterman run for 2 yds to the PnSt 24 for a 1ST down ,2,0,0,0,0,1, Nathan Peterman ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
110,1st and 10 at PSU 24,1st , 10 , PSU 24,PITT, 3rd,11:54 ,21,28,-7, (11:54 - 3rd) Darrin Hall run for 20 yds to the PnSt 4 for a 1ST down ,20,0,0,0,0,1, Darrin Hall ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
111,1st and Goal at PSU 4,1st , Goal , PSU 4,PITT, 3rd,11:54 ,21,28,-7, (11:54 - 3rd) Darrin Hall run for 3 yds to the PnSt 1 ,3,0,0,0,0,1, Darrin Hall ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
112,2nd and Goal at PSU 1,2nd , Goal , PSU 1,PITT, 3rd,7:24 ,21,28,-7," (7:24 - 3rd) James Conner run for 1 yd for a TD, (Chris Blewitt KICK) ",1,0,0,0,0,1, James Conner ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
113,1st and Goal at PSU 3,1st , Goal , PSU 3,PITT, 3rd,7:24 ,21,28,-7," (7:24 - 3rd) PENN ST Penalty, offside defense ( Yards) declined ",,0,0,0,0,0,0,0,0,0,1,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
114,1st and Goal at PITT 35,1st , Goal , PITT 35,PITT, 3rd,7:24 ,21,28,-7," (7:24 - 3rd) PITTSBURGH Penalty, unsportsmanlike conduct (Alex Bookser) to the Pitt 20 ",,0,0,0,0,0,0,0,0,0,1,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
115,,,,,PSU, 3rd,7:24 ,21,35,-14," (7:24 - 3rd) Chris Blewitt kickoff for 66 yds , Miles Sanders return for 33 yds to the PnSt 47 ",66,,,,,,,,,,,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
116,1st and 10 at PSU 47,1st , 10 , PSU 47,PSU, 3rd,7:24 ,21,35,-14, (7:24 - 3rd) Trace McSorley pass complete to Mark Allen for 4 yds to the Pitt 49 ,4,1, Trace McSorley,1, Mark Allen ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
117,2nd and 6 at PITT 49,2nd , 6 , PITT 49,PSU, 3rd,7:24 ,21,35,-14, (7:24 - 3rd) Mark Allen run for 2 yds to the Pitt 47 ,2,0,0,0,0,1, Mark Allen ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
118,3rd and 4 at PITT 47,3rd , 4 , PITT 47,PSU, 3rd,7:24 ,21,35,-14, (7:24 - 3rd) Trace McSorley pass complete to Chris Godwin for 5 yds to the Pitt 42 for a 1ST down ,5,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
119,1st and 10 at PITT 42,1st , 10 , PITT 42,PSU, 3rd,7:24 ,21,35,-14, (7:24 - 3rd) Trace McSorley pass incomplete to Saquon Barkley ,0,1, Trace McSorley,0, Saquon Barkley ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
120,2nd and 10 at PITT 42,2nd , 10 , PITT 42,PSU, 3rd,7:24 ,21,35,-14, (7:24 - 3rd) Trace McSorley pass complete to DaeSean Hamilton for 7 yds to the Pitt 35 ,7,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
121,3rd and 3 at PITT 35,3rd , 3 , PITT 35,PSU, 3rd,7:24 ,21,35,-14," (7:24 - 3rd) Trace McSorley pass complete to Saquon Barkley for 5 yds to the Pitt 30 PENN ST Penalty, Offensive holding (-10 Yards) to the Pitt 40 ",5,0,0,0,0,0,0,0,0,0,1,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
122,3rd and 8 at PITT 40,3rd , 8 , PITT 40,PSU, 3rd,7:24 ,21,35,-14," (7:24 - 3rd) Saquon Barkley run for 4 yds to the Pitt 35 Saquon Barkley fumbled, forced by Dennis Briggs, recovered by Pitt Mike Caprara ",4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
123,1st and 10 at PITT 35,1st , 10 , PITT 35,PITT, 3rd,4:18 ,21,35,-14," (4:18 - 3rd) Qadree Ollison rush for 1 yard to the UP36, out-of-bounds (Reid, John), PENALTY UP illegal shift (Qadree Ollison) 5 yards to the UP30, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
124,1st and 15 at PITT 30,1st , 15 , PITT 30,PITT, 3rd,4:18 ,21,35,-14, (4:18 - 3rd) James Conner run for 6 yds to the Pitt 36 ,6,0,0,0,0,1, James Conner ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
125,2nd and 9 at PITT 36,2nd , 9 , PITT 36,PITT, 3rd,4:18 ,21,35,-14, (4:18 - 3rd) Nathan Peterman pass incomplete to Quadree Henderson ,0,1, Nathan Peterman,0, Quadree Henderson ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
126,3rd and 9 at PITT 36,3rd , 9 , PITT 36,PITT, 3rd,4:18 ,21,35,-14, (4:18 - 3rd) Nathan Peterman run for 30 yds to the PnSt 34 for a 1ST down ,30,0,0,0,0,1, Nathan Peterman ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
127,1st and 10 at PSU 34,1st , 10 , PSU 34,PITT, 3rd,4:18 ,21,35,-14, (4:18 - 3rd) James Conner run for 5 yds to the PnSt 29 ,5,0,0,0,0,1, James Conner ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
128,2nd and 5 at PSU 29,2nd , 5 , PSU 29,PITT, 3rd,4:18 ,21,35,-14, (4:18 - 3rd) Nathan Peterman run for a loss of 2 yards to the PnSt 31 ,-2,0,0,0,0,1, Nathan Peterman ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
129,3rd and 7 at PSU 31,3rd , 7 , PSU 31,PITT, 3rd,4:18 ,21,35,-14, (4:18 - 3rd) Nathan Peterman pass complete to Scott Orndoff for a loss of 1 yard to the PnSt 32 ,-1,1, Nathan Peterman,1, Scott Orndoff ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
130,4th and 8 at PSU 32,4th , 8 , PSU 32,PITT, 3rd,0:46 ,21,35,-14, (0:46 - 3rd) Chris Blewitt 50 yd FG MISSED ,,0,0,0,0,0,0,0,1,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
131,1st and 10 at PSU 32,1st , 10 , PSU 32,PSU, 3rd,0:46 ,28,35,-7, (0:46 - 3rd) Trace McSorley pass incomplete to Chris Godwin ,0,1, Trace McSorley,0, Chris Godwin ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
132,2nd and 10 at PSU 32,2nd , 10 , PSU 32,PSU, 3rd,0:46 ,28,35,-7, (0:46 - 3rd) Trace McSorley pass complete to Mike Gesicki for 2 yds to the PnSt 34 ,2,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
133,3rd and 8 at PSU 34,3rd , 8 , PSU 34,PSU, 3rd,0:46 ,28,35,-7, (0:46 - 3rd) Trace McSorley pass complete to DeAndre Thompkins for 14 yds to the PnSt 48 for a 1ST down ,14,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
134,,,,,PSU,,,28,35,-7, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
135,1st and 10 at PSU 48,1st , 10 , PSU 48,PSU, 4th,15:00 ,28,35,-7, (15:00 - 4th) Saquon Barkley run for 11 yds to the Pitt 41 for a 1ST down ,11,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
136,1st and 10 at PITT 41,1st , 10 , PITT 41,PSU, 4th,15:00 ,28,35,-7, (15:00 - 4th) Trace McSorley pass complete to DeAndre Thompkins for 39 yds to the Pitt 2 for a 1ST down ,39,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
137,1st and Goal at PITT 2,1st , Goal , PITT 2,PSU, 4th,15:00 ,28,35,-7, (15:00 - 4th) Saquon Barkley run for 1 yd to the Pitt 1 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
138,2nd and Goal at PITT 1,2nd , Goal , PITT 1,PSU, 4th,13:42 ,28,35,-7," (13:42 - 4th) Saquon Barkley run for 1 yd for a TD, (Tyler Davis KICK) ",1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
139,,,,,PITT, 4th,13:42 ,28,35,-7," (13:42 - 4th) Joey Julius kickoff for 64 yds , Quadree Henderson return for 12 yds to the Pitt 13 ",64,,,,,,,,,,,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
140,1st and 10 at PITT 13,1st , 10 , PITT 13,PITT, 4th,13:42 ,28,35,-7," (13:42 - 4th) PITTSBURGH Penalty, false start (Alex Bookser) to the Pitt 8 ",,0,0,0,0,0,0,0,0,0,1,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
141,1st and 15 at PITT 8,1st , 15 , PITT 8,PITT, 4th,13:42 ,28,35,-7," (13:42 - 4th) James Conner run for 3 yds to the Pitt 11 James Conner fumbled, forced by Torrence Brown, recovered by PnSt John Reid , return for 4 yds to the Pitt 11 ",3,0,0,0,0,1, James Conner ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
142,1st and 10 at PITT 11,1st , 10 , PITT 11,PSU, 4th,13:35 ,31,35,-4, (13:35 - 4th) Trace McSorley run for 1 yd to the Pitt 10 ,1,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
143,2nd and 9 at PITT 10,2nd , 9 , PITT 10,PSU, 4th,13:35 ,31,35,-4, (13:35 - 4th) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
144,,,,,PSU, 4th,12:54 ,31,35,-4," (12:54 - 4th) Timeout PITTSBURGH, clock 12:54 ",,,,,,,,,,,,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
145,3rd and 9 at PITT 10,3rd , 9 , PITT 10,PSU, 4th,12:54 ,31,35,-4, (12:54 - 4th) Trace McSorley sacked by Quintin Wirginis for a loss of 10 yards to the Pitt 20 ,-10,,,,,,,,,,,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
146,4th and 19 at PITT 20,4th , 19 , PITT 20,PSU, 4th,12:04 ,31,35,-4, (12:04 - 4th) Tyler Davis 38 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
147,,,,,PITT, 4th,12:04 ,31,42,-11," (12:04 - 4th) Joey Julius kickoff for 59 yds , Quadree Henderson return for 84 yds to the PnSt 10 ",59,,,,,,,,,,,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
148,1st and Goal at PSU 10,1st , Goal , PSU 10,PITT, 4th,12:04 ,31,42,-11, (12:04 - 4th) George Aston run for a loss of 3 yards to the PnSt 13 ,-3,0,0,0,0,1, George Aston ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
149,2nd and 0 at PSU 13,2nd , 0 , PSU 13,PITT, 4th,12:04 ,31,42,-11, (12:04 - 4th) James Conner run for 1 yd to the PnSt 12 ,1,0,0,0,0,1, James Conner ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
150,3rd and 0 at PSU 12,3rd , 0 , PSU 12,PITT, 4th,10:24 ,31,42,-11," (10:24 - 4th) Nathan Peterman pass complete to James Conner for 12 yds for a TD, (Chris Blewitt KICK) ",12,1, Nathan Peterman,1, James Conner ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
151,,,,,PSU, 4th,10:24 ,31,42,-11," (10:24 - 4th) Chris Blewitt kickoff for 65 yds , Nick Scott return for 29 yds to the PnSt 29 ",65,,,,,,,,,,,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
152,1st and 10 at PSU 29,1st , 10 , PSU 29,PSU, 4th,10:24 ,31,42,-11, (10:24 - 4th) Saquon Barkley run for 2 yds to the PnSt 31 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
153,2nd and 8 at PSU 31,2nd , 8 , PSU 31,PSU, 4th,10:24 ,31,42,-11, (10:24 - 4th) Trace McSorley pass incomplete to DeAndre Thompkins ,0,1, Trace McSorley,0, DeAndre Thompkins ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
154,3rd and 8 at PSU 31,3rd , 8 , PSU 31,PSU, 4th,10:24 ,31,42,-11, (10:24 - 4th) Trace McSorley sacked by Shakir Soto for a loss of 7 yards to the PnSt 24 ,-7,,,,,,,,,,,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
155,4th and 15 at PSU 24,4th , 15 , PSU 24,PSU, 4th,10:24 ,31,42,-11," (10:24 - 4th) Blake Gillikin punt for 69 yds, downed at the Pitt 7 ",69,0,0,0,0,0,0,1,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
156,1st and 10 at PITT 7,1st , 10 , PITT 7,PITT, 4th,8:42 ,31,42,-11, (8:42 - 4th) James Conner run for no gain to the Pitt 7 ,0,0,0,0,0,1, James Conner ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
157,2nd and 10 at PITT 7,2nd , 10 , PITT 7,PITT, 4th,8:42 ,31,42,-11, (8:42 - 4th) James Conner run for 1 yd to the Pitt 8 ,1,0,0,0,0,1, James Conner ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
158,3rd and 9 at PITT 8,3rd , 9 , PITT 8,PITT, 4th,8:42 ,31,42,-11, (8:42 - 4th) Nathan Peterman run for 4 yds to the Pitt 12 ,4,0,0,0,0,1, Nathan Peterman ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
159,4th and 5 at PITT 12,4th , 5 , PITT 12,PITT, 4th,8:42 ,31,42,-11," (8:42 - 4th) Ryan Winslow punt for 44 yds , John Reid returns for a loss of 4 yards to the PnSt 40 ",-4,0,0,0,0,0,0,1,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
160,1st and 10 at PSU 40,1st , 10 , PSU 40,PSU, 4th,6:30 ,39,42,-3, (6:30 - 4th) Saquon Barkley run for 11 yds to the Pitt 49 for a 1ST down ,11,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
161,1st and 10 at PITT 49,1st , 10 , PITT 49,PSU, 4th,6:30 ,39,42,-3, (6:30 - 4th) Trace McSorley pass complete to Juwan Johnson for 27 yds to the Pitt 22 for a 1ST down ,27,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
162,1st and 10 at PITT 22,1st , 10 , PITT 22,PSU, 4th,6:30 ,39,42,-3, (6:30 - 4th) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,9/10/2016,2016," Pittsburgh, PA 15260 ",road,PITT-3.5,46," 69,983",400869436
