Season,Quarter,down,Opponent,distance,Diff_Score,Play_Type,Poss,Passer,Targeted,Carrier,Yards,total_staff,training_1,training_2,training_3,training_4,training_5,shipping_packaging_available,ship_obs,patients_per_day,centrifuge_#,centrifuge_func,centrifuge_why,temp_(2-8)#,fridge_func,phone,phone_obs,fax,fax_obs,computer,computer_obs,internet,internet_obs,latitude,longitude,tdr_palu,tdr_hiv,widal,hb_sahli,list_of_all_exams,hierarchy,pdiag_hiv,pdiag_palu,pdiag_widal,pdiag_hb_sahli,pcomm,pship,training
,,,MSU,,-3,other,PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,-3,run,PSU,0,0, Saquon Barkley ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,MSU,5,-3,run,PSU,0,0, Saquon Barkley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,MSU,4,-3,run,PSU,0,0, Trace McSorley ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,MSU,1,-3,other,PSU,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,MSU,,-6,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,-6,pass,OPP, Damion Terry, Josiah Price ,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,-6,pass,OPP, Damion Terry, Felton Davis III ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,MSU,10,-6,run,OPP,0,0, Donnie Corley ,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,MSU,1,-6,run,OPP,0,0, Damion Terry ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,-6,run,OPP,0,0, Gerald Holmes ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,MSU,9,-6,pass,OPP, Damion Terry, R.J. Shelton ,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,MSU,5,-6,pass,OPP, Damion Terry, R.J. Shelton ,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,-6,run,OPP,0,0, Gerald Holmes ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,MSU,7,-6,run,OPP,0,0, Damion Terry ,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,-6,run,OPP,0,0, Gerald Holmes ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,MSU,9,-6,pass,OPP, Tyler O'Connor, Jamal Lyles ,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,MSU,,-6,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,MSU,5,-6,other,OPP,,,,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,MSU,14,-6,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,MSU,,1,other,PSU,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,1,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,1,run,PSU,0,0, Saquon Barkley ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,MSU,5,1,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,1,pass,PSU, Trace McSorley, Chris Godwin ,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,MSU,6,1,run,PSU,0,0, Trace McSorley ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,1,run,PSU,0,0, Saquon Barkley ,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,MSU,14,1,pass,PSU, Trace McSorley, Saeed Blacknall ,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU, Goal ,1,other,PSU,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU, Goal ,1,run,PSU,0,0, Saquon Barkley ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,MSU, Goal ,1,run,PSU,0,0, Trace McSorley ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,MSU, Goal ,1,run,PSU,0,0, Saquon Barkley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,MSU,,-2,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,-2,pass,OPP, Tyler O'Connor, R.J. Shelton ,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,-2,pass,OPP, Tyler O'Connor, Gerald Holmes ,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,MSU,4,-2,run,OPP,0,0, Gerald Holmes ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,-2,pass,OPP, Tyler O'Connor, Donnie Corley ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,MSU,10,-2,pass,OPP, Tyler O'Connor, Donnie Corley ,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,MSU,5,-2,run,OPP,0,0, Tyler O'Connor ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,-2,pass,OPP, Tyler O'Connor,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,MSU,10,-2,run,OPP,0,0, R.J. Shelton ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,MSU,6,-2,pass,OPP, Tyler O'Connor, Jamal Lyles ,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,-2,pass,OPP, Tyler O'Connor, Josiah Price ,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU, Goal ,-2,run,OPP,0,0, Gerald Holmes ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,MSU,,-2,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,MSU, Goal ,-2,pass,OPP, Tyler O'Connor, R.J. Shelton ,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,MSU, Goal ,-2,other,OPP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,MSU,,-2,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,MSU, Goal ,-2,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,MSU,,-2,other,PSU,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,MSU,10,-2,run,PSU,0,0, TEAM ,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,MSU,,-2,other,OPP,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,MSU,10,-2,run,OPP,0,0, LJ Scott ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,MSU,9,-2,pass,OPP, Tyler O'Connor,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,MSU,9,-2,other,OPP,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,MSU,19,-2,other,OPP,0,0,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,MSU,10,5,run,PSU,0,0, Saquon Barkley ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,MSU,6,5,run,PSU,0,0, Trace McSorley ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,MSU,3,5,pass,PSU, Trace McSorley, Saeed Blacknall ,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,MSU,10,5,run,PSU,0,0, Trace McSorley ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,MSU,7,5,pass,PSU, Trace McSorley, Chris Godwin ,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,MSU,,5,other,OPP,0,0,0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,MSU,10,5,pass,OPP, Tyler O'Connor, Josiah Price ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,MSU,10,5,pass,OPP, Tyler O'Connor, Josiah Price ,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,MSU,10,5,run,OPP,0,0, LJ Scott ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,MSU,8,5,pass,OPP, Tyler O'Connor, Josiah Price ,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,MSU,11,5,pass,OPP, Tyler O'Connor, R.J. Shelton ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,MSU,11,5,other,OPP,0,0,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,MSU,10,12,pass,PSU, Trace McSorley, Saquon Barkley ,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,MSU,4,12,pass,PSU, Trace McSorley, Saquon Barkley ,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,MSU,10,12,run,PSU,0,0, Andre Robinson ,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,MSU,10,12,run,PSU,0,0, Saquon Barkley ,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,MSU,12,12,pass,PSU, Trace McSorley, Mike Gesicki ,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,MSU,,12,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,MSU,10,12,run,OPP,0,0, R.J. Shelton ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,MSU,8,12,run,OPP,0,0, LJ Scott ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,MSU,6,12,pass,OPP, Tyler O'Connor, Monty Madaris ,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,MSU,10,12,pass,OPP, Tyler O'Connor, Donnie Corley ,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,MSU,10,12,run,OPP,0,0, Delton Williams ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,MSU,7,12,run,OPP,0,0, Delton Williams ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,MSU,1,12,run,OPP,0,0, Tyler O'Connor ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,MSU,10,12,run,OPP,0,0, Tyler O'Connor ,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,MSU,10,19,run,PSU,0,0, Saquon Barkley ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,MSU,7,19,pass,PSU, Trace McSorley, Chris Godwin ,0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,MSU,,19,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,MSU,10,19,run,OPP,0,0, LJ Scott ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,MSU,7,19,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,MSU,12,19,pass,OPP, Tyler O'Connor, Monty Madaris ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,MSU,12,19,other,OPP,,,,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MSU,,19,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,MSU,20,19,other,OPP,0,0,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,19,run,PSU,0,0, Miles Sanders ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,7,19,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,MSU,7,19,run,PSU,0,0, Trace McSorley ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,MSU,7,19,other,PSU,0,0,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,19,pass,OPP, Tyler O'Connor, Donnie Corley ,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,1,19,run,OPP,0,0, Gerald Holmes ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,19,other,OPP,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,12,19,pass,OPP, Tyler O'Connor, Josiah Price ,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,19,other,OPP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,19,run,OPP,0,0, Donnie Corley ,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,11,19,pass,OPP, Tyler O'Connor, Gerald Holmes ,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,MSU,12,19,pass,OPP, Tyler O'Connor, Donnie Corley ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,MSU,12,19,other,OPP,0,0,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,19,run,PSU,0,0, Mark Allen ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,4,19,run,PSU,0,0, Mark Allen ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,MSU,2,19,pass,PSU, Trace McSorley, Juwan Johnson ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,MSU,2,19,other,PSU,0,0,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,19,run,OPP,0,0, LJ Scott ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,2,19,run,OPP,0,0, LJ Scott ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,19,pass,OPP, Tyler O'Connor, Monty Madaris ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,10,19,pass,OPP, Tyler O'Connor, Trishton Jackson ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,MSU,10,19,pass,OPP, Tyler O'Connor, Donnie Corley ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,MSU,,19,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,MSU,10,19,pass,OPP, Tyler O'Connor, Monty Madaris ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,26,pass,PSU, Trace McSorley, Saeed Blacknall ,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,5,26,pass,PSU, Trace McSorley, Chris Godwin ,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,26,run,PSU,0,0, Andre Robinson ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,7,26,run,PSU,0,0, Andre Robinson ,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,MSU,,26,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,26,run,OPP,0,0, LJ Scott ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,7,26,pass,OPP, Tyler O'Connor, Monty Madaris ,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,MSU,3,26,pass,OPP, Tyler O'Connor, Donnie Corley ,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,26,pass,OPP, Tyler O'Connor,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,10,26,pass,OPP, Tyler O'Connor, Delton Williams ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,MSU,10,26,pass,OPP, Tyler O'Connor, Delton Williams ,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,MSU,9,26,other,OPP,0,0,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,33,pass,PSU, Trace McSorley, Juwan Johnson ,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,33,pass,PSU, Trace McSorley, Irvin Charles ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,10,33,pass,PSU, Trace McSorley, Juwan Johnson ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,MSU,10,33,pass,PSU, Trace McSorley, Andre Robinson ,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,MSU,,33,other,OPP,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,33,run,OPP,0,0, Delton Williams ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,9,33,run,OPP,0,0, Tyler O'Connor ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,MSU,6,33,pass,OPP, Tyler O'Connor, Trishton Jackson ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,MSU,6,33,pass,OPP, Tyler O'Connor, Felton Davis III ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,33,run,PSU,0,0, Miles Sanders ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,6,33,run,PSU,0,0, Irvine Paye ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,MSU,10,33,run,PSU,0,0, Miles Sanders ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,MSU,2,33,run,PSU,0,0, Miles Sanders ,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,MSU,12,33,pass,PSU, Tommy Stevens, Irvine Paye ,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MSU,,33,other,PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,WIS,,0,other,PSU,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,WIS,10,0,run,PSU,0,0, Saquon Barkley ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,WIS,3,0,run,PSU,0,0, Andre Robinson ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,WIS,3,0,pass,PSU, Trace McSorley, Mike Gesicki ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,WIS,3,0,other,PSU,0,0,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,WIS,10,-7,run,OPP,0,0, Corey Clement ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,WIS,5,-7,run,OPP,0,0, Corey Clement ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,WIS,10,-7,run,OPP,0,0, Corey Clement ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,WIS,7,-7,run,OPP,0,0, Corey Clement ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,WIS,5,-7,pass,OPP, Bart Houston, Troy Fumagalli ,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,WIS,10,-7,run,OPP,0,0, Corey Clement ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,WIS,5,-7,run,OPP,0,0, Quintez Cephus ,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,WIS,8,-7,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,WIS,10,-7,run,OPP,0,0, Bradrick Shaw ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,WIS,5,-7,run,OPP,0,0, Bradrick Shaw ,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,WIS,10,-7,run,OPP,0,0, Corey Clement ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,WIS,5,-7,run,OPP,0,0, Corey Clement ,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,WIS,7,-7,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,WIS,12,-7,pass,OPP, Bart Houston, Jazz Peavy ,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,WIS, Goal ,-7,run,OPP,0,0, Corey Clement ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,WIS, Goal ,-7,run,OPP,0,0, Austin Ramesh ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,WIS,,-7,other,PSU,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,WIS,10,-7,run,PSU,0,0, Trace McSorley ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,WIS,7,-7,run,PSU,0,0, Trace McSorley ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,WIS,7,-7,pass,PSU, Trace McSorley, Chris Godwin ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,WIS,7,-7,other,PSU,0,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,WIS,10,-14,run,OPP,0,0, Corey Clement ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,WIS,5,-14,run,OPP,0,0, Corey Clement ,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,WIS,,-7,other,PSU,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,WIS,10,-7,run,PSU,0,0, Saquon Barkley ,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,WIS,10,-7,run,PSU,0,0, Andre Robinson ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,WIS,7,-7,run,PSU,0,0, Trace McSorley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
