,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
82,1st and 10 at PSU 45,1st , 10 , PSU 45,PSU, 2nd,4:38 ,28,17,11, (4:38 - 2nd) Trace McSorley run for 1 yd to the PnSt 46 ,1,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
83,2nd and 9 at PSU 46,2nd , 9 , PSU 46,PSU, 2nd,4:03 ,28,17,11, (4:03 - 2nd) Trace McSorley run for 8 yds to the OhSt 46 ,8,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
84,,,,,PSU, 2nd,3:39 ,28,17,11," (3:39 - 2nd) Timeout OHIO ST, clock 03:39 ",,,,,,,,,,,,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
85,3rd and 1 at OSU 46,3rd , 1 , OSU 46,PSU, 2nd,3:33 ,28,17,11, (3:33 - 2nd) Saquon Barkley run for 4 yds to the OhSt 42 for a 1ST down ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
86,1st and 10 at OSU 42,1st , 10 , OSU 42,PSU, 2nd,3:03 ,28,17,11, (3:03 - 2nd) Saquon Barkley run for 4 yds to the OhSt 38 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
87,2nd and 6 at OSU 38,2nd , 6 , OSU 38,PSU, 2nd,2:24 ,28,17,11, (2:24 - 2nd) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
88,3rd and 6 at OSU 38,3rd , 6 , OSU 38,PSU, 2nd,2:13 ,28,17,11, (2:13 - 2nd) Saquon Barkley run for 2 yds to the OhSt 36 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
89,4th and 4 at OSU 36,4th , 4 , OSU 36,PSU, 2nd,1:38 ,28,17,11," (1:38 - 2nd) PENN ST Penalty, Delay of Game (-5 Yards) to the OhSt 41 ",,0,0,0,0,0,0,0,0,0,1,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
90,4th and 9 at OSU 41,4th , 9 , OSU 41,PSU, 2nd,1:31 ,28,17,11," (1:31 - 2nd) Blake Gillikin punt for 27 yds, fair catch by K.J. Hill at the OhSt 14 ",27,0,0,0,0,0,0,1,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
91,1st and 10 at OSU 14,1st , 10 , OSU 14,OSU, 2nd,1:21 ,28,17,11, (1:21 - 2nd) J.T. Barrett pass complete to Mike Weber for a loss of 7 yards to the OhSt 7 ,-7,1, J.T. Barrett,1, Mike Weber ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
92,2nd and 17 at OSU 7,2nd , 17 , OSU 7,OSU, 2nd,0:51 ,28,17,11, (0:51 - 2nd) Mike Weber run for 1 yd to the OhSt 8 ,1,0,0,0,0,1, Mike Weber ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
93,,,,,OSU, 2nd,0:51 ,28,17,11," (0:51 - 2nd) Timeout PENN ST, clock 00:51 ",,,,,,,,,,,,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
94,3rd and 16 at OSU 8,3rd , 16 , OSU 8,OSU, 2nd,0:42 ,28,17,11, (0:42 - 2nd) J.T. Barrett run for 14 yds to the OhSt 22 ,14,0,0,0,0,1, J.T. Barrett ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
95,,,,,OSU, 2nd,0:41 ,28,17,11," (0:41 - 2nd) Timeout PENN ST, clock 00:41 ",,,,,,,,,,,,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
96,4th and 2 at OSU 22,4th , 2 , OSU 22,OSU, 2nd,0:29 ,28,17,11," (0:29 - 2nd) Drue Chrisman punt for 40 yds, downed at the PnSt 38 ",40,0,0,0,0,0,0,1,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
97,1st and 10 at PSU 38,1st , 10 , PSU 38,PSU, 2nd,0:29 ,28,17,11," (0:29 - 2nd) PENN ST Penalty, Delay of Game (-5 Yards) to the PnSt 33 ",,0,0,0,0,0,0,0,0,0,1,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
98,1st and 15 at PSU 33,1st , 15 , PSU 33,PSU, 2nd,0:00 ,28,17,11, (0:00 - 2nd) TEAM run for a loss of 2 yards to the PnSt 31 ,-2,0,0,0,0,1, TEAM ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
99,,,,,OSU, 3rd,15:00 ,28,20,8," (15:00 - 3rd) Tyler Davis kickoff for 62 yds , K.J. Hill return for 21 yds to the OhSt 24 ",62,,,,,,,,,,,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
100,1st and 10 at OSU 24,1st , 10 , OSU 24,OSU, 3rd,14:43 ,28,20,8, (14:43 - 3rd) J.T. Barrett pass complete to K.J. Hill for 24 yds to the OhSt 48 for a 1ST down ,24,1, J.T. Barrett,1, K.J. Hill ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
101,1st and 10 at OSU 48,1st , 10 , OSU 48,OSU, 3rd,14:14 ,28,20,8, (14:14 - 3rd) J.K. Dobbins run for 1 yd to the OhSt 49 ,1,0,0,0,0,1, J.K. Dobbins ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
102,2nd and 9 at OSU 49,2nd , 9 , OSU 49,OSU, 3rd,14:00 ,28,20,8, (14:00 - 3rd) J.T. Barrett pass complete to K.J. Hill for 8 yds to the PnSt 43 ,8,1, J.T. Barrett,1, K.J. Hill ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
103,3rd and 1 at PSU 43,3rd , 1 , PSU 43,OSU, 3rd,13:45 ,28,20,8, (13:45 - 3rd) J.K. Dobbins run for 7 yds to the PnSt 36 for a 1ST down ,7,0,0,0,0,1, J.K. Dobbins ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
104,1st and 10 at PSU 36,1st , 10 , PSU 36,OSU, 3rd,13:27 ,28,20,8, (13:27 - 3rd) J.K. Dobbins run for 6 yds to the PnSt 30 ,6,0,0,0,0,1, J.K. Dobbins ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
105,2nd and 4 at PSU 30,2nd , 4 , PSU 30,OSU, 3rd,13:08 ,28,20,8, (13:08 - 3rd) J.T. Barrett pass complete to C.J. Saunders for 13 yds to the PnSt 17 for a 1ST down ,13,1, J.T. Barrett,1, C.J. Saunders ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
106,1st and 10 at PSU 17,1st , 10 , PSU 17,OSU, 3rd,12:54 ,28,20,8, (12:54 - 3rd) J.T. Barrett run for 4 yds to the PnSt 13 ,4,0,0,0,0,1, J.T. Barrett ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
107,2nd and 6 at PSU 13,2nd , 6 , PSU 13,OSU, 3rd,12:40 ,28,20,8," (12:40 - 3rd) OHIO ST Penalty, False Start (-5 Yards) to the PnSt 18 ",,0,0,0,0,0,0,0,0,0,1,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
108,2nd and 11 at PSU 18,2nd , 11 , PSU 18,OSU, 3rd,12:11 ,28,20,8, (12:11 - 3rd) J.T. Barrett pass complete to J.K. Dobbins for a loss of 1 yard to the PnSt 19 ,-1,1, J.T. Barrett,1, J.K. Dobbins ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
109,3rd and 12 at PSU 19,3rd , 12 , PSU 19,OSU, 3rd,11:42 ,28,20,8, (11:42 - 3rd) J.T. Barrett pass incomplete ,0,1, J.T. Barrett,0,0,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
110,4th and 12 at PSU 19,4th , 12 , PSU 19,OSU, 3rd,11:37 ,28,20,8, (11:37 - 3rd) Sean Nuernberger 36 Yd Field Goal ,,0,0,0,0,0,0,0,1,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
111,,,,,PSU, 3rd,11:37 ,35,20,15," (11:37 - 3rd) Sean Nuernberger kickoff for 39 yds , Jonathan Holland return for 4 yds to the PnSt 30 ",39,,,,,,,,,,,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
112,1st and 10 at PSU 30,1st , 10 , PSU 30,PSU, 3rd,11:17 ,35,20,15, (11:17 - 3rd) Saquon Barkley run for a loss of 3 yards to the PnSt 27 ,-3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
113,2nd and 13 at PSU 27,2nd , 13 , PSU 27,PSU, 3rd,10:55 ,35,20,15, (10:55 - 3rd) Saquon Barkley run for 2 yds to the PnSt 29 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
114,3rd and 11 at PSU 29,3rd , 11 , PSU 29,PSU, 3rd,10:20 ,35,20,15, (10:20 - 3rd) Trace McSorley run for 12 yds to the PnSt 41 for a 1ST down ,12,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
115,1st and 10 at PSU 41,1st , 10 , PSU 41,PSU, 3rd,10:16 ,35,20,15, (10:16 - 3rd) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
116,2nd and 10 at PSU 41,2nd , 10 , PSU 41,PSU, 3rd,9:55 ,35,20,15, (9:55 - 3rd) Trace McSorley pass complete to DeAndre Thompkins for 12 yds to the OhSt 47 for a 1ST down ,12,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
117,1st and 10 at OSU 47,1st , 10 , OSU 47,PSU, 3rd,9:38 ,35,20,15, (9:38 - 3rd) Saquon Barkley run for 4 yds to the OhSt 43 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
118,2nd and 6 at OSU 43,2nd , 6 , OSU 43,PSU, 3rd,8:56 ,35,20,15, (8:56 - 3rd) Trace McSorley pass complete to Juwan Johnson for 3 yds to the OhSt 40 ,3,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
119,3rd and 3 at OSU 40,3rd , 3 , OSU 40,PSU, 3rd,8:26 ,35,20,15, (8:26 - 3rd) Saquon Barkley run for 4 yds to the OhSt 36 for a 1ST down ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
120,1st and 10 at OSU 36,1st , 10 , OSU 36,PSU, 3rd,8:18 ,35,20,15, (8:18 - 3rd) Saquon Barkley run for a loss of 1 yard to the OhSt 37 ,-1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
121,2nd and 11 at OSU 37,2nd , 11 , OSU 37,PSU, 3rd,7:25 ,35,20,15, (7:25 - 3rd) DeAndre Thompkins 37 Yd pass from Trace McSorley (Tyler Davis Kick) ,,1,Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
122,,,,,OSU, 3rd,7:25 ,35,20,15," (7:25 - 3rd) Tyler Davis kickoff for 63 yds , K.J. Hill return for 16 yds to the OhSt 18 ",63,,,,,,,,,,,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
123,1st and 10 at OSU 18,1st , 10 , OSU 18,OSU, 3rd,7:15 ,35,20,15, (7:15 - 3rd) J.K. Dobbins run for 11 yds to the OhSt 29 for a 1ST down ,11,0,0,0,0,1, J.K. Dobbins ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
124,1st and 10 at OSU 29,1st , 10 , OSU 29,OSU, 3rd,6:58 ,35,20,15, (6:58 - 3rd) J.K. Dobbins run for 2 yds to the OhSt 31 ,2,0,0,0,0,1, J.K. Dobbins ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
125,2nd and 8 at OSU 31,2nd , 8 , OSU 31,OSU, 3rd,6:34 ,35,20,15, (6:34 - 3rd) J.T. Barrett pass incomplete to K.J. Hill ,0,1, J.T. Barrett,0, K.J. Hill ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
126,3rd and 8 at OSU 31,3rd , 8 , OSU 31,OSU, 3rd,6:18 ,35,20,15," (6:18 - 3rd) PENN ST Penalty, Defensive Holding (10 Yards) to the OhSt 41 for a 1ST down ",,0,0,0,0,0,0,0,0,0,1,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
127,1st and 10 at OSU 41,1st , 10 , OSU 41,OSU, 3rd,6:05 ,35,20,15, (6:05 - 3rd) J.K. Dobbins run for 2 yds to the OhSt 43 ,2,0,0,0,0,1, J.K. Dobbins ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
128,2nd and 8 at OSU 43,2nd , 8 , OSU 43,OSU, 3rd,5:50 ,35,20,15, (5:50 - 3rd) J.K. Dobbins run for 8 yds to the PnSt 49 for a 1ST down ,8,0,0,0,0,1, J.K. Dobbins ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
129,1st and 10 at PSU 49,1st , 10 , PSU 49,OSU, 3rd,5:44 ,35,20,15," (5:44 - 3rd) OHIO ST Penalty, Offensive Holding (-10 Yards) to the OhSt 41 ",,0,0,0,0,0,0,0,0,0,1,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
130,1st and 20 at OSU 41,1st , 20 , OSU 41,OSU, 3rd,5:03 ,35,20,15," (5:03 - 3rd) OHIO ST Penalty, Delay of Game (-5 Yards) to the OhSt 36 ",,0,0,0,0,0,0,0,0,0,1,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
131,1st and 25 at OSU 36,1st , 25 , OSU 36,OSU, 3rd,4:39 ,35,20,15, (4:39 - 3rd) J.T. Barrett pass complete to K.J. Hill for 2 yds to the OhSt 38 ,2,1, J.T. Barrett,1, K.J. Hill ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
132,2nd and 23 at OSU 38,2nd , 23 , OSU 38,OSU, 3rd,4:14 ,35,20,15, (4:14 - 3rd) J.T. Barrett pass complete to Mike Weber for 9 yds to the OhSt 47 ,9,1, J.T. Barrett,1, Mike Weber ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
133,3rd and 14 at OSU 47,3rd , 14 , OSU 47,OSU, 3rd,3:33 ,35,20,15, (3:33 - 3rd) J.T. Barrett pass complete to K.J. Hill for 7 yds to the PnSt 46 ,7,1, J.T. Barrett,1, K.J. Hill ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
134,4th and 7 at PSU 46,4th , 7 , PSU 46,OSU, 3rd,3:10 ,35,20,15," (3:10 - 3rd) Drue Chrisman punt for 40 yds, downed at the PnSt 6 ",40,0,0,0,0,0,0,1,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
135,1st and 10 at PSU 6,1st , 10 , PSU 6,PSU, 3rd,2:58 ,35,20,15, (2:58 - 3rd) Saquon Barkley run for a loss of 5 yards to the PnSt 1 ,-5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
136,2nd and 15 at PSU 1,2nd , 15 , PSU 1,PSU, 3rd,2:17 ,35,20,15, (2:17 - 3rd) Trace McSorley pass complete to Juwan Johnson for 20 yds to the PnSt 21 for a 1ST down ,20,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
137,1st and 10 at PSU 21,1st , 10 , PSU 21,PSU, 3rd,1:43 ,35,20,15, (1:43 - 3rd) Saquon Barkley run for 8 yds to the PnSt 29 ,8,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
138,2nd and 2 at PSU 29,2nd , 2 , PSU 29,PSU, 3rd,1:11 ,35,20,15, (1:11 - 3rd) Trace McSorley pass incomplete to Mike Gesicki ,0,1, Trace McSorley,0, Mike Gesicki ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
139,3rd and 2 at PSU 29,3rd , 2 , PSU 29,PSU, 3rd,1:02 ,35,20,15, (1:02 - 3rd) Saquon Barkley run for a loss of 4 yards to the PnSt 25 ,-4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
140,4th and 6 at PSU 25,4th , 6 , PSU 25,PSU, 3rd,0:28 ,35,20,15," (0:28 - 3rd) Blake Gillikin punt for 48 yds , K.J. Hill returns for a loss of 3 yards to the OhSt 24 ",-3,0,0,0,0,0,0,1,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
141,1st and 10 at OSU 24,1st , 10 , OSU 24,OSU, 3rd,0:00 ,35,20,15, (0:00 - 3rd) J.K. Dobbins run for no gain to the OhSt 24 ,0,0,0,0,0,1, J.K. Dobbins ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
142,,,,,OSU,,,35,20,15, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
143,2nd and 10 at OSU 24,2nd , 10 , OSU 24,OSU, 4th,14:49 ,35,20,15, (14:49 - 4th) J.T. Barrett run for 2 yds to the OhSt 26 ,2,0,0,0,0,1, J.T. Barrett ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
144,3rd and 8 at OSU 26,3rd , 8 , OSU 26,OSU, 4th,14:14 ,35,20,15, (14:14 - 4th) J.T. Barrett pass complete to Austin Mack for 9 yds to the OhSt 35 for a 1ST down ,9,1, J.T. Barrett,1, Austin Mack ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
145,1st and 10 at OSU 35,1st , 10 , OSU 35,OSU, 4th,13:55 ,35,20,15, (13:55 - 4th) J.T. Barrett pass complete to Johnnie Dixon for 8 yds to the OhSt 43 ,8,1, J.T. Barrett,1, Johnnie Dixon ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
146,2nd and 2 at OSU 43,2nd , 2 , OSU 43,OSU, 4th,13:23 ,35,20,15, (13:23 - 4th) J.K. Dobbins run for 1 yd to the OhSt 44 ,1,0,0,0,0,1, J.K. Dobbins ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
147,3rd and 1 at OSU 44,3rd , 1 , OSU 44,OSU, 4th,13:13 ,35,20,15," (13:13 - 4th) J.T. Barrett run for a loss of 2 yards to the OhSt 42 J.T. Barrett fumbled, recovered by PnSt Shareef Miller ",-2,0,0,0,0,1, J.T. Barrett ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
148,1st and 10 at OSU 42,1st , 10 , OSU 42,PSU, 4th,12:45 ,35,20,15, (12:45 - 4th) Saquon Barkley run for a loss of 7 yards to the OhSt 49 ,-7,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
149,2nd and 17 at OSU 49,2nd , 17 , OSU 49,PSU, 4th,12:32 ,35,20,15, (12:32 - 4th) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
150,3rd and 17 at OSU 49,3rd , 17 , OSU 49,PSU, 4th,12:21 ,35,20,15, (12:21 - 4th) Saquon Barkley run for 6 yds to the OhSt 43 ,6,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
151,4th and 11 at OSU 43,4th , 11 , OSU 43,PSU, 4th,11:39 ,35,20,15, (11:39 - 4th) Blake Gillikin punt blocked by Denzel Ward blocked by Denzel Ward Dante Booker return for 6 yds to the PnSt 41 ,6,0,0,0,0,0,0,1,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
152,1st and 10 at PSU 41,1st , 10 , PSU 41,OSU, 4th,11:28 ,35,27,8, (11:28 - 4th) J.T. Barrett pass complete to Mike Weber for 3 yds to the PnSt 38 ,3,1, J.T. Barrett,1, Mike Weber ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
153,2nd and 7 at PSU 38,2nd , 7 , PSU 38,OSU, 4th,11:05 ,35,27,8, (11:05 - 4th) Johnnie Dixon 38 Yd pass from J.T. Barrett (Sean Nuernberger Kick) ,,1,J.T. Barrett,1, Johnnie Dixon ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
154,,,,,PSU, 4th,11:05 ,38,27,11," (11:05 - 4th) Sean Nuernberger kickoff for 40 yds , Jonathan Holland return for 5 yds to the PnSt 30 ",40,,,,,,,,,,,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
155,1st and 10 at PSU 30,1st , 10 , PSU 30,PSU, 4th,10:55 ,38,27,11, (10:55 - 4th) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
156,2nd and 10 at PSU 30,2nd , 10 , PSU 30,PSU, 4th,10:50 ,38,27,11, (10:50 - 4th) Trace McSorley run for 23 yds to the OhSt 47 for a 1ST down ,23,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
157,1st and 10 at OSU 47,1st , 10 , OSU 47,PSU, 4th,10:20 ,38,27,11," (10:20 - 4th) PENN ST Penalty, Offensive Holding (-10 Yards) to the PnSt 43 ",,0,0,0,0,0,0,0,0,0,1,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
158,1st and 20 at PSU 43,1st , 20 , PSU 43,PSU, 4th,10:00 ,38,27,11, (10:00 - 4th) Trace McSorley pass complete to Saquon Barkley for no gain to the PnSt 43 ,0,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
159,2nd and 20 at PSU 43,2nd , 20 , PSU 43,PSU, 4th,9:25 ,38,27,11, (9:25 - 4th) Trace McSorley pass complete to Mike Gesicki for 7 yds to the 50 yard line ,7,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
160,3rd and 13 at 50,3rd , 13 , 50,PSU, 4th,8:45 ,38,27,11, (8:45 - 4th) Trace McSorley pass complete to Mike Gesicki for 22 yds to the OhSt 28 for a 1ST down ,22,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
161,1st and 10 at OSU 28,1st , 10 , OSU 28,PSU, 4th,8:15 ,38,27,11, (8:15 - 4th) Trace McSorley pass complete to Saeed Blacknall for 21 yds to the OhSt 7 for a 1ST down ,21,1, Trace McSorley,1, Saeed Blacknall ,0,0,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
162,1st and Goal at OSU 7,1st , Goal , OSU 7,PSU, 4th,7:35 ,38,27,11, (7:35 - 4th) Trace McSorley run for 3 yds to the OhSt 4 ,3,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
163,2nd and Goal at OSU 4,2nd , Goal , OSU 4,PSU, 4th,7:05 ,38,27,11, (7:05 - 4th) Trace McSorley run for 1 yd to the OhSt 3 ,1,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
164,3rd and Goal at OSU 3,3rd , Goal , OSU 3,PSU, 4th,6:22 ,38,27,11, (6:22 - 4th) Saquon Barkley run for a loss of 3 yards to the OhSt 6 ,-3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
165,4th and Goal at OSU 6,4th , Goal , OSU 6,PSU, 4th,5:42 ,38,27,11, (5:42 - 4th) Tyler Davis 24 Yd Field Goal ,,0,0,0,0,0,0,0,1,0,0,10/29/2017,2017," Columbus, OH 43210 ",road,PSU-7.5,70," 109,302",400935394
