,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
82,4th and 8 at IOWA 46,4th , 8 , IOWA 46,IOWA, 2nd,2:03 ,5,0,5," (2:03 - 2nd) IOWA Penalty, Delay of Game (-5 Yards) to the Iowa 41 ",,0,0,0,0,0,0,0,0,0,1,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
83,4th and 13 at IOWA 41,4th , 13 , IOWA 41,IOWA, 2nd,1:52 ,5,0,5," (1:52 - 2nd) Colten Rastetter punt for 53 yds, downed at the PnSt 6 ",53,0,0,0,0,0,0,1,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
84,1st and 10 at PSU 6,1st , 10 , PSU 6,PSU, 2nd,1:45 ,5,0,5, (1:45 - 2nd) Saquon Barkley run for a loss of 2 yards to the PnSt 4 ,-2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
85,2nd and 12 at PSU 4,2nd , 12 , PSU 4,PSU, 2nd,1:12 ,5,0,5, (1:12 - 2nd) Trace McSorley pass complete to DaeSean Hamilton for 23 yds to the PnSt 27 for a 1ST down ,23,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
86,1st and 10 at PSU 27,1st , 10 , PSU 27,PSU, 2nd,1:07 ,5,0,5, (1:07 - 2nd) Trace McSorley pass complete to DeAndre Thompkins for 7 yds to the PnSt 34 ,7,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
87,2nd and 3 at PSU 34,2nd , 3 , PSU 34,PSU, 2nd,1:01 ,5,0,5, (1:01 - 2nd) Saquon Barkley run for 11 yds to the PnSt 45 for a 1ST down ,11,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
88,1st and 10 at PSU 45,1st , 10 , PSU 45,PSU, 2nd,0:43 ,5,0,5, (0:43 - 2nd) Trace McSorley pass intercepted Josey Jewell return for 33 yds to the PnSt 21 ,33,1, Trace McSorley,interception,0,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
89,1st and 10 at PSU 21,1st , 10 , PSU 21,IOWA, 2nd,0:37 ,5,7,-2," (0:37 - 2nd) Nathan Stanley pass complete to Nick Easley for 21 yds for a TD, (Miguel Recinos KICK) ",21,1, Nathan Stanley,1, Nick Easley ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
90,,,,,PSU, 2nd,0:37 ,5,7,-2," (0:37 - 2nd) Miguel Recinos kickoff for 65 yds , Saquon Barkley return for 18 yds to the PnSt 18 ",65,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
91,1st and 10 at PSU 18,1st , 10 , PSU 18,PSU, 2nd,0:30 ,5,7,-2, (0:30 - 2nd) TEAM run for a loss of 2 yards to the PnSt 16 ,-2,0,0,0,0,1, TEAM ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
92,,,,,IOWA, 3rd,15:00 ,5,7,-2, (15:00 - 3rd) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
93,1st and 10 at IOWA 25,1st , 10 , IOWA 25,IOWA, 3rd,14:50 ,5,7,-2, (14:50 - 3rd) Akrum Wadley run for a loss of 3 yards to the Iowa 22 ,-3,0,0,0,0,1, Akrum Wadley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
94,2nd and 13 at IOWA 22,2nd , 13 , IOWA 22,IOWA, 3rd,14:10 ,5,7,-2, (14:10 - 3rd) Nathan Stanley pass complete to Akrum Wadley for a loss of 3 yards to the Iowa 19 ,-3,1, Nathan Stanley,1, Akrum Wadley ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
95,3rd and 16 at IOWA 19,3rd , 16 , IOWA 19,IOWA, 3rd,13:45 ,5,7,-2, (13:45 - 3rd) Nathan Stanley pass complete to Ivory Kelly-Martin for 6 yds to the Iowa 25 ,6,1, Nathan Stanley,1, Ivory Kelly-Martin ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
96,4th and 10 at IOWA 25,4th , 10 , IOWA 25,IOWA, 3rd,13:07 ,5,7,-2," (13:07 - 3rd) Colten Rastetter punt for 37 yds , DeAndre Thompkins returns for 4 yds to the PnSt 42 ",37,0,0,0,0,0,0,1,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
97,1st and 10 at PSU 42,1st , 10 , PSU 42,PSU, 3rd,12:55 ,8,7,1, (12:55 - 3rd) Trace McSorley run for 15 yds to the Iowa 43 for a 1ST down ,15,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
98,1st and 10 at IOWA 43,1st , 10 , IOWA 43,PSU, 3rd,12:36 ,8,7,1, (12:36 - 3rd) Saquon Barkley run for 25 yds to the Iowa 18 for a 1ST down ,25,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
99,1st and 10 at IOWA 18,1st , 10 , IOWA 18,PSU, 3rd,12:19 ,8,7,1, (12:19 - 3rd) Saquon Barkley run for 16 yds to the Iowa 2 for a 1ST down ,16,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
100,1st and Goal at IOWA 2,1st , Goal , IOWA 2,PSU, 3rd,11:55 ,8,7,1, (11:55 - 3rd) Saquon Barkley run for 1 yd to the Iowa 1 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
101,2nd and Goal at IOWA 1,2nd , Goal , IOWA 1,PSU, 3rd,11:25 ,8,7,1, (11:25 - 3rd) Trace McSorley run for a loss of 2 yards to the Iowa 3 ,-2,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
102,3rd and Goal at IOWA 3,3rd , Goal , IOWA 3,PSU, 3rd,10:46 ,8,7,1, (10:46 - 3rd) Trace McSorley pass incomplete to Juwan Johnson ,0,1, Trace McSorley,0, Juwan Johnson ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
103,4th and Goal at IOWA 3,4th , Goal , IOWA 3,PSU, 3rd,10:42 ,8,7,1, (10:42 - 3rd) Tyler Davis 21 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
104,,,,,IOWA, 3rd,10:42 ,8,7,1," (10:42 - 3rd) Tyler Davis kickoff for 61 yds , Ivory Kelly-Martin return for 19 yds to the Iowa 23 ",61,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
105,1st and 10 at IOWA 23,1st , 10 , IOWA 23,IOWA, 3rd,10:30 ,8,7,1, (10:30 - 3rd) Nathan Stanley pass complete to Matt VandeBerg for 5 yds to the Iowa 28 ,5,1, Nathan Stanley,1, Matt VandeBerg ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
106,2nd and 5 at IOWA 28,2nd , 5 , IOWA 28,IOWA, 3rd,10:00 ,8,7,1, (10:00 - 3rd) Akrum Wadley run for 9 yds to the Iowa 37 for a 1ST down ,9,0,0,0,0,1, Akrum Wadley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
107,1st and 10 at IOWA 37,1st , 10 , IOWA 37,IOWA, 3rd,9:30 ,8,7,1, (9:30 - 3rd) Akrum Wadley run for a loss of 2 yards to the Iowa 35 ,-2,0,0,0,0,1, Akrum Wadley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
108,2nd and 12 at IOWA 35,2nd , 12 , IOWA 35,IOWA, 3rd,8:50 ,8,7,1, (8:50 - 3rd) Nathan Stanley pass complete to Ihmir Smith-Marsette for 29 yds to the PnSt 36 for a 1ST down ,29,1, Nathan Stanley,1, Ihmir Smith-Marsette ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
109,1st and 10 at PSU 36,1st , 10 , PSU 36,IOWA, 3rd,8:23 ,8,7,1," (8:23 - 3rd) Akrum Wadley run for 11 yds to the PnSt 25 Akrum Wadley fumbled, forced by Marcus Allen, recovered by PnSt Grant Haley ",11,0,0,0,0,1, Akrum Wadley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
110,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 3rd,8:10 ,15,7,8, (8:10 - 3rd) Saquon Barkley run for 44 yds to the Iowa 31 for a 1ST down ,44,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
111,1st and 10 at IOWA 31,1st , 10 , IOWA 31,PSU, 3rd,7:50 ,15,7,8, (7:50 - 3rd) Trace McSorley pass complete to Mike Gesicki for 4 yds to the Iowa 27 ,4,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
112,2nd and 6 at IOWA 27,2nd , 6 , IOWA 27,PSU, 3rd,7:30 ,15,7,8, (7:30 - 3rd) Miles Sanders run for 6 yds to the Iowa 21 for a 1ST down ,6,0,0,0,0,1, Miles Sanders ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
113,1st and 10 at IOWA 21,1st , 10 , IOWA 21,PSU, 3rd,7:00 ,15,7,8, (7:00 - 3rd) Saquon Barkley run for 4 yds to the Iowa 17 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
114,2nd and 6 at IOWA 17,2nd , 6 , IOWA 17,PSU, 3rd,6:20 ,15,7,8, (6:20 - 3rd) Trace McSorley pass incomplete to Juwan Johnson ,0,1, Trace McSorley,0, Juwan Johnson ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
115,3rd and 6 at IOWA 17,3rd , 6 , IOWA 17,PSU, 3rd,6:10 ,15,7,8, (6:10 - 3rd) Trace McSorley pass complete to Mike Gesicki for 7 yds to the Iowa 10 for a 1ST down ,7,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
116,1st and Goal at IOWA 10,1st , Goal , IOWA 10,PSU, 3rd,5:50 ,15,7,8, (5:50 - 3rd) Saquon Barkley run for 2 yds to the Iowa 8 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
117,2nd and Goal at IOWA 8,2nd , Goal , IOWA 8,PSU, 3rd,5:16 ,15,7,8," (5:16 - 3rd) Saquon Barkley run for 8 yds for a TD, (Tyler Davis KICK) ",8,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
118,,,,,IOWA, 3rd,5:16 ,15,7,8," (5:16 - 3rd) Tyler Davis kickoff for 65 yds , Ivory Kelly-Martin return for 30 yds to the Iowa 30 ",65,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
119,1st and 10 at IOWA 30,1st , 10 , IOWA 30,IOWA, 3rd,5:00 ,15,7,8, (5:00 - 3rd) Nathan Stanley pass incomplete to Nick Easley ,0,1, Nathan Stanley,0, Nick Easley ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
120,2nd and 10 at IOWA 30,2nd , 10 , IOWA 30,IOWA, 3rd,4:54 ,15,7,8, (4:54 - 3rd) Akrum Wadley run for 6 yds to the Iowa 36 ,6,0,0,0,0,1, Akrum Wadley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
121,3rd and 4 at IOWA 36,3rd , 4 , IOWA 36,IOWA, 3rd,4:20 ,15,7,8, (4:20 - 3rd) Nathan Stanley run for no gain to the Iowa 36 ,0,0,0,0,0,1, Nathan Stanley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
122,4th and 4 at IOWA 36,4th , 4 , IOWA 36,IOWA, 3rd,3:42 ,15,7,8," (3:42 - 3rd) Colten Rastetter punt for 48 yds, downed at the PnSt 16 ",48,0,0,0,0,0,0,1,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
123,1st and 10 at PSU 16,1st , 10 , PSU 16,PSU, 3rd,3:30 ,15,7,8, (3:30 - 3rd) Saquon Barkley run for 7 yds to the PnSt 23 ,7,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
124,2nd and 3 at PSU 23,2nd , 3 , PSU 23,PSU, 3rd,3:05 ,15,7,8, (3:05 - 3rd) Trace McSorley pass complete to Mike Gesicki for 4 yds to the PnSt 27 for a 1ST down ,4,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
125,1st and 10 at PSU 27,1st , 10 , PSU 27,PSU, 3rd,2:35 ,15,7,8, (2:35 - 3rd) Saquon Barkley run for 7 yds to the PnSt 34 ,7,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
126,2nd and 3 at PSU 42,2nd , 3 , PSU 42,PSU, 3rd,2:05 ,15,7,8," (2:05 - 3rd) Trace McSorley run for 8 yds to the PnSt 42 PENN ST Penalty, Offensive Holding (Irvin Charles) to the PnSt 32 ",8,0,0,0,0,0,0,0,0,0,1,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
127,2nd and 5 at PSU 32,2nd , 5 , PSU 32,PSU, 3rd,1:35 ,15,7,8, (1:35 - 3rd) Trace McSorley pass complete to DaeSean Hamilton for 23 yds to the Iowa 45 for a 1ST down ,23,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
128,1st and 10 at IOWA 40,1st , 10 , IOWA 40,PSU, 3rd,1:10 ,15,7,8," (1:10 - 3rd) Saquon Barkley run for 5 yds to the PnSt 40 PENN ST Penalty, Personal Foul (-15 Yards) to the PnSt 45 ",5,0,0,0,0,0,0,0,0,0,1,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
129,1st and 20 at PSU 45,1st , 20 , PSU 45,PSU, 3rd,0:40 ,15,7,8, (0:40 - 3rd) Trace McSorley pass complete to Mike Gesicki for 7 yds to the Iowa 48 ,7,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
130,2nd and 13 at IOWA 48,2nd , 13 , IOWA 48,PSU, 3rd,0:05 ,15,7,8," (0:05 - 3rd) Trace McSorley sacked by A.J. Epenesa for a loss of 5 yards to the Iowa 45 Trace McSorley fumbled, recovered by Iowa Josey Jewell , return for 0 yards ",-5,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
131,1st and 10 at IOWA 45,1st , 10 , IOWA 45,IOWA, 3rd,0:01 ,15,7,8," (0:01 - 3rd) PENN ST Penalty, Defensive Pass Interference (15 Yards) to the PnSt 40 for a 1ST down ",,0,0,0,0,0,0,0,0,0,1,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
132,1st and 10 at PSU 40,1st , 10 , PSU 40,IOWA, 3rd,0:00 ,15,7,8, (0:00 - 3rd) Akrum Wadley run for 20 yds to the PnSt 20 for a 1ST down ,20,0,0,0,0,1, Akrum Wadley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
133,,,,,IOWA,,,15,7,8, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
134,1st and 10 at PSU 20,1st , 10 , PSU 20,IOWA, 4th,14:55 ,15,7,8, (14:55 - 4th) Nathan Stanley sacked by Marcus Allen for a loss of 4 yards to the PnSt 24 ,-4,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
135,2nd and 14 at PSU 24,2nd , 14 , PSU 24,IOWA, 4th,14:20 ,15,7,8, (14:20 - 4th) Nathan Stanley pass incomplete to T.J. Hockenson ,0,1, Nathan Stanley,0, T.J. Hockenson ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
136,3rd and 14 at PSU 24,3rd , 14 , PSU 24,IOWA, 4th,13:45 ,15,7,8, (13:45 - 4th) Nathan Stanley pass complete to Ivory Kelly-Martin for 6 yds to the PnSt 18 ,6,1, Nathan Stanley,1, Ivory Kelly-Martin ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
137,4th and 8 at PSU 18,4th , 8 , PSU 18,IOWA, 4th,13:30 ,15,7,8, (13:30 - 4th) Miguel Recinos 36 yd FG BLOCKED blocked by Troy Apke ,,0,0,0,0,0,0,0,1,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
138,1st and 10 at PSU 20,1st , 10 , PSU 20,PSU, 4th,13:20 ,15,7,8, (13:20 - 4th) Saquon Barkley run for no gain to the PnSt 20 ,0,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
139,2nd and 10 at PSU 20,2nd , 10 , PSU 20,PSU, 4th,12:50 ,15,7,8, (12:50 - 4th) Trace McSorley pass complete to Juwan Johnson for 8 yds to the PnSt 28 ,8,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
140,3rd and 2 at PSU 28,3rd , 2 , PSU 28,PSU, 4th,12:10 ,15,7,8," (12:10 - 4th) Trace McSorley run for a loss of 1 yard to the PnSt 26 Trace McSorley fumbled, forced by Parker Hesse, recovered by PnSt Ryan Bates ",-1,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
141,4th and 4 at PSU 26,4th , 4 , PSU 26,PSU, 4th,11:32 ,15,7,8," (11:32 - 4th) Blake Gillikin punt for 52 yds , Joshua Jackson returns for 4 yds to the Iowa 26 ",52,0,0,0,0,0,0,1,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
142,1st and 10 at IOWA 26,1st , 10 , IOWA 26,IOWA, 4th,11:25 ,15,13,2, (11:25 - 4th) Akrum Wadley run for no gain to the Iowa 26 ,0,0,0,0,0,1, Akrum Wadley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
143,2nd and 10 at IOWA 26,2nd , 10 , IOWA 26,IOWA, 4th,10:50 ,15,13,2, (10:50 - 4th) Akrum Wadley run for 4 yds to the Iowa 30 ,4,0,0,0,0,1, Akrum Wadley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
144,3rd and 6 at IOWA 30,3rd , 6 , IOWA 30,IOWA, 4th,10:02 ,15,13,2," (10:02 - 4th) Nathan Stanley pass complete to Akrum Wadley for 70 yds for a TD, (Two-Point Conversion failed ) ",70,1, Nathan Stanley,1, Akrum Wadley ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
145,,,,,PSU, 4th,10:02 ,15,13,2," (10:02 - 4th) Miguel Recinos kickoff for 64 yds , Saquon Barkley return for 11 yds to the PnSt 12 ",64,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
146,1st and 10 at PSU 12,1st , 10 , PSU 12,PSU, 4th,9:50 ,15,13,2, (9:50 - 4th) Saquon Barkley run for 9 yds to the PnSt 21 ,9,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
147,2nd and 1 at PSU 21,2nd , 1 , PSU 21,PSU, 4th,9:20 ,15,13,2, (9:20 - 4th) Saquon Barkley run for no gain to the PnSt 21 ,0,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
148,3rd and 1 at PSU 21,3rd , 1 , PSU 21,PSU, 4th,8:50 ,15,13,2," (8:50 - 4th) PENN ST Penalty, False Start (-5 Yards) to the PnSt 16 ",,0,0,0,0,0,0,0,0,0,1,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
149,3rd and 6 at PSU 16,3rd , 6 , PSU 16,PSU, 4th,8:26 ,15,13,2, (8:26 - 4th) Trace McSorley pass complete to Saquon Barkley for 10 yds to the PnSt 26 for a 1ST down ,10,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
150,1st and 10 at PSU 26,1st , 10 , PSU 26,PSU, 4th,8:01 ,15,13,2, (8:01 - 4th) Andre Robinson run for 6 yds to the PnSt 32 ,6,0,0,0,0,1, Andre Robinson ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
151,2nd and 4 at PSU 32,2nd , 4 , PSU 32,PSU, 4th,7:31 ,15,13,2, (7:31 - 4th) Trace McSorley pass complete to Juwan Johnson for 16 yds to the PnSt 48 for a 1ST down ,16,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
152,1st and 10 at PSU 48,1st , 10 , PSU 48,PSU, 4th,7:01 ,15,13,2, (7:01 - 4th) Saquon Barkley run for 7 yds to the Iowa 45 ,7,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
153,2nd and 3 at IOWA 45,2nd , 3 , IOWA 45,PSU, 4th,6:30 ,15,13,2, (6:30 - 4th) Saquon Barkley run for 1 yd to the Iowa 44 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
154,3rd and 2 at IOWA 44,3rd , 2 , IOWA 44,PSU, 4th,6:00 ,15,13,2, (6:00 - 4th) Saquon Barkley run for 1 yd to the Iowa 43 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
155,,,,,PSU, 4th,5:38 ,15,13,2," (5:38 - 4th) Timeout PENN ST, clock 05:38 ",,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
156,4th and 1 at IOWA 43,4th , 1 , IOWA 43,PSU, 4th,5:30 ,15,13,2, (5:30 - 4th) Saquon Barkley run for 4 yds to the Iowa 39 for a 1ST down ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
157,1st and 10 at IOWA 39,1st , 10 , IOWA 39,PSU, 4th,4:50 ,15,13,2, (4:50 - 4th) Saquon Barkley run for 7 yds to the Iowa 32 ,7,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
158,2nd and 3 at IOWA 32,2nd , 3 , IOWA 32,PSU, 4th,4:15 ,15,13,2, (4:15 - 4th) Andre Robinson run for 2 yds to the Iowa 30 ,2,0,0,0,0,1, Andre Robinson ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
159,3rd and 1 at IOWA 30,3rd , 1 , IOWA 30,PSU, 4th,3:35 ,15,13,2, (3:35 - 4th) Trace McSorley pass complete to Saquon Barkley for 15 yds to the Iowa 15 for a 1ST down ,15,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
160,1st and 10 at IOWA 15,1st , 10 , IOWA 15,PSU, 4th,3:10 ,15,13,2, (3:10 - 4th) Trace McSorley run for 3 yds to the Iowa 12 ,3,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
161,2nd and 7 at IOWA 12,2nd , 7 , IOWA 12,PSU, 4th,2:52 ,15,13,2, (2:52 - 4th) Trace McSorley sacked by Anthony Nelson and Cedrick Lattimore for a loss of 1 yard to the Iowa 13 ,-1,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
162,3rd and 8 at IOWA 13,3rd , 8 , IOWA 13,PSU, 4th,2:47 ,15,13,2, (2:47 - 4th) Trace McSorley pass complete to Saquon Barkley for no gain to the Iowa 13 ,0,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
163,,,,,PSU, 4th,2:47 ,15,13,2," (2:47 - 4th) Timeout IOWA, clock 02:47 ",,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
