,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
84,2nd and 11 at WASH 5,2nd , 11 , WASH 5,WASH, 2nd,0:43 ,28,14,14, (0:43 - 2nd) Myles Gaskin run for 6 yds to the Wash 11 ,6,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
85,3rd and 5 at WASH 11,3rd , 5 , WASH 11,WASH, 2nd,0:01 ,28,14,14, (0:01 - 2nd) Jake Browning run for 8 yds to the Wash 19 for a 1ST down ,8,0,0,0,0,1, Jake Browning ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
86,,,,,WASH, 3rd,15:00 ,28,21,7," (15:00 - 3rd) Tyler Davis kickoff for 65 yds , Salvon Ahmed return for 20 yds to the Wash 20 ",65,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
87,1st and 10 at WASH 20,1st , 10 , WASH 20,WASH, 3rd,14:50 ,28,21,7, (14:50 - 3rd) Myles Gaskin run for 1 yd to the Wash 21 ,1,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
88,2nd and 9 at WASH 21,2nd , 9 , WASH 21,WASH, 3rd,14:32 ,28,21,7, (14:32 - 3rd) Jake Browning pass complete to Ty Jones for 12 yds to the Wash 33 for a 1ST down ,12,1, Jake Browning,1, Ty Jones ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
89,1st and 10 at WASH 33,1st , 10 , WASH 33,WASH, 3rd,14:10 ,28,21,7, (14:10 - 3rd) Jake Browning pass complete to Will Dissly for 7 yds to the Wash 40 ,7,1, Jake Browning,1, Will Dissly ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
90,2nd and 3 at WASH 40,2nd , 3 , WASH 40,WASH, 3rd,13:50 ,28,21,7, (13:50 - 3rd) Jake Browning pass complete to Aaron Fuller for 2 yds to the Wash 42 ,2,1, Jake Browning,1, Aaron Fuller ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
91,3rd and 1 at WASH 42,3rd , 1 , WASH 42,WASH, 3rd,13:20 ,28,21,7, (13:20 - 3rd) Myles Gaskin run for 3 yds to the Wash 45 for a 1ST down ,3,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
92,1st and 10 at WASH 45,1st , 10 , WASH 45,WASH, 3rd,12:45 ,28,21,7, (12:45 - 3rd) Lavon Coleman run for 4 yds to the Wash 49 ,4,0,0,0,0,1, Lavon Coleman ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
93,2nd and 6 at WASH 49,2nd , 6 , WASH 49,WASH, 3rd,12:28 ,28,21,7, (12:28 - 3rd) Jake Browning pass complete to Aaron Fuller for 9 yds to the PnSt 42 for a 1ST down ,9,1, Jake Browning,1, Aaron Fuller ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
94,1st and 10 at PSU 42,1st , 10 , PSU 42,WASH, 3rd,12:10 ,28,21,7, (12:10 - 3rd) Jake Browning pass complete to Lavon Coleman for no gain to the PnSt 42 ,0,1, Jake Browning,1, Lavon Coleman ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
95,2nd and 10 at PSU 42,2nd , 10 , PSU 42,WASH, 3rd,11:36 ,28,21,7, (11:36 - 3rd) Myles Gaskin run for 8 yds to the PnSt 34 ,8,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
96,3rd and 2 at PSU 34,3rd , 2 , PSU 34,WASH, 3rd,11:10 ,28,21,7, (11:10 - 3rd) Myles Gaskin run for 3 yds to the PnSt 31 for a 1ST down ,3,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
97,1st and 10 at PSU 31,1st , 10 , PSU 31,WASH, 3rd,10:40 ,28,21,7, (10:40 - 3rd) Jake Browning pass complete to Andre Baccellia for 3 yds to the PnSt 28 ,3,1, Jake Browning,1, Andre Baccellia ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
98,2nd and 7 at PSU 28,2nd , 7 , PSU 28,WASH, 3rd,10:04 ,28,21,7, (10:04 - 3rd) Jake Browning pass incomplete ,0,1, Jake Browning,0,0,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
99,3rd and 7 at PSU 28,3rd , 7 , PSU 28,WASH, 3rd,9:57 ,28,21,7," (9:57 - 3rd) Jake Browning pass complete to Aaron Fuller for 28 yds for a TD, (Tristan Vizcaino KICK) ",28,1, Jake Browning,1, Aaron Fuller ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
100,,,,,PSU, 3rd,9:57 ,35,21,14," (9:57 - 3rd) Tristan Vizcaino kickoff for 65 yds for a touchback WASHINGTON Penalty, Defensive Offside (-5 Yards) ",65,0,0,0,0,0,0,0,0,0,1,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
101,1st and 10 at PSU 30,1st , 10 , PSU 30,PSU, 3rd,9:50 ,35,21,14, (9:50 - 3rd) Saquon Barkley run for 2 yds to the PnSt 32 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
102,2nd and 8 at PSU 32,2nd , 8 , PSU 32,PSU, 3rd,9:20 ,35,21,14, (9:20 - 3rd) Trace McSorley run for 24 yds to the Wash 44 for a 1ST down ,24,0,0,0,0,1, Trace McSorley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
103,1st and 10 at WASH 44,1st , 10 , WASH 44,PSU, 3rd,8:50 ,35,21,14, (8:50 - 3rd) Trace McSorley run for no gain to the Wash 44 ,0,0,0,0,0,1, Trace McSorley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
104,2nd and 10 at WASH 44,2nd , 10 , WASH 44,PSU, 3rd,8:20 ,35,21,14, (8:20 - 3rd) Trace McSorley pass complete to Saquon Barkley for 3 yds to the Wash 41 ,3,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
105,3rd and 7 at WASH 41,3rd , 7 , WASH 41,PSU, 3rd,7:45 ,35,21,14, (7:45 - 3rd) Trace McSorley pass complete to Juwan Johnson for 11 yds to the Wash 30 for a 1ST down ,11,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
106,1st and 10 at WASH 30,1st , 10 , WASH 30,PSU, 3rd,7:20 ,35,21,14, (7:20 - 3rd) Saquon Barkley run for 5 yds to the Wash 25 ,5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
107,2nd and 5 at WASH 25,2nd , 5 , WASH 25,PSU, 3rd,6:45 ,35,21,14, (6:45 - 3rd) Trace McSorley run for 1 yd to the Wash 24 ,1,0,0,0,0,1, Trace McSorley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
108,3rd and 4 at WASH 24,3rd , 4 , WASH 24,PSU, 3rd,5:59 ,35,21,14," (5:59 - 3rd) Trace McSorley pass complete to DaeSean Hamilton for 24 yds for a TD, (Tyler Davis KICK) ",24,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
109,,,,,WASH, 3rd,5:59 ,35,21,14, (5:59 - 3rd) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
110,1st and 10 at WASH 25,1st , 10 , WASH 25,WASH, 3rd,5:50 ,35,21,14, (5:50 - 3rd) Jake Browning pass complete to Drew Sample for 6 yds to the Wash 31 ,6,1, Jake Browning,1, Drew Sample ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
111,2nd and 4 at WASH 31,2nd , 4 , WASH 31,WASH, 3rd,5:20 ,35,21,14, (5:20 - 3rd) Myles Gaskin run for no gain to the Wash 31 ,0,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
112,3rd and 4 at WASH 31,3rd , 4 , WASH 31,WASH, 3rd,4:40 ,35,21,14, (4:40 - 3rd) Jake Browning sacked by Shareef Miller for a loss of 6 yards to the Wash 25 ,-6,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
113,4th and 10 at WASH 25,4th , 10 , WASH 25,WASH, 3rd,4:00 ,35,21,14," (4:00 - 3rd) Joel Whitford punt for 46 yds, fair catch by DeAndre Thompkins at the PnSt 29 ", punt for 46,0,0,0,0,0,0,1,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
114,1st and 10 at PSU 29,1st , 10 , PSU 29,PSU, 3rd,3:50 ,35,21,14, (3:50 - 3rd) Trace McSorley pass complete to Tommy Stevens for 2 yds to the PnSt 31 ,2,1, Trace McSorley,1, Tommy Stevens ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
115,2nd and 8 at PSU 31,2nd , 8 , PSU 31,PSU, 3rd,3:28 ,35,21,14, (3:28 - 3rd) Trace McSorley pass complete to Mike Gesicki for 9 yds to the PnSt 40 for a 1ST down ,9,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
116,1st and 10 at PSU 40,1st , 10 , PSU 40,PSU, 3rd,3:08 ,35,21,14, (3:08 - 3rd) Trace McSorley pass incomplete to Mike Gesicki ,0,1, Trace McSorley,0, Mike Gesicki ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
117,2nd and 10 at PSU 40,2nd , 10 , PSU 40,PSU, 3rd,2:58 ,35,21,14, (2:58 - 3rd) Trace McSorley pass complete to DaeSean Hamilton for 15 yds to the Wash 45 for a 1ST down ,15,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
118,1st and 10 at WASH 45,1st , 10 , WASH 45,PSU, 3rd,2:25 ,35,21,14, (2:25 - 3rd) Trace McSorley run for 2 yds to the Wash 43 ,2,0,0,0,0,1, Trace McSorley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
119,2nd and 8 at WASH 43,2nd , 8 , WASH 43,PSU, 3rd,1:55 ,35,21,14, (1:55 - 3rd) Trace McSorley pass incomplete to Tommy Stevens ,0,1, Trace McSorley,0, Tommy Stevens ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
120,3rd and 8 at WASH 43,3rd , 8 , WASH 43,PSU, 3rd,1:45 ,35,21,14, (1:45 - 3rd) Trace McSorley pass complete to Juwan Johnson for 9 yds to the Wash 34 for a 1ST down ,9,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
121,1st and 10 at WASH 34,1st , 10 , WASH 34,PSU, 3rd,1:10 ,35,21,14, (1:10 - 3rd) Miles Sanders run for 3 yds to the Wash 31 ,3,0,0,0,0,1, Miles Sanders ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
122,2nd and 7 at WASH 31,2nd , 7 , WASH 31,PSU, 3rd,0:35 ,35,21,14, (0:35 - 3rd) Trace McSorley run for 5 yds to the Wash 26 ,5,0,0,0,0,1, Trace McSorley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
123,,,,,PSU,,,35,21,14, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
124,3rd and 2 at WASH 26,3rd , 2 , WASH 26,PSU, 4th,14:55 ,35,21,14, (14:55 - 4th) Saquon Barkley run for a loss of 4 yards to the Wash 30 ,-4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
125,4th and 6 at WASH 30,4th , 6 , WASH 30,PSU, 4th,14:15 ,35,21,14, (14:15 - 4th) Trace McSorley pass complete to Saquon Barkley for 7 yds to the Wash 23 for a 1ST down ,7,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
126,1st and 10 at WASH 23,1st , 10 , WASH 23,PSU, 4th,13:40 ,35,21,14, (13:40 - 4th) Trace McSorley pass complete to Saquon Barkley for 5 yds to the Wash 18 ,5,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
127,2nd and 5 at WASH 18,2nd , 5 , WASH 18,PSU, 4th,13:05 ,35,21,14, (13:05 - 4th) Trace McSorley pass intercepted Austin Joyner return for 7 yds to the Wash 19 ,7,1, Trace McSorley,interception,0,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
128,1st and 10 at WASH 19,1st , 10 , WASH 19,WASH, 4th,12:55 ,35,21,14, (12:55 - 4th) Andre Baccellia run for 9 yds to the Wash 28 ,9,0,0,0,0,1, Andre Baccellia ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
129,2nd and 1 at WASH 28,2nd , 1 , WASH 28,WASH, 4th,12:20 ,35,21,14, (12:20 - 4th) Myles Gaskin run for a loss of 3 yards to the Wash 25 ,-3,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
130,3rd and 4 at WASH 25,3rd , 4 , WASH 25,WASH, 4th,11:50 ,35,21,14, (11:50 - 4th) Jake Browning pass complete to Salvon Ahmed for 6 yds to the Wash 31 for a 1ST down ,6,1, Jake Browning,1, Salvon Ahmed ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
131,1st and 10 at WASH 31,1st , 10 , WASH 31,WASH, 4th,11:14 ,35,21,14, (11:14 - 4th) Jake Browning pass incomplete to Myles Gaskin ,0,1, Jake Browning,0, Myles Gaskin ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
132,2nd and 10 at WASH 31,2nd , 10 , WASH 31,WASH, 4th,11:05 ,35,21,14, (11:05 - 4th) Salvon Ahmed run for 1 yd to the Wash 32 ,1,0,0,0,0,1, Salvon Ahmed ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
133,3rd and 9 at WASH 32,3rd , 9 , WASH 32,WASH, 4th,10:25 ,35,21,14, (10:25 - 4th) Jake Browning pass incomplete to Dante Pettis ,0,1, Jake Browning,0, Dante Pettis ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
134,4th and 9 at WASH 32,4th , 9 , WASH 32,WASH, 4th,10:11 ,35,21,14," (10:11 - 4th) Joel Whitford punt for 54 yds , DeAndre Thompkins returns for 20 yds to the PnSt 34 ", punt for 54,0,0,0,0,0,0,1,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
135,1st and 10 at PSU 34,1st , 10 , PSU 34,PSU, 4th,10:05 ,35,21,14, (10:05 - 4th) Saquon Barkley run for 3 yds to the PnSt 37 ,3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
136,2nd and 7 at PSU 37,2nd , 7 , PSU 37,PSU, 4th,9:30 ,35,21,14, (9:30 - 4th) Saquon Barkley run for a loss of 4 yards to the PnSt 33 ,-4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
137,3rd and 11 at PSU 33,3rd , 11 , PSU 33,PSU, 4th,8:45 ,35,21,14, (8:45 - 4th) Trace McSorley pass complete to Saquon Barkley for 6 yds to the PnSt 39 ,6,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
138,4th and 5 at PSU 39,4th , 5 , PSU 39,PSU, 4th,8:06 ,35,21,14," (8:06 - 4th) Blake Gillikin punt for 39 yds, fair catch by Dante Pettis at the Wash 22 ",39,0,0,0,0,0,0,1,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
139,1st and 10 at WASH 22,1st , 10 , WASH 22,WASH, 4th,7:55 ,35,28,7, (7:55 - 4th) Jake Browning sacked by Yetur Gross-Matos for a loss of 2 yards to the Wash 20 ,-2,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
140,2nd and 12 at WASH 20,2nd , 12 , WASH 20,WASH, 4th,7:25 ,35,28,7, (7:25 - 4th) Jake Browning pass complete to Ty Jones for 11 yds to the Wash 31 ,11,1, Jake Browning,1, Ty Jones ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
141,3rd and 1 at WASH 31,3rd , 1 , WASH 31,WASH, 4th,6:52 ,35,28,7," (6:52 - 4th) Myles Gaskin run for 69 yds for a TD, (Tristan Vizcaino KICK) ",69,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
142,,,,,PSU, 4th,6:52 ,35,28,7," (6:52 - 4th) Tristan Vizcaino kickoff for 56 yds , Miles Sanders return for 16 yds to the PnSt 25 ",56,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
143,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 4th,6:40 ,35,28,7, (6:40 - 4th) Trace McSorley run for 2 yds to the PnSt 27 ,2,0,0,0,0,1, Trace McSorley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
144,2nd and 8 at PSU 27,2nd , 8 , PSU 27,PSU, 4th,6:05 ,35,28,7, (6:05 - 4th) Trace McSorley pass complete to Mike Gesicki for 1 yd to the PnSt 28 ,1,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
145,3rd and 7 at PSU 28,3rd , 7 , PSU 28,PSU, 4th,5:20 ,35,28,7, (5:20 - 4th) Trace McSorley pass complete to Juwan Johnson for 12 yds to the PnSt 40 for a 1ST down ,12,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
146,1st and 10 at PSU 40,1st , 10 , PSU 40,PSU, 4th,4:45 ,35,28,7, (4:45 - 4th) Trace McSorley pass complete to Saquon Barkley for 5 yds to the PnSt 45 ,5,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
147,2nd and 5 at PSU 45,2nd , 5 , PSU 45,PSU, 4th,4:00 ,35,28,7, (4:00 - 4th) Saquon Barkley run for 4 yds to the PnSt 49 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
148,3rd and 1 at PSU 49,3rd , 1 , PSU 49,PSU, 4th,3:35 ,35,28,7, (3:35 - 4th) Saquon Barkley run for 3 yds to the Wash 48 for a 1ST down ,3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
149,1st and 10 at WASH 48,1st , 10 , WASH 48,PSU, 4th,3:02 ,35,28,7, (3:02 - 4th) Miles Sanders run for 1 yd to the Wash 47 ,1,0,0,0,0,1, Miles Sanders ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
150,,,,,PSU, 4th,3:02 ,35,28,7," (3:02 - 4th) Timeout WASHINGTON, clock 03:02 ",,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
151,2nd and 9 at WASH 47,2nd , 9 , WASH 47,PSU, 4th,2:55 ,35,28,7, (2:55 - 4th) Saquon Barkley run for 1 yd to the Wash 46 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
152,3rd and 8 at WASH 46,3rd , 8 , WASH 46,PSU, 4th,2:19 ,35,28,7, (2:19 - 4th) Trace McSorley pass complete to DaeSean Hamilton for 14 yds to the Wash 32 for a 1ST down ,14,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
153,1st and 10 at WASH 32,1st , 10 , WASH 32,PSU, 4th,1:39 ,35,28,7, (1:39 - 4th) Miles Sanders run for 3 yds to the Wash 29 ,3,0,0,0,0,1, Miles Sanders ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
154,,,,,PSU, 4th,1:39 ,35,28,7," (1:39 - 4th) Timeout WASHINGTON, clock 01:39 ",,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
155,2nd and 7 at WASH 29,2nd , 7 , WASH 29,PSU, 4th,1:34 ,35,28,7, (1:34 - 4th) Miles Sanders run for 5 yds to the Wash 24 ,5,0,0,0,0,1, Miles Sanders ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
156,,,,,PSU, 4th,1:34 ,35,28,7," (1:34 - 4th) Timeout WASHINGTON, clock 01:34 ",,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
157,3rd and 2 at WASH 24,3rd , 2 , WASH 24,PSU, 4th,1:28 ,35,28,7, (1:28 - 4th) Saquon Barkley run for 1 yd to the Wash 23 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
158,,,,,PSU, 4th,0:38 ,35,28,7," (0:38 - 4th) Timeout PENN ST, clock 00:38 ",,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
159,4th and 1 at WASH 23,4th , 1 , WASH 23,PSU, 4th,0:38 ,35,28,7," (0:38 - 4th) PENN ST Penalty, False Start (Brendan Mahon) to the Wash 28 ",,0,0,0,0,0,0,0,0,0,1,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
160,,,,,PSU, 4th,0:38 ,35,28,7," (0:38 - 4th) Timeout PENN ST, clock 00:38 ",,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
161,4th and 6 at WASH 28,4th , 6 , WASH 28,PSU, 4th,0:34 ,35,28,7, (0:34 - 4th) Tyler Davis 45 yd FG MISSED ,,0,0,0,0,0,0,0,1,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
162,1st and 10 at WASH 28,1st , 10 , WASH 28,WASH, 4th,0:26 ,35,28,7, (0:26 - 4th) Jake Browning pass incomplete to Ty Jones ,0,1, Jake Browning,0, Ty Jones ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
163,2nd and 10 at WASH 28,2nd , 10 , WASH 28,WASH, 4th,0:20 ,35,28,7, (0:20 - 4th) Jake Browning pass incomplete to Aaron Fuller ,0,1, Jake Browning,0, Aaron Fuller ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
164,3rd and 10 at WASH 28,3rd , 10 , WASH 28,WASH, 4th,0:15 ,35,28,7, (0:15 - 4th) Jake Browning pass incomplete to Will Dissly ,0,1, Jake Browning,0, Will Dissly ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
165,4th and 10 at WASH 28,4th , 10 , WASH 28,WASH, 4th,0:05 ,35,28,7," (0:05 - 4th) Jake Browning pass complete to Aaron Fuller for 10 yds to the PnSt 48 lat. to Dante Pettis for 14 yds Dante Pettis fumbled, recovered by PnSt Brandon Smith ",10,1, Jake Browning,1, Aaron Fuller ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
166,1st and 10 at PSU 48,1st , 10 , PSU 48,PSU, 4th,0:00 ,35,28,7, (0:00 - 4th) TEAM run for a loss of 2 yards to the PnSt 46 ,-2,0,0,0,0,1, TEAM ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54," 61,842",400953407
167,,,,,PSU,,,35,28,7, End of 4th Quarter ,,,,,,,,,,,,,,,,,,,
