,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
83,2nd and 2 at PSU 46,2nd , 2 , PSU 46,PSU, 2nd,3:50 ,21,27,-6, (3:50 - 2nd) Saquon Barkley run for 4 yds to the 50 yard line for a 1ST down ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
84,1st and 10 at 50,1st , 10 , 50,PSU, 2nd,3:17 ,21,27,-6, (3:17 - 2nd) Trace McSorley pass complete to Chris Godwin for 10 yds to the USC 40 for a 1ST down ,10,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
85,1st and 10 at USC 40,1st , 10 , USC 40,PSU, 2nd,2:55 ,21,27,-6, (2:55 - 2nd) Saquon Barkley run for 1 yd to the USC 39 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
86,2nd and 9 at USC 39,2nd , 9 , USC 39,PSU, 2nd,2:19 ,21,27,-6, (2:19 - 2nd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
87,3rd and 9 at USC 39,3rd , 9 , USC 39,PSU, 2nd,2:13 ,21,27,-6, (2:13 - 2nd) Trace McSorley pass complete to Chris Godwin for 10 yds to the USC 29 for a 1ST down ,10,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
88,,,,,PSU, 2nd,1:59 ,21,27,-6," (1:59 - 2nd) Timeout USC, clock 01:59 ",,,,,,,,,,,,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
89,1st and 10 at USC 29,1st , 10 , USC 29,PSU, 2nd,1:54 ,21,27,-6, (1:54 - 2nd) Trace McSorley run for 5 yds to the USC 24 ,5,0,0,0,0,1, Trace McSorley ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
90,2nd and 5 at USC 24,2nd , 5 , USC 24,PSU, 2nd,1:17 ,21,27,-6, (1:17 - 2nd) Saquon Barkley run for no gain to the USC 24 ,0,0,0,0,0,1, Saquon Barkley ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
91,,,,,PSU, 2nd,1:13 ,21,27,-6," (1:13 - 2nd) Timeout PENN ST, clock 01:13 ",,,,,,,,,,,,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
92,3rd and 5 at USC 24,3rd , 5 , USC 24,PSU, 2nd,1:07 ,21,27,-6," (1:07 - 2nd) USC Penalty, Face Mask (12 yards) (Stevie Tu'ikolovatu) to the USC 12 for a 1ST down ",,0,0,0,0,0,0,0,0,0,1,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
93,1st and 10 at USC 12,1st , 10 , USC 12,PSU, 2nd,1:00 ,21,27,-6, (1:00 - 2nd) Trace McSorley pass complete to Saquon Barkley for 1 yd to the USC 11 ,1,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
94,2nd and 9 at USC 11,2nd , 9 , USC 11,PSU, 2nd,0:54 ,21,27,-6," (0:54 - 2nd) Trace McSorley pass complete to Mike Gesicki for 11 yds for a TD, (Tyler Davis KICK) ",11,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
95,,,,,USC, 2nd,0:54 ,21,27,-6," (0:54 - 2nd) Tyler Davis kickoff for 64 yds , Adoree' Jackson return for 25 yds to the USC 26 ",64,,,,,,,,,,,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
96,1st and 10 at USC 26,1st , 10 , USC 26,USC, 2nd,0:39 ,21,27,-6, (0:39 - 2nd) Sam Darnold run for 1 yd to the USC 27 ,1,0,0,0,0,1, Sam Darnold ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
97,2nd and 9 at USC 27,2nd , 9 , USC 27,USC, 2nd,0:33 ,21,27,-6, (0:33 - 2nd) Sam Darnold pass complete to Darreus Rogers for 13 yds to the USC 40 for a 1ST down ,13,1, Sam Darnold,1, Darreus Rogers ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
98,1st and 10 at USC 40,1st , 10 , USC 40,USC, 2nd,0:20 ,21,27,-6, (0:20 - 2nd) Sam Darnold pass complete to Deontay Burnett for 4 yds to the USC 44 ,4,1, Sam Darnold,1, Deontay Burnett ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
99,2nd and 6 at USC 44,2nd , 6 , USC 44,USC, 2nd,0:13 ,21,27,-6, (0:13 - 2nd) Sam Darnold run for 13 yds to the PnSt 43 for a 1ST down ,13,0,0,0,0,1, Sam Darnold ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
100,,,,,USC, 2nd,0:13 ,21,27,-6," (0:13 - 2nd) Timeout USC, clock 00:13 ",,,,,,,,,,,,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
101,1st and 10 at PSU 43,1st , 10 , PSU 43,USC, 2nd,0:07 ,21,27,-6, (0:07 - 2nd) Sam Darnold pass incomplete to Justin Davis ,0,1, Sam Darnold,0, Justin Davis ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
102,2nd and 10 at PSU 43,2nd , 10 , PSU 43,USC, 2nd,0:02 ,21,27,-6, (0:02 - 2nd) Sam Darnold pass complete to Deontay Burnett for 12 yds to the PnSt 31 for a 1ST down ,12,1, Sam Darnold,1, Deontay Burnett ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
103,,,,,USC, 2nd,0:02 ,21,27,-6," (0:02 - 2nd) Timeout PENN ST, clock 00:02 ",,,,,,,,,,,,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
104,1st and 10 at PSU 31,1st , 10 , PSU 31,USC, 2nd,0:00 ,21,27,-6, (0:00 - 2nd) Matt Boermeester 49 yd FG MISSED ,,0,0,0,0,0,0,0,1,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
105,,,,,USC, 3rd,15:00 ,21,27,-6," (15:00 - 3rd) Tyler Davis kickoff for 65 yds , Adoree' Jackson return for 35 yds to the USC 35 ",65,,,,,,,,,,,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
106,1st and 10 at USC 35,1st , 10 , USC 35,USC, 3rd,14:45 ,21,27,-6, (14:45 - 3rd) Ronald Jones II run for 5 yds to the USC 40 ,5,0,0,0,0,1, Ronald Jones II ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
107,2nd and 5 at USC 40,2nd , 5 , USC 40,USC, 3rd,14:10 ,21,27,-6, (14:10 - 3rd) Ronald Jones II run for a loss of 1 yard to the USC 39 ,-1,0,0,0,0,1, Ronald Jones II ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
108,3rd and 6 at USC 39,3rd , 6 , USC 39,USC, 3rd,13:30 ,21,27,-6, (13:30 - 3rd) Sam Darnold pass incomplete to Deontay Burnett ,0,1, Sam Darnold,0, Deontay Burnett ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
109,4th and 6 at USC 39,4th , 6 , USC 39,USC, 3rd,13:30 ,21,27,-6," (13:30 - 3rd) USC Penalty, False Start (Michael Pittman Jr.) to the USC 34 ",,0,0,0,0,0,0,0,0,0,1,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
110,4th and 11 at USC 34,4th , 11 , USC 34,USC, 3rd,13:22 ,21,27,-6," (13:22 - 3rd) Chris Tilbey punt for 45 yds, fair catch by John Reid at the PnSt 21 ",45,0,0,0,0,0,0,1,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
111,1st and 10 at PSU 21,1st , 10 , PSU 21,PSU, 3rd,13:05 ,28,27,1," (13:05 - 3rd) Saquon Barkley run for 79 yds for a TD, (Tyler Davis KICK) ",79,0,0,0,0,1, Saquon Barkley ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
112,,,,,USC, 3rd,13:05 ,28,27,1," (13:05 - 3rd) Tyler Davis kickoff for 44 yds , Michael Pittman Jr. return for 5 yds to the USC 26 ",44,,,,,,,,,,,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
113,1st and 10 at USC 26,1st , 10 , USC 26,USC, 3rd,12:57 ,28,27,1, (12:57 - 3rd) Sam Darnold pass incomplete to JuJu Smith-Schuster ,0,1, Sam Darnold,0, JuJu Smith-Schuster ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
114,2nd and 10 at USC 26,2nd , 10 , USC 26,USC, 3rd,12:53 ,28,27,1," (12:53 - 3rd) PENN ST Penalty, Defensive Pass Interference (Grant Haley) to the USC 41 for a 1ST down ",,0,0,0,0,0,0,0,0,0,1,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
115,1st and 10 at USC 41,1st , 10 , USC 41,USC, 3rd,12:46 ,28,27,1, (12:46 - 3rd) Sam Darnold pass incomplete to De'Quan Hampton ,0,1, Sam Darnold,0, De'Quan Hampton ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
116,2nd and 10 at USC 41,2nd , 10 , USC 41,USC, 3rd,12:36 ,28,27,1, (12:36 - 3rd) Adoree' Jackson run for no gain to the USC 41 ,0,0,0,0,0,1, Adoree' Jackson ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
117,3rd and 10 at USC 41,3rd , 10 , USC 41,USC, 3rd,11:51 ,28,27,1, (11:51 - 3rd) Sam Darnold pass incomplete to Deontay Burnett ,0,1, Sam Darnold,0, Deontay Burnett ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
118,4th and 10 at USC 41,4th , 10 , USC 41,USC, 3rd,11:51 ,28,27,1," (11:51 - 3rd) USC Penalty, False Start (Uchenna Nwosu) to the USC 36 ",,0,0,0,0,0,0,0,0,0,1,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
119,4th and 15 at USC 36,4th , 15 , USC 36,USC, 3rd,11:38 ,28,27,1," (11:38 - 3rd) Chris Tilbey punt for 54 yds , Gregg Garrity returns for 18 yds to the PnSt 28 ",54,0,0,0,0,0,0,1,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
120,1st and 10 at PSU 28,1st , 10 , PSU 28,PSU, 3rd,11:27 ,35,27,8," (11:27 - 3rd) Trace McSorley pass complete to Chris Godwin for 72 yds for a TD, (Tyler Davis KICK) ",72,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
121,,,,,USC, 3rd,11:27 ,35,27,8," (11:27 - 3rd) Tyler Davis kickoff for 65 yds , Adoree' Jackson return for 23 yds to the USC 23 ",65,,,,,,,,,,,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
122,1st and 10 at USC 23,1st , 10 , USC 23,USC, 3rd,11:15 ,35,27,8, (11:15 - 3rd) JuJu Smith-Schuster run for 2 yds to the USC 25 ,2,0,0,0,0,1, JuJu Smith-Schuster ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
123,2nd and 8 at USC 25,2nd , 8 , USC 25,USC, 3rd,10:31 ,35,27,8, (10:31 - 3rd) Sam Darnold pass intercepted Brandon Bell return for 24 yds to the USC 3 ,24,1, Sam Darnold,interception,0,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
124,1st and Goal at USC 3,1st , Goal , USC 3,PSU, 3rd,10:26 ,42,27,15," (10:26 - 3rd) Trace McSorley run for 3 yds for a TD, (Tyler Davis KICK) ",3,0,0,0,0,1, Trace McSorley ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
125,,,,,USC, 3rd,10:26 ,42,35,7, (10:26 - 3rd) Tyler Davis kickoff for 59 yds ,59,,,,,,,,,,,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
126,1st and 10 at USC 35,1st , 10 , USC 35,USC, 3rd,10:20 ,42,35,7, (10:20 - 3rd) Ronald Jones II run for 4 yds to the USC 39 ,4,0,0,0,0,1, Ronald Jones II ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
127,2nd and 6 at USC 39,2nd , 6 , USC 39,USC, 3rd,9:50 ,42,35,7, (9:50 - 3rd) Sam Darnold pass complete to Darreus Rogers for 9 yds to the USC 48 for a 1ST down ,9,1, Sam Darnold,1, Darreus Rogers ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
128,1st and 10 at USC 48,1st , 10 , USC 48,USC, 3rd,9:23 ,42,35,7, (9:23 - 3rd) Sam Darnold pass incomplete to JuJu Smith-Schuster ,0,1, Sam Darnold,0, JuJu Smith-Schuster ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
129,2nd and 10 at USC 48,2nd , 10 , USC 48,USC, 3rd,9:20 ,42,35,7, (9:20 - 3rd) Sam Darnold pass incomplete to Darreus Rogers ,0,1, Sam Darnold,0, Darreus Rogers ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
130,3rd and 10 at USC 48,3rd , 10 , USC 48,USC, 3rd,9:08 ,42,35,7, (9:08 - 3rd) Sam Darnold pass complete to Aca'Cedric Ware for 20 yds to the PnSt 32 for a 1ST down ,20,1, Sam Darnold,1, Aca'Cedric Ware ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
131,1st and 10 at PSU 32,1st , 10 , PSU 32,USC, 3rd,8:35 ,42,35,7, (8:35 - 3rd) Ronald Jones II run for 5 yds to the PnSt 27 ,5,0,0,0,0,1, Ronald Jones II ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
132,2nd and 5 at PSU 27,2nd , 5 , PSU 27,USC, 3rd,8:05 ,42,35,7, (8:05 - 3rd) Ronald Jones II run for 4 yds to the PnSt 23 ,4,0,0,0,0,1, Ronald Jones II ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
133,3rd and 1 at PSU 23,3rd , 1 , PSU 23,USC, 3rd,7:45 ,42,35,7, (7:45 - 3rd) Justin Davis run for 1 yd to the PnSt 22 for a 1ST down ,1,0,0,0,0,1, Justin Davis ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
134,1st and 10 at PSU 22,1st , 10 , PSU 22,USC, 3rd,7:20 ,42,35,7, (7:20 - 3rd) Justin Davis run for 9 yds to the PnSt 13 ,9,0,0,0,0,1, Justin Davis ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
135,2nd and 1 at PSU 13,2nd , 1 , PSU 13,USC, 3rd,6:47 ,42,35,7," (6:47 - 3rd) Sam Darnold pass complete to JuJu Smith-Schuster for 13 yds for a TD, (Sam Darnold pass to Taylor McNamara for Two-Point Conversion) ",13,1, Sam Darnold,1, JuJu Smith-Schuster ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
136,,,,,PSU, 3rd,6:47 ,49,35,14," (6:47 - 3rd) Matt Boermeester kickoff for 58 yds , Miles Sanders return for 11 yds to the PnSt 18 ",58,,,,,,,,,,,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
137,1st and 10 at PSU 18,1st , 10 , PSU 18,PSU, 3rd,6:41 ,49,35,14," (6:41 - 3rd) PENN ST Penalty, False Start (Connor McGovern) to the PnSt 13 ",,0,0,0,0,0,0,0,0,0,1,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
138,1st and 15 at PSU 13,1st , 15 , PSU 13,PSU, 3rd,6:33 ,49,35,14, (6:33 - 3rd) Saquon Barkley run for 8 yds to the PnSt 21 ,8,0,0,0,0,1, Saquon Barkley ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
139,2nd and 7 at PSU 21,2nd , 7 , PSU 21,PSU, 3rd,6:00 ,49,35,14, (6:00 - 3rd) Trace McSorley pass complete to Saquon Barkley for 17 yds to the PnSt 38 for a 1ST down ,17,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
140,1st and 10 at PSU 38,1st , 10 , PSU 38,PSU, 3rd,5:15 ,49,35,14, (5:15 - 3rd) Mark Allen run for no gain to the PnSt 38 ,0,0,0,0,0,1, Mark Allen ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
141,2nd and 10 at PSU 38,2nd , 10 , PSU 38,PSU, 3rd,4:30 ,49,35,14," (4:30 - 3rd) Trace McSorley run for 2 yds to the USC 40 for a 1ST down USC Penalty, Unnecessary Roughness (15 Yards) to the USC 45 for a 1ST down ",2,0,0,0,0,0,0,0,0,0,1,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
142,1st and 10 at USC 45,1st , 10 , USC 45,PSU, 3rd,3:47 ,49,35,14, (3:47 - 3rd) Trace McSorley pass complete to Saquon Barkley for 14 yds to the USC 31 for a 1ST down ,14,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
143,1st and 10 at USC 31,1st , 10 , USC 31,PSU, 3rd,3:20 ,49,35,14, (3:20 - 3rd) Trace McSorley pass complete to Mark Allen for a loss of 8 yards to the USC 39 ,-8,1, Trace McSorley,1, Mark Allen ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
144,2nd and 18 at USC 39,2nd , 18 , USC 39,PSU, 3rd,2:36 ,49,35,14," (2:36 - 3rd) USC Penalty, Personal Foul (Cameron Smith) to the USC 24 for a 1ST down. Cameron Smith ejected for targeting. ",,0,0,0,0,0,0,0,0,0,1,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
145,,,,,PSU, 3rd,2:36 ,49,35,14," (2:36 - 3rd) Timeout PENN ST, clock 02:36 ",,,,,,,,,,,,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
146,1st and 10 at USC 24,1st , 10 , USC 24,PSU, 3rd,2:29 ,49,35,14, (2:29 - 3rd) Saquon Barkley run for 17 yds to the USC 7 for a 1ST down ,17,0,0,0,0,1, Saquon Barkley ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
147,1st and Goal at USC 7,1st , Goal , USC 7,PSU, 3rd,1:55 ,49,35,14," (1:55 - 3rd) Trace McSorley pass complete to Saquon Barkley for 7 yds for a TD, (Tyler Davis KICK) ",7,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
148,,,,,USC, 3rd,1:55 ,49,35,14," (1:55 - 3rd) Tyler Davis kickoff for 61 yds , Adoree' Jackson return for 13 yds to the USC 48 USC Penalty, Offensive Holding (Jackson Boyer) to the USC 9 ",61,0,0,0,0,0,0,0,0,0,1,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
149,1st and 10 at USC 9,1st , 10 , USC 9,USC, 3rd,1:40 ,49,35,14, (1:40 - 3rd) Sam Darnold pass complete to Deontay Burnett for 8 yds to the USC 17 ,8,1, Sam Darnold,1, Deontay Burnett ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
150,2nd and 2 at USC 17,2nd , 2 , USC 17,USC, 3rd,1:10 ,49,35,14, (1:10 - 3rd) Sam Darnold pass complete to Deontay Burnett for 5 yds to the USC 22 for a 1ST down ,5,1, Sam Darnold,1, Deontay Burnett ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
151,1st and 10 at USC 22,1st , 10 , USC 22,USC, 3rd,0:41 ,49,35,14, (0:41 - 3rd) Justin Davis run for 6 yds to the USC 28 ,6,0,0,0,0,1, Justin Davis ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
152,2nd and 4 at USC 28,2nd , 4 , USC 28,USC, 3rd,0:09 ,49,35,14, (0:09 - 3rd) Sam Darnold pass incomplete to Justin Davis ,0,1, Sam Darnold,0, Justin Davis ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
153,3rd and 4 at USC 28,3rd , 4 , USC 28,USC, 3rd,0:00 ,49,35,14, (0:00 - 3rd) Sam Darnold sacked by Garrett Sickels for a loss of 3 yards to the USC 25 ,-3,,,,,,,,,,,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
154,,,,,USC,,,49,35,14, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
155,4th and 7 at USC 25,4th , 7 , USC 25,USC, 4th,14:54 ,49,35,14," (14:54 - 4th) Chris Tilbey punt for 41 yds, fair catch by Gregg Garrity at the PnSt 34 ",41,0,0,0,0,0,0,1,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
156,1st and 10 at PSU 34,1st , 10 , PSU 34,PSU, 4th,14:50 ,49,35,14, (14:50 - 4th) Saquon Barkley run for no gain to the PnSt 34 ,0,0,0,0,0,1, Saquon Barkley ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
157,2nd and 10 at PSU 34,2nd , 10 , PSU 34,PSU, 4th,13:55 ,49,35,14," (13:55 - 4th) Trace McSorley sacked by Rasheem Green for a loss of 1 yard to the PnSt 33 Trace McSorley fumbled, forced by Rasheem Green, recovered by PnSt Connor McGovern , return for 0 yards ",-1,,,,,,,,,,,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
158,3rd and 11 at PSU 33,3rd , 11 , PSU 33,PSU, 4th,13:30 ,49,35,14, (13:30 - 4th) Saquon Barkley run for 2 yds to the PnSt 35 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
159,4th and 9 at PSU 35,4th , 9 , PSU 35,PSU, 4th,12:44 ,49,35,14," (12:44 - 4th) Blake Gillikin punt for 56 yds , Deontay Burnett returns for 8 yds to the USC 17 ",56,0,0,0,0,0,0,1,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
160,1st and 10 at USC 17,1st , 10 , USC 17,USC, 4th,12:36 ,49,42,7, (12:36 - 4th) Ronald Jones II run for 1 yd to the USC 18 ,1,0,0,0,0,1, Ronald Jones II ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
161,2nd and 9 at USC 18,2nd , 9 , USC 18,USC, 4th,12:05 ,49,42,7, (12:05 - 4th) Sam Darnold run for 3 yds to the USC 21 ,3,0,0,0,0,1, Sam Darnold ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
162,3rd and 6 at USC 21,3rd , 6 , USC 21,USC, 4th,11:25 ,49,42,7, (11:25 - 4th) Sam Darnold pass complete to JuJu Smith-Schuster for 12 yds to the USC 33 for a 1ST down ,12,1, Sam Darnold,1, JuJu Smith-Schuster ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
163,1st and 10 at USC 33,1st , 10 , USC 33,USC, 4th,10:55 ,49,42,7, (10:55 - 4th) Sam Darnold pass complete to Deontay Burnett for 6 yds to the USC 39 ,6,1, Sam Darnold,1, Deontay Burnett ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
164,2nd and 4 at USC 39,2nd , 4 , USC 39,USC, 4th,10:25 ,49,42,7, (10:25 - 4th) Sam Darnold pass complete to Deontay Burnett for 20 yds to the PnSt 41 for a 1ST down ,20,1, Sam Darnold,1, Deontay Burnett ,0,0,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
165,1st and 10 at PSU 41,1st , 10 , PSU 41,USC, 4th,10:00 ,49,42,7, (10:00 - 4th) Ronald Jones II run for 7 yds to the PnSt 34 ,7,0,0,0,0,1, Ronald Jones II ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
166,2nd and 3 at PSU 34,2nd , 3 , PSU 34,USC, 4th,9:20 ,49,42,7, (9:20 - 4th) Ronald Jones II run for 2 yds to the PnSt 32 ,2,0,0,0,0,1, Ronald Jones II ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
167,3rd and 1 at PSU 32,3rd , 1 , PSU 32,USC, 4th,8:55 ,49,42,7, (8:55 - 4th) Ronald Jones II run for 2 yds to the PnSt 30 for a 1ST down ,2,0,0,0,0,1, Ronald Jones II ,0,0,0,0,1/3/2017,2016," Pasadena, CA 90095 ",road,USC-7.0,60," 95,128",400876111
