,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
165,3rd and 1 at MD 48,3rd , 1 , MD 48,PSU, 4th,10:49 ,59,3,56, (10:49 - 4th) Miles Sanders run for 2 yds to the Mary 46 for a 1ST down ,2,0,0,0,0,1, Miles Sanders ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
166,1st and 10 at MD 46,1st , 10 , MD 46,PSU, 4th,10:49 ,59,3,56, (10:49 - 4th) Tommy Stevens pass incomplete to Saeed Blacknall ,0,1, Tommy Stevens,0, Saeed Blacknall ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
167,2nd and 10 at MD 46,2nd , 10 , MD 46,PSU, 4th,10:49 ,59,3,56, (10:49 - 4th) Tommy Stevens run for 8 yds to the Mary 38 ,8,0,0,0,0,1, Tommy Stevens ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
168,3rd and 2 at MD 38,3rd , 2 , MD 38,PSU, 4th,10:49 ,59,3,56, (10:49 - 4th) Miles Sanders run for 31 yds to the Mary 7 for a 1ST down ,31,0,0,0,0,1, Miles Sanders ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
169,1st and Goal at MD 7,1st , Goal , MD 7,PSU, 4th,10:49 ,59,3,56," (10:49 - 4th) MARYLAND Penalty, face mask (4 yards) (Darnell Savage Jr.) to the Mary 3 ",,0,0,0,0,0,0,0,0,0,1,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
170,1st and Goal at MD 3,1st , Goal , MD 3,PSU, 4th,7:44 ,59,3,56," (7:44 - 4th) Tommy Stevens run for 3 yds for a TD, (Tyler Davis KICK) ",3,0,0,0,0,1, Tommy Stevens ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
171,,,,,MD, 4th,7:44 ,59,3,56," (7:44 - 4th) Tyler Davis kickoff for 64 yds , Javon Leake return for 17 yds to the Mary 18 ",64,,,,,,,,,,,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
172,1st and 10 at MD 18,1st , 10 , MD 18,MD, 4th,7:37 ,59,3,56, (7:37 - 4th) Max Bortenschlager pass complete to Jahrvis Davenport for 5 yds to the Mary 23 ,5,1, Max Bortenschlager,1, Jahrvis Davenport ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
173,2nd and 5 at MD 23,2nd , 5 , MD 23,MD, 4th,7:37 ,59,3,56, (7:37 - 4th) Lorenzo Harrison III run for a loss of 1 yard to the Mary 22 ,-1,0,0,0,0,1, Lorenzo Harrison III ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
174,3rd and 6 at MD 22,3rd , 6 , MD 22,MD, 4th,7:37 ,59,3,56, (7:37 - 4th) Max Bortenschlager sacked by Ellison Jordan and Daniel Joseph for a loss of 5 yards to the Mary 17 ,-5,,,,,,,,,,,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
175,4th and 11 at MD 17,4th , 11 , MD 17,MD, 4th,7:37 ,59,3,56," (7:37 - 4th) Wade Lees punt for 51 yds, punt out-of-bounds at the Mary 33 , DeAndre Thompkins returns for 20 yds to the Mary 37 MARYLAND Penalty, illegal block (-15 Yards) to the Mary 33 ",51,0,0,0,0,0,0,0,0,0,1,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
176,1st and 10 at MD 33,1st , 10 , MD 33,PSU, 4th,5:42 ,66,3,63, (5:42 - 4th) Mark Allen run for 3 yds to the Mary 30 ,3,0,0,0,0,1, Mark Allen ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
177,2nd and 7 at MD 30,2nd , 7 , MD 30,PSU, 4th,5:42 ,66,3,63, (5:42 - 4th) Mark Allen run for 5 yds to the Mary 25 ,5,0,0,0,0,1, Mark Allen ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
178,3rd and 2 at MD 25,3rd , 2 , MD 25,PSU, 4th,5:42 ,66,3,63, (5:42 - 4th) Mark Allen run for 4 yds to the Mary 21 for a 1ST down ,4,0,0,0,0,1, Mark Allen ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
179,1st and 10 at MD 21,1st , 10 , MD 21,PSU, 4th,5:42 ,66,3,63, (5:42 - 4th) Mark Allen run for 8 yds to the Mary 13 ,8,0,0,0,0,1, Mark Allen ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
180,2nd and 2 at MD 13,2nd , 2 , MD 13,PSU, 4th,5:42 ,66,3,63, (5:42 - 4th) Tommy Stevens run for 7 yds to the Mary 6 for a 1ST down ,7,0,0,0,0,1, Tommy Stevens ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
181,1st and Goal at MD 6,1st , Goal , MD 6,PSU, 4th,2:24 ,66,3,63," (2:24 - 4th) Tommy Stevens run for 6 yds for a TD, (Tyler Davis KICK) ",6,0,0,0,0,1, Tommy Stevens ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
182,,,,,MD, 4th,2:24 ,66,3,63," (2:24 - 4th) Alex Barbir kickoff for 63 yds , Javon Leake return for 13 yds to the Mary 15 ",63,,,,,,,,,,,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
183,1st and 10 at MD 15,1st , 10 , MD 15,MD, 4th,2:17 ,66,3,63, (2:17 - 4th) Javon Leake run for no gain to the Mary 15 ,0,0,0,0,0,1, Javon Leake ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
184,2nd and 10 at MD 15,2nd , 10 , MD 15,MD, 4th,2:17 ,66,3,63, (2:17 - 4th) Javon Leake run for a loss of 4 yards to the Mary 11 ,-4,0,0,0,0,1, Javon Leake ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
185,3rd and 14 at MD 11,3rd , 14 , MD 11,MD, 4th,2:17 ,66,3,63, (2:17 - 4th) Max Bortenschlager pass complete to Tahj Capehart for 6 yds to the Mary 17 ,6,1, Max Bortenschlager,1, Tahj Capehart ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
186,4th and 8 at MD 17,4th , 8 , MD 17,MD, 4th,2:17 ,66,3,63," (2:17 - 4th) Wade Lees punt for 49 yds , DeAndre Thompkins returns for 5 yds to the PnSt 39 ",49,0,0,0,0,0,0,1,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
187,1st and 10 at PSU 39,1st , 10 , PSU 39,PSU, 4th,0:51 ,66,3,63, (0:51 - 4th) TEAM run for a loss of 1 yard to the PnSt 38 ,-1,0,0,0,0,1, TEAM ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
188,2nd and 11 at PSU 38,2nd , 11 , PSU 38,PSU, 4th,0:51 ,66,3,63, (0:51 - 4th) TEAM run for a loss of 1 yard to the PnSt 37 ,-1,0,0,0,0,1, TEAM ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
189,,,,,PSU,,,66,3,63, End of 4th Quarter ,,,,,,,,,,,,,,,,,,,
