,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
78,,,,,PSU, 2nd,3:54 ,14,14,0," (3:54 - 2nd) Brett Scanlon kickoff for 62 yds , Saquon Barkley return for 4 yds to the PnSt 7 ",62,,,,,,,,,,,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
79,1st and 10 at PSU 7,1st , 10 , PSU 7,PSU, 2nd,3:44 ,14,14,0, (3:44 - 2nd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
80,2nd and 10 at PSU 7,2nd , 10 , PSU 7,PSU, 2nd,3:13 ,14,14,0, (3:13 - 2nd) Saquon Barkley run for a loss of 4 yards to the PnSt 3 ,-4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
81,3rd and 14 at PSU 3,3rd , 14 , PSU 3,PSU, 2nd,3:02 ,14,14,0, (3:02 - 2nd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
82,4th and 14 at PSU 3,4th , 14 , PSU 3,PSU, 2nd,2:54 ,14,14,0," (2:54 - 2nd) Blake Gillikin punt for 52 yds, downed at the MchSt 45 ",52,0,0,0,0,0,0,1,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
83,1st and 10 at MSU 45,1st , 10 , MSU 45,MSU, 2nd,2:15 ,14,14,0, (2:15 - 2nd) Brian Lewerke pass complete to LJ Scott for a loss of 3 yards to the MchSt 42 ,-3,1, Brian Lewerke,1, LJ Scott ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
84,2nd and 13 at MSU 42,2nd , 13 , MSU 42,MSU, 2nd,1:55 ,14,14,0, (1:55 - 2nd) Brian Lewerke pass complete to Matt Sokol for 12 yds to the PnSt 46 ,12,1, Brian Lewerke,1, Matt Sokol ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
85,,,,,MSU, 2nd,1:45 ,14,14,0," (1:45 - 2nd) Timeout MICHIGAN ST, clock 01:45 ",,,,,,,,,,,,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
86,3rd and 1 at PSU 46,3rd , 1 , PSU 46,MSU, 2nd,1:40 ,14,14,0, (1:40 - 2nd) LJ Scott run for 4 yds to the PnSt 42 for a 1ST down ,4,0,0,0,0,1, LJ Scott ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
87,1st and 10 at PSU 42,1st , 10 , PSU 42,MSU, 2nd,1:30 ,14,14,0, (1:30 - 2nd) Brian Lewerke pass complete to LJ Scott for a loss of 2 yards to the PnSt 44 ,-2,1, Brian Lewerke,1, LJ Scott ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
88,2nd and 12 at PSU 44,2nd , 12 , PSU 44,MSU, 2nd,1:22 ,14,14,0, (1:22 - 2nd) Brian Lewerke pass incomplete ,0,1, Brian Lewerke,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
89,3rd and 12 at PSU 44,3rd , 12 , PSU 44,MSU, 2nd,1:16 ,14,14,0, (1:16 - 2nd) Brian Lewerke pass incomplete ,0,1, Brian Lewerke,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
90,4th and 12 at PSU 44,4th , 12 , PSU 44,MSU, 2nd,1:09 ,14,14,0, (1:09 - 2nd) Jake Hartbarger punt for 44 yds for a touchback ,44,0,0,0,0,0,0,1,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
91,1st and 10 at PSU 20,1st , 10 , PSU 20,PSU, 2nd,1:04 ,14,14,0, (1:04 - 2nd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
92,1st and 10 at PSU 36,1st , 10 , PSU 36,MSU, 2nd,0:49 ,14,14,0, (0:49 - 2nd) Brian Lewerke pass incomplete ,0,1, Brian Lewerke,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
93,2nd and 10 at PSU 36,2nd , 10 , PSU 36,MSU, 2nd,0:45 ,14,14,0, (0:45 - 2nd) Brian Lewerke pass incomplete ,0,1, Brian Lewerke,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
94,3rd and 10 at PSU 36,3rd , 10 , PSU 36,MSU, 2nd,0:42 ,14,14,0, (0:42 - 2nd) Brian Lewerke pass incomplete ,0,1, Brian Lewerke,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
95,4th and 10 at PSU 36,4th , 10 , PSU 36,MSU, 2nd,0:32 ,14,14,0," (0:32 - 2nd) Jake Hartbarger punt for 32 yds, downed at the PnSt 4 ",32,0,0,0,0,0,0,1,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
96,1st and 10 at PSU 4,1st , 10 , PSU 4,PSU, 2nd,0:23 ,14,14,0, (0:23 - 2nd) Saquon Barkley run for 3 yds to the PnSt 7 ,3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
97,,,,,MSU, 3rd,15:00 ,14,14,0," (15:00 - 3rd) Tyler Davis kickoff for 65 yds , Connor Heyward return for 26 yds to the MchSt 26 ",65,,,,,,,,,,,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
98,1st and 10 at MSU 26,1st , 10 , MSU 26,MSU, 3rd,14:50 ,14,14,0, (14:50 - 3rd) LJ Scott run for no gain to the MchSt 26 ,0,0,0,0,0,1, LJ Scott ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
99,2nd and 10 at MSU 26,2nd , 10 , MSU 26,MSU, 3rd,14:14 ,14,14,0, (14:14 - 3rd) Brian Lewerke pass incomplete ,0,1, Brian Lewerke,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
100,3rd and 10 at MSU 26,3rd , 10 , MSU 26,MSU, 3rd,14:07 ,14,14,0, (14:07 - 3rd) Brian Lewerke pass incomplete ,0,1, Brian Lewerke,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
101,4th and 10 at MSU 26,4th , 10 , MSU 26,MSU, 3rd,13:56 ,14,14,0," (13:56 - 3rd) Jake Hartbarger punt for 47 yds, downed at the PnSt 27 ",47,0,0,0,0,0,0,1,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
102,1st and 10 at PSU 27,1st , 10 , PSU 27,PSU, 3rd,13:32 ,14,14,0, (13:32 - 3rd) Saquon Barkley run for 3 yds to the PnSt 30 ,3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
103,2nd and 7 at PSU 30,2nd , 7 , PSU 30,PSU, 3rd,13:00 ,14,14,0, (13:00 - 3rd) Saquon Barkley run for 36 yds to the MchSt 34 for a 1ST down ,36,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
104,1st and 10 at MSU 34,1st , 10 , MSU 34,PSU, 3rd,12:53 ,14,14,0, (12:53 - 3rd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
105,2nd and 10 at MSU 34,2nd , 10 , MSU 34,PSU, 3rd,12:47 ,14,14,0, (12:47 - 3rd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
106,3rd and 10 at MSU 34,3rd , 10 , MSU 34,PSU, 3rd,12:43 ,14,14,0, (12:43 - 3rd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
107,4th and 10 at MSU 34,4th , 10 , MSU 34,PSU, 3rd,12:35 ,14,14,0," (12:35 - 3rd) Blake Gillikin punt for 25 yds, fair catch by Cody White at the MchSt 9 ",25,0,0,0,0,0,0,1,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
108,1st and 10 at MSU 9,1st , 10 , MSU 9,MSU, 3rd,11:55 ,14,21,-7, (11:55 - 3rd) LJ Scott run for 4 yds to the MchSt 13 ,4,0,0,0,0,1, LJ Scott ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
109,2nd and 6 at MSU 13,2nd , 6 , MSU 13,MSU, 3rd,11:33 ,14,21,-7, (11:33 - 3rd) Brian Lewerke pass complete to Felton Davis III for 14 yds to the MchSt 27 for a 1ST down ,14,1, Brian Lewerke,1, Felton Davis III ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
110,1st and 10 at MSU 27,1st , 10 , MSU 27,MSU, 3rd,11:30 ,14,21,-7, (11:30 - 3rd) Brian Lewerke pass complete to Felton Davis III for 4 yds to the MchSt 31 ,4,1, Brian Lewerke,1, Felton Davis III ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
111,2nd and 6 at MSU 31,2nd , 6 , MSU 31,MSU, 3rd,10:00 ,14,21,-7, (10:00 - 3rd) Gerald Holmes run for 3 yds to the MchSt 34 ,3,0,0,0,0,1, Gerald Holmes ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
112,3rd and 3 at MSU 34,3rd , 3 , MSU 34,MSU, 3rd,9:29 ,14,21,-7," (9:29 - 3rd) Lewerke, Brian pass complete to Stewart Jr., Darrell for 11 yards to the MICHIGANST45, PENALTY MICHIGANST pass interference 15 yards to the MICHIGANST19, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
113,3rd and 18 at MSU 19,3rd , 18 , MSU 19,MSU, 3rd,9:10 ,14,21,-7, (9:10 - 3rd) Brian Lewerke pass complete to Felton Davis III for 36 yds to the PnSt 45 for a 1ST down ,36,1, Brian Lewerke,1, Felton Davis III ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
114,1st and 10 at PSU 45,1st , 10 , PSU 45,MSU, 3rd,9:05 ,14,21,-7, (9:05 - 3rd) Brian Lewerke pass incomplete ,0,1, Brian Lewerke,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
115,2nd and 10 at PSU 45,2nd , 10 , PSU 45,MSU, 3rd,8:39 ,14,21,-7, (8:39 - 3rd) Brian Lewerke sacked by Shane Simmons for a loss of 1 yard to the PnSt 46 ,-1,,,,,,,,,,,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
116,3rd and 11 at PSU 46,3rd , 11 , PSU 46,MSU, 3rd,8:15 ,14,21,-7, (8:15 - 3rd) Brian Lewerke pass complete to Hunter Rison for 26 yds to the PnSt 20 for a 1ST down ,26,1, Brian Lewerke,1, Hunter Rison ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
117,1st and 10 at PSU 20,1st , 10 , PSU 20,MSU, 3rd,7:45 ,14,21,-7, (7:45 - 3rd) Brian Lewerke pass complete to Hunter Rison for 17 yds to the PnSt 3 for a 1ST down ,17,1, Brian Lewerke,1, Hunter Rison ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
118,,,,,MSU, 3rd,7:29 ,14,21,-7," (7:29 - 3rd) Timeout MICHIGAN ST, clock 07:29 ",,,,,,,,,,,,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
119,1st and Goal at PSU 3,1st , Goal , PSU 3,MSU, 3rd,7:25 ,14,21,-7," (7:25 - 3rd) LJ Scott run for 3 yds for a TD, (Matt Coghlin KICK) ",3,0,0,0,0,1, LJ Scott ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
120,,,,,PSU, 3rd,7:25 ,17,21,-4," (7:25 - 3rd) Brett Scanlon kickoff for 55 yds , Saquon Barkley return for 11 yds to the PnSt 21 ",55,,,,,,,,,,,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
121,1st and 10 at PSU 21,1st , 10 , PSU 21,PSU, 3rd,7:00 ,17,21,-4, (7:00 - 3rd) Trace McSorley run for a loss of 1 yard to the PnSt 20 ,-1,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
122,2nd and 11 at PSU 20,2nd , 11 , PSU 20,PSU, 3rd,6:45 ,17,21,-4, (6:45 - 3rd) Trace McSorley pass complete to Saquon Barkley for 20 yds to the PnSt 40 for a 1ST down ,20,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
123,1st and 10 at PSU 40,1st , 10 , PSU 40,PSU, 3rd,6:10 ,17,21,-4, (6:10 - 3rd) Saquon Barkley run for 7 yds to the PnSt 47 ,7,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
124,2nd and 3 at PSU 47,2nd , 3 , PSU 47,PSU, 3rd,6:00 ,17,21,-4, (6:00 - 3rd) Trace McSorley pass complete to DaeSean Hamilton for 2 yds to the PnSt 49 ,2,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
125,3rd and 1 at PSU 49,3rd , 1 , PSU 49,PSU, 3rd,5:03 ,17,21,-4, (5:03 - 3rd) Trace McSorley run for 13 yds to the MchSt 38 for a 1ST down ,13,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
126,1st and 10 at MSU 38,1st , 10 , MSU 38,PSU, 3rd,4:47 ,17,21,-4, (4:47 - 3rd) Saquon Barkley run for 1 yd to the MchSt 37 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
127,2nd and 9 at MSU 37,2nd , 9 , MSU 37,PSU, 3rd,4:23 ,17,21,-4, (4:23 - 3rd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
128,3rd and 9 at MSU 37,3rd , 9 , MSU 37,PSU, 3rd,3:55 ,17,21,-4, (3:55 - 3rd) Trace McSorley pass complete to DaeSean Hamilton for 22 yds to the MchSt 15 for a 1ST down ,22,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
129,1st and 10 at MSU 15,1st , 10 , MSU 15,PSU, 3rd,3:55 ,17,21,-4, (3:55 - 3rd) Saquon Barkley run for 3 yds to the MchSt 12 ,3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
130,2nd and 7 at MSU 12,2nd , 7 , MSU 12,PSU, 3rd,3:20 ,17,21,-4, (3:20 - 3rd) Trace McSorley pass complete to Mike Gesicki for 4 yds to the MchSt 8 ,4,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
131,3rd and 3 at MSU 8,3rd , 3 , MSU 8,PSU, 3rd,2:15 ,17,21,-4, (2:15 - 3rd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
132,4th and 3 at MSU 8,4th , 3 , MSU 8,PSU, 3rd,2:11 ,17,21,-4, (2:11 - 3rd) Tyler Davis 26 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
133,,,,,MSU, 3rd,2:11 ,17,21,-4, (2:11 - 3rd) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
134,1st and 10 at MSU 25,1st , 10 , MSU 25,MSU, 3rd,2:05 ,17,21,-4, (2:05 - 3rd) Brian Lewerke pass incomplete ,0,1, Brian Lewerke,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
135,2nd and 10 at MSU 25,2nd , 10 , MSU 25,MSU, 3rd,2:00 ,17,21,-4," (2:00 - 3rd) MICHIGAN ST Penalty, Face Mask (12 yards) (-12 Yards) to the MchSt 13 ",,0,0,0,0,0,0,0,0,0,1,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
136,2nd and 22 at MSU 13,2nd , 22 , MSU 13,MSU, 3rd,1:00 ,17,21,-4, (1:00 - 3rd) Brian Lewerke run for 2 yds to the MchSt 15 ,2,0,0,0,0,1, Brian Lewerke ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
137,3rd and 20 at MSU 15,3rd , 20 , MSU 15,MSU, 3rd,0:30 ,17,21,-4, (0:30 - 3rd) Brian Lewerke run for 15 yds to the MchSt 30 ,15,0,0,0,0,1, Brian Lewerke ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
138,4th and 5 at MSU 30,4th , 5 , MSU 30,MSU, 3rd,0:05 ,17,21,-4," (0:05 - 3rd) Jake Hartbarger punt for 40 yds, downed at the PnSt 30 ",40,0,0,0,0,0,0,1,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
139,1st and 10 at PSU 30,1st , 10 , PSU 30,PSU, 3rd,0:00 ,24,21,3," (0:00 - 3rd) Trace McSorley pass complete to DeAndre Thompkins for 70 yds for a TD, (Tyler Davis KICK) ",70,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
140,,,,,PSU,,,24,21,3, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
141,,,,,MSU, 4th,15:00 ,24,24,0," (15:00 - 4th) Tyler Davis kickoff for 60 yds , Connor Heyward return for 21 yds to the MICHIGANST 44 PENN ST Penalty, Personal Foul (-15 Yards) to the MchSt 41 ",60,0,0,0,0,0,0,0,0,0,1,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
142,1st and 10 at MSU 41,1st , 10 , MSU 41,MSU, 4th,14:55 ,24,24,0, (14:55 - 4th) Brian Lewerke pass incomplete ,0,1, Brian Lewerke,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
143,2nd and 10 at MSU 41,2nd , 10 , MSU 41,MSU, 4th,14:30 ,24,24,0, (14:30 - 4th) Brian Lewerke pass complete to Cody White for 4 yds to the MchSt 45 ,4,1, Brian Lewerke,1, Cody White ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
144,3rd and 6 at MSU 45,3rd , 6 , MSU 45,MSU, 4th,14:00 ,24,24,0, (14:00 - 4th) Brian Lewerke pass complete to Felton Davis III for 14 yds to the PnSt 41 for a 1ST down ,14,1, Brian Lewerke,1, Felton Davis III ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
145,1st and 10 at PSU 41,1st , 10 , PSU 41,MSU, 4th,13:30 ,24,24,0, (13:30 - 4th) Brian Lewerke pass complete to Matt Dotson for 12 yds to the PnSt 29 for a 1ST down ,12,1, Brian Lewerke,1, Matt Dotson ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
146,1st and 10 at PSU 29,1st , 10 , PSU 29,MSU, 4th,12:54 ,24,24,0, (12:54 - 4th) Brian Lewerke pass incomplete ,0,1, Brian Lewerke,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
147,2nd and 10 at PSU 29,2nd , 10 , PSU 29,MSU, 4th,12:30 ,24,24,0, (12:30 - 4th) Brian Lewerke pass complete to Cody White for 6 yds to the PnSt 23 ,6,1, Brian Lewerke,1, Cody White ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
148,3rd and 4 at PSU 23,3rd , 4 , PSU 23,MSU, 4th,11:45 ,24,24,0, (11:45 - 4th) Brian Lewerke pass complete to Felton Davis III for 5 yds to the PnSt 18 for a 1ST down ,5,1, Brian Lewerke,1, Felton Davis III ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
149,1st and 10 at PSU 18,1st , 10 , PSU 18,MSU, 4th,11:41 ,24,24,0, (11:41 - 4th) Brian Lewerke pass incomplete ,0,1, Brian Lewerke,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
150,2nd and 10 at PSU 18,2nd , 10 , PSU 18,MSU, 4th,11:03 ,24,24,0, (11:03 - 4th) Brian Lewerke pass complete to Cody White for 4 yds to the PnSt 14 ,4,1, Brian Lewerke,1, Cody White ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
151,3rd and 6 at PSU 14,3rd , 6 , PSU 14,MSU, 4th,11:00 ,24,24,0, (11:00 - 4th) Brian Lewerke pass incomplete ,0,1, Brian Lewerke,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
152,4th and 6 at PSU 14,4th , 6 , PSU 14,MSU, 4th,10:56 ,24,24,0, (10:56 - 4th) Matt Coghlin 32 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
153,,,,,PSU, 4th,10:56 ,24,24,0, (10:56 - 4th) Brett Scanlon kickoff for 65 yds for a touchback ,65,,,,,,,,,,,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
154,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 4th,10:30 ,24,24,0, (10:30 - 4th) Trace McSorley pass complete to Mike Gesicki for 8 yds to the PnSt 33 ,8,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
155,2nd and 2 at PSU 33,2nd , 2 , PSU 33,PSU, 4th,10:01 ,24,24,0, (10:01 - 4th) Saquon Barkley run for 4 yds to the PnSt 37 for a 1ST down ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
156,1st and 10 at PSU 37,1st , 10 , PSU 37,PSU, 4th,9:32 ,24,24,0, (9:32 - 4th) Trace McSorley pass complete to DaeSean Hamilton for 6 yds to the PnSt 43 ,6,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
157,2nd and 4 at PSU 43,2nd , 4 , PSU 43,PSU, 4th,8:49 ,24,24,0, (8:49 - 4th) Trace McSorley pass complete to Juwan Johnson for 7 yds to the 50 yard line for a 1ST down ,7,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
158,1st and 10 at 50,1st , 10 , 50,PSU, 4th,8:43 ,24,24,0, (8:43 - 4th) Trace McSorley pass intercepted David Dowell return for 12 yds to the MchSt 33 ,12,1, Trace McSorley,interception,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
159,1st and 10 at MSU 33,1st , 10 , MSU 33,MSU, 4th,8:30 ,24,24,0, (8:30 - 4th) Brian Lewerke run for 11 yds to the MchSt 44 for a 1ST down ,11,0,0,0,0,1, Brian Lewerke ,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
160,1st and 10 at MSU 44,1st , 10 , MSU 44,MSU, 4th,7:45 ,24,24,0, (7:45 - 4th) Brian Lewerke pass complete to Cody White for 17 yds to the PnSt 39 for a 1ST down ,17,1, Brian Lewerke,1, Cody White ,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
161,1st and 10 at PSU 39,1st , 10 , PSU 39,MSU, 4th,7:42 ,24,24,0, (7:42 - 4th) Brian Lewerke pass incomplete ,0,1, Brian Lewerke,0,0,0,0,0,0,0,0,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
162,2nd and 10 at PSU 39,2nd , 10 , PSU 39,MSU, 4th,7:38 ,24,24,0," (7:38 - 4th) PENN ST Penalty, Defensive Pass Interference (15 Yards) to the PnSt 24 for a 1ST down ",,0,0,0,0,0,0,0,0,0,1,11/4/2017,2017," East Lansing, MI 48824 ",road,PSU-10.0,46," 71,605",400935399
