,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
84,2nd and 2 at PSU 49,2nd , 2 , PSU 49,KENT, 2nd,1:41 ,16,13,3, (1:41 - 2nd) Justin Rankin run for 21 yds to the PnSt 28 for a 1ST down ,21,0,0,0,0,1, Justin Rankin ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
85,1st and 10 at PSU 28,1st , 10 , PSU 28,KENT, 2nd,1:41 ,16,13,3, (1:41 - 2nd) Justin Rankin run for no gain to the PnSt 28 ,0,0,0,0,0,1, Justin Rankin ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
86,,,,,KENT, 2nd,0:53 ,16,13,3," (0:53 - 2nd) Timeout KENT ST, clock 00:53 ",,,,,,,,,,,,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
87,2nd and 10 at PSU 28,2nd , 10 , PSU 28,KENT, 2nd,0:53 ,16,13,3," (0:53 - 2nd) Justin Agner pass incomplete to Justin Rankin, broken up by Nyeem Wartman-White ",0,1, Justin Agner,0," Justin Rankin, broken up by Nyeem Wartman-White ",0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
88,3rd and 10 at PSU 28,3rd , 10 , PSU 28,KENT, 2nd,0:53 ,16,13,3, (0:53 - 2nd) Justin Agner sacked by Garrett Sickels and Nyeem Wartman-White for a loss of 8 yards to the PnSt 36 ,-8,,,,,,,,,,,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
89,,,,,KENT, 2nd,0:36 ,16,13,3," (0:36 - 2nd) Timeout PENN ST, clock 00:36 ",,,,,,,,,,,,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
90,4th and 18 at PSU 36,4th , 18 , PSU 36,KENT, 2nd,0:30 ,16,13,3, (0:30 - 2nd) Shane Hynes 54 yd FG MISSED ,,0,0,0,0,0,0,0,1,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
91,1st and 10 at PSU 36,1st , 10 , PSU 36,PSU, 2nd,0:30 ,16,13,3, (0:30 - 2nd) Trace McSorley pass incomplete to Mike Gesicki ,0,1, Trace McSorley,0, Mike Gesicki ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
92,2nd and 10 at PSU 36,2nd , 10 , PSU 36,PSU, 2nd,0:30 ,16,13,3," (0:30 - 2nd) Trace McSorley pass incomplete to Chris Godwin, broken up by Demetrius Monday ",0,1, Trace McSorley,0," Chris Godwin, broken up by Demetrius Monday ",0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
93,3rd and 10 at PSU 36,3rd , 10 , PSU 36,PSU, 2nd,0:30 ,16,13,3, (0:30 - 2nd) Saquon Barkley run for 6 yds to the PnSt 42 ,6,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
94,,,,,PSU, 2nd,0:06 ,16,13,3," (0:06 - 2nd) Timeout PENN ST, clock 00:06 ",,,,,,,,,,,,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
95,4th and 4 at PSU 42,4th , 4 , PSU 42,PSU, 2nd,0:06 ,16,13,3, (0:06 - 2nd) Blake Gillikin punt for 58 yds for a touchback ,58,0,0,0,0,0,0,1,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
96,,,,,KENT, 3rd,15:00 ,23,13,10, (15:00 - 3rd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
97,1st and 10 at KENT 25,1st , 10 , KENT 25,KENT, 3rd,15:00 ,23,13,10, (15:00 - 3rd) Justin Agner pass incomplete to Kavious Price ,0,1, Justin Agner,0, Kavious Price ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
98,2nd and 10 at KENT 25,2nd , 10 , KENT 25,KENT, 3rd,15:00 ,23,13,10, (15:00 - 3rd) Justin Agner run for 2 yds to the KntSt 27 ,2,0,0,0,0,1, Justin Agner ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
99,3rd and 8 at KENT 27,3rd , 8 , KENT 27,KENT, 3rd,14:05 ,23,13,10," (14:05 - 3rd) Justin Agner pass intercepted for a TD Amani Oruwariye return for 30 yds for a TD, (Tyler Davis KICK) ",a TD Amani Oruwariye return for 30,1, Justin Agner,interception,0,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
100,,,,,KENT, 3rd,14:05 ,23,13,10, (14:05 - 3rd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
101,1st and 10 at KENT 25,1st , 10 , KENT 25,KENT, 3rd,14:05 ,23,13,10, (14:05 - 3rd) Nick Holley run for 4 yds to the KntSt 29 ,4,0,0,0,0,1, Nick Holley ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
102,2nd and 6 at KENT 29,2nd , 6 , KENT 29,KENT, 3rd,14:05 ,23,13,10, (14:05 - 3rd) Justin Agner run for 3 yds to the KntSt 32 ,3,0,0,0,0,1, Justin Agner ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
103,3rd and 3 at KENT 32,3rd , 3 , KENT 32,KENT, 3rd,14:05 ,23,13,10, (14:05 - 3rd) Justin Agner sacked by Shareef Miller for a loss of 10 yards to the KntSt 22 ,-10,,,,,,,,,,,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
104,4th and 13 at KENT 22,4th , 13 , KENT 22,KENT, 3rd,14:05 ,23,13,10," (14:05 - 3rd) Derek Adams punt for 46 yds , John Reid returns for 21 yds to the PnSt 43 PENN ST Penalty, Offensive holding (10 Yards) to the PnSt 43 ",46,0,0,0,0,0,0,0,0,0,1,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
105,1st and 10 at PSU 43,1st , 10 , PSU 43,PSU, 3rd,12:07 ,23,13,10, (12:07 - 3rd) Saquon Barkley run for 28 yds to the KntSt 29 for a 1ST down ,28,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
106,1st and 10 at KENT 29,1st , 10 , KENT 29,PSU, 3rd,12:07 ,23,13,10, (12:07 - 3rd) Saquon Barkley run for a loss of 2 yards to the KntSt 31 ,-2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
107,2nd and 12 at KENT 31,2nd , 12 , KENT 31,PSU, 3rd,12:07 ,23,13,10, (12:07 - 3rd) Trace McSorley pass complete to Chris Godwin for 8 yds to the KntSt 23 ,8,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
108,3rd and 4 at KENT 23,3rd , 4 , KENT 23,PSU, 3rd,12:07 ,23,13,10, (12:07 - 3rd) Trace McSorley pass complete to Chris Godwin for 6 yds to the KntSt 17 for a 1ST down ,6,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
109,1st and 10 at KENT 17,1st , 10 , KENT 17,PSU, 3rd,12:07 ,23,13,10, (12:07 - 3rd) Saquon Barkley run for 4 yds to the KntSt 13 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
110,2nd and 6 at KENT 13,2nd , 6 , KENT 13,PSU, 3rd,12:07 ,23,13,10, (12:07 - 3rd) Trace McSorley pass incomplete to Chris Godwin ,0,1, Trace McSorley,0, Chris Godwin ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
111,3rd and 6 at KENT 13,3rd , 6 , KENT 13,PSU, 3rd,12:07 ,23,13,10, (12:07 - 3rd) Trace McSorley pass complete to DaeSean Hamilton for 5 yds to the KntSt 8 ,5,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
112,4th and 1 at KENT 8,4th , 1 , KENT 8,PSU, 3rd,12:07 ,23,13,10," (12:07 - 3rd) Trace McSorley run for a loss of 2 yards to the KntSt 10 Trace McSorley fumbled, recovered by PnSt Trace McSorley , return for no gain to the KntSt 10 ",-2,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
113,1st and 10 at KENT 10,1st , 10 , KENT 10,KENT, 3rd,8:59 ,23,13,10, (8:59 - 3rd) Justin Rankin run for 2 yds to the KntSt 12 ,2,0,0,0,0,1, Justin Rankin ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
114,2nd and 8 at KENT 12,2nd , 8 , KENT 12,KENT, 3rd,8:59 ,23,13,10, (8:59 - 3rd) Justin Agner pass complete to Kavious Price for a loss of 4 yards to the KntSt 8 ,-4,1, Justin Agner,1, Kavious Price ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
115,3rd and 12 at KENT 8,3rd , 12 , KENT 8,KENT, 3rd,8:59 ,23,13,10, (8:59 - 3rd) Justin Rankin run for 9 yds to the KntSt 17 ,9,0,0,0,0,1, Justin Rankin ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
116,4th and 3 at KENT 17,4th , 3 , KENT 17,KENT, 3rd,8:59 ,23,13,10," (8:59 - 3rd) Derek Adams punt for 42 yds, fair catch by John Reid at the PnSt 41 ",42,0,0,0,0,0,0,1,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
117,1st and 10 at PSU 41,1st , 10 , PSU 41,PSU, 3rd,7:01 ,26,13,13, (7:01 - 3rd) Trace McSorley pass complete to Saeed Blacknall for 3 yds to the PnSt 44 ,3,1, Trace McSorley,1, Saeed Blacknall ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
118,2nd and 7 at PSU 44,2nd , 7 , PSU 44,PSU, 3rd,7:01 ,26,13,13, (7:01 - 3rd) Trace McSorley run for 6 yds to the 50 yard line ,6,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
119,3rd and 1 at 50,3rd , 1 , 50,PSU, 3rd,7:01 ,26,13,13, (7:01 - 3rd) Saquon Barkley run for 2 yds to the KntSt 48 for a 1ST down ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
120,1st and 10 at KENT 48,1st , 10 , KENT 48,PSU, 3rd,7:01 ,26,13,13, (7:01 - 3rd) Trace McSorley pass complete to DeAndre Thompkins for 43 yds to the KntSt 5 for a 1ST down ,43,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
121,1st and Goal at KENT 5,1st , Goal , KENT 5,PSU, 3rd,7:01 ,26,13,13, (7:01 - 3rd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
122,2nd and Goal at KENT 5,2nd , Goal , KENT 5,PSU, 3rd,5:12 ,26,13,13," (5:12 - 3rd) Barkley, Saquon rush for 5 yards to the KENT0, clock 05:12, PENALTY PSU holding (Nelson, Andrew) 10 yards to the KENT15, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
123,2nd and Goal at KENT 15,2nd , Goal , KENT 15,PSU, 3rd,5:12 ,26,13,13, (5:12 - 3rd) Trace McSorley run for 5 yds to the KntSt 10 ,5,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
124,3rd and Goal at KENT 10,3rd , Goal , KENT 10,PSU, 3rd,5:12 ,26,13,13," (5:12 - 3rd) Trace McSorley pass incomplete to DaeSean Hamilton, broken up by Najee Murray ",0,1, Trace McSorley,0," DaeSean Hamilton, broken up by Najee Murray ",0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
125,4th and Goal at KENT 10,4th , Goal , KENT 10,PSU, 3rd,4:22 ,26,13,13, (4:22 - 3rd) Tyler Davis 28 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
126,,,,,KENT, 3rd,4:22 ,26,13,13, (4:22 - 3rd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
127,1st and 10 at KENT 25,1st , 10 , KENT 25,KENT, 3rd,4:22 ,26,13,13, (4:22 - 3rd) Justin Agner pass complete to Justin Rankin for 9 yds to the KntSt 34 ,9,1, Justin Agner,1, Justin Rankin ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
128,2nd and 1 at KENT 34,2nd , 1 , KENT 34,KENT, 3rd,4:22 ,26,13,13, (4:22 - 3rd) Justin Agner pass complete to Raekwon James for 7 yds to the KntSt 41 for a 1ST down ,7,1, Justin Agner,1, Raekwon James ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
129,1st and 10 at KENT 41,1st , 10 , KENT 41,KENT, 3rd,4:22 ,26,13,13, (4:22 - 3rd) Justin Rankin run for 16 yds to the PnSt 43 for a 1ST down ,16,0,0,0,0,1, Justin Rankin ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
130,1st and 10 at PSU 43,1st , 10 , PSU 43,KENT, 3rd,4:22 ,26,13,13," (4:22 - 3rd) Justin Agner pass incomplete to Raekwon James, broken up by Malik Golden ",0,1, Justin Agner,0," Raekwon James, broken up by Malik Golden ",0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
131,2nd and 10 at PSU 43,2nd , 10 , PSU 43,KENT, 3rd,4:22 ,26,13,13, (4:22 - 3rd) Justin Agner pass complete to Nick Holley for 8 yds to the PnSt 35 ,8,1, Justin Agner,1, Nick Holley ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
132,3rd and 2 at PSU 35,3rd , 2 , PSU 35,KENT, 3rd,4:22 ,26,13,13, (4:22 - 3rd) Justin Rankin run for 19 yds to the PnSt 16 for a 1ST down ,19,0,0,0,0,1, Justin Rankin ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
133,1st and 10 at PSU 16,1st , 10 , PSU 16,KENT, 3rd,4:22 ,26,13,13, (4:22 - 3rd) Justin Rankin run for a loss of 8 yards to the PnSt 24 ,-8,0,0,0,0,1, Justin Rankin ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
134,2nd and 18 at PSU 24,2nd , 18 , PSU 24,KENT, 3rd,4:22 ,26,13,13, (4:22 - 3rd) Justin Agner sacked by Kevin Givens and Shareef Miller for a loss of 8 yards to the PnSt 32 ,-8,,,,,,,,,,,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
135,3rd and 26 at PSU 32,3rd , 26 , PSU 32,KENT, 3rd,4:22 ,26,13,13," (4:22 - 3rd) Justin Agner pass intercepted Brandon Bell return for no gain to the PnSt 32 KENT ST Penalty, personal foul ( Yards) declined ",0,0,0,0,0,0,0,0,0,0,1,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
136,,,,,KENT,,,26,13,13, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
137,1st and 10 at PSU 13,1st , 10 , PSU 13,PSU, 4th,15:00 ,26,13,13, (15:00 - 4th) Trace McSorley pass incomplete to Saeed Blacknall ,0,1, Trace McSorley,0, Saeed Blacknall ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
138,2nd and 10 at PSU 13,2nd , 10 , PSU 13,PSU, 4th,15:00 ,26,13,13, (15:00 - 4th) Trace McSorley run for 5 yds to the PnSt 18 ,5,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
139,3rd and 5 at PSU 18,3rd , 5 , PSU 18,PSU, 4th,15:00 ,26,13,13, (15:00 - 4th) Trace McSorley pass complete to Saquon Barkley for 17 yds to the PnSt 35 for a 1ST down ,17,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
140,1st and 10 at PSU 35,1st , 10 , PSU 35,PSU, 4th,15:00 ,26,13,13, (15:00 - 4th) Saquon Barkley run for a loss of 3 yards to the PnSt 32 ,-3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
141,2nd and 13 at PSU 32,2nd , 13 , PSU 32,PSU, 4th,15:00 ,26,13,13, (15:00 - 4th) Trace McSorley run for 1 yd to the PnSt 33 ,1,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
142,3rd and 12 at PSU 33,3rd , 12 , PSU 33,PSU, 4th,15:00 ,26,13,13, (15:00 - 4th) Trace McSorley pass incomplete to Mike Gesicki ,0,1, Trace McSorley,0, Mike Gesicki ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
143,4th and 12 at PSU 33,4th , 12 , PSU 33,PSU, 4th,15:00 ,26,13,13," (15:00 - 4th) Blake Gillikin punt for 49 yds, punt out-of-bounds at the KntSt 18 ",49,0,0,0,0,0,0,1,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
144,1st and 10 at KENT 18,1st , 10 , KENT 18,KENT, 4th,12:40 ,26,13,13, (12:40 - 4th) Mylik Mitchell pass complete to Nick Holley for 11 yds to the KntSt 29 for a 1ST down ,11,1, Mylik Mitchell,1, Nick Holley ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
145,1st and 10 at KENT 29,1st , 10 , KENT 29,KENT, 4th,12:40 ,26,13,13, (12:40 - 4th) Mylik Mitchell sacked by Parker Cothren and Antoine White for a loss of 3 yards to the KntSt 26 ,-3,,,,,,,,,,,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
146,2nd and 13 at KENT 26,2nd , 13 , KENT 26,KENT, 4th,12:40 ,26,13,13, (12:40 - 4th) Justin Rankin run for 3 yds to the KntSt 29 ,3,0,0,0,0,1, Justin Rankin ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
147,3rd and 10 at KENT 29,3rd , 10 , KENT 29,KENT, 4th,12:40 ,26,13,13, (12:40 - 4th) Mylik Mitchell run for 14 yds to the KntSt 43 for a 1ST down ,14,0,0,0,0,1, Mylik Mitchell ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
148,1st and 10 at KENT 43,1st , 10 , KENT 43,KENT, 4th,12:40 ,26,13,13, (12:40 - 4th) Mylik Mitchell pass complete to Ernest Calhoun for 4 yds to the KntSt 47 ,4,1, Mylik Mitchell,1, Ernest Calhoun ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
149,2nd and 6 at KENT 47,2nd , 6 , KENT 47,KENT, 4th,12:40 ,26,13,13, (12:40 - 4th) Mylik Mitchell pass incomplete to Nick Holley ,0,1, Mylik Mitchell,0, Nick Holley ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
150,3rd and 6 at KENT 47,3rd , 6 , KENT 47,KENT, 4th,12:40 ,26,13,13, (12:40 - 4th) Mylik Mitchell sacked by Garrett Sickels and Antoine White for a loss of 12 yards to the KntSt 35 ,-12,,,,,,,,,,,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
151,4th and 18 at KENT 35,4th , 18 , KENT 35,KENT, 4th,12:40 ,26,13,13," (12:40 - 4th) Derek Adams punt for 29 yds, downed at the PnSt 36 ",29,0,0,0,0,0,0,1,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
152,1st and 10 at PSU 36,1st , 10 , PSU 36,PSU, 4th,9:17 ,26,13,13, (9:17 - 4th) Trace McSorley run for 5 yds to the PnSt 41 ,5,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
153,2nd and 5 at PSU 41,2nd , 5 , PSU 41,PSU, 4th,9:17 ,26,13,13," (9:17 - 4th) Trace McSorley pass incomplete to Chris Godwin, broken up by Demetrius Monday ",0,1, Trace McSorley,0," Chris Godwin, broken up by Demetrius Monday ",0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
154,3rd and 5 at PSU 41,3rd , 5 , PSU 41,PSU, 4th,9:17 ,26,13,13," (9:17 - 4th) Trace McSorley pass incomplete to DeAndre Thompkins, broken up by Najee Murray ",0,1, Trace McSorley,0," DeAndre Thompkins, broken up by Najee Murray ",0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
155,4th and 5 at PSU 41,4th , 5 , PSU 41,PSU, 4th,9:17 ,26,13,13," (9:17 - 4th) PENN ST Penalty, illegal procedure (Von Walker) to the PnSt 36 ",,0,0,0,0,0,0,0,0,0,1,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
156,4th and 10 at PSU 36,4th , 10 , PSU 36,PSU, 4th,9:17 ,26,13,13," (9:17 - 4th) Blake Gillikin punt for 44 yds , Nick Holley returns for a loss of 1 yard to the KntSt 19 ",-1,0,0,0,0,0,0,1,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
157,1st and 10 at KENT 19,1st , 10 , KENT 19,KENT, 4th,8:23 ,26,13,13, (8:23 - 4th) Mylik Mitchell pass complete to Brice Fackler for 7 yds to the KntSt 26 ,7,1, Mylik Mitchell,1, Brice Fackler ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
158,2nd and 3 at KENT 26,2nd , 3 , KENT 26,KENT, 4th,8:23 ,26,13,13, (8:23 - 4th) Mylik Mitchell pass incomplete to Ernest Calhoun ,0,1, Mylik Mitchell,0, Ernest Calhoun ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
159,3rd and 3 at KENT 26,3rd , 3 , KENT 26,KENT, 4th,8:23 ,26,13,13, (8:23 - 4th) Mylik Mitchell pass complete to Raekwon James for 37 yds to the PnSt 37 for a 1ST down ,37,1, Mylik Mitchell,1, Raekwon James ,0,0,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
160,1st and 10 at PSU 37,1st , 10 , PSU 37,KENT, 4th,8:23 ,26,13,13, (8:23 - 4th) Mylik Mitchell run for 1 yd to the PnSt 36 ,1,0,0,0,0,1, Mylik Mitchell ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
161,2nd and 9 at PSU 36,2nd , 9 , PSU 36,KENT, 4th,8:23 ,26,13,13," (8:23 - 4th) MITCHELL, Mylik pass complete to FACKLER, Brice for 18 yards to the PSU18, PENALTY KENT ineligible downfield on pass 5 yards to the PSU41, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
162,2nd and 14 at PSU 41,2nd , 14 , PSU 41,KENT, 4th,8:23 ,26,13,13, (8:23 - 4th) Mylik Mitchell sacked by John Reid and Antoine White for a loss of 6 yards to the PnSt 47 ,-6,,,,,,,,,,,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
163,3rd and 20 at PSU 47,3rd , 20 , PSU 47,KENT, 4th,8:23 ,26,13,13," (8:23 - 4th) KENT ST Penalty, illegal procedure (-5 Yards) to the KntSt 48 ",,0,0,0,0,0,0,0,0,0,1,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
164,3rd and 25 at KENT 48,3rd , 25 , KENT 48,KENT, 4th,8:23 ,26,13,13, (8:23 - 4th) Mylik Mitchell run for 11 yds to the PnSt 41 ,11,0,0,0,0,1, Mylik Mitchell ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
165,,,,,KENT, 4th,4:40 ,26,13,13," (4:40 - 4th) Timeout KENT ST, clock 04:40 ",,,,,,,,,,,,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
166,4th and 14 at PSU 41,4th , 14 , PSU 41,KENT, 4th,4:40 ,26,13,13, (4:40 - 4th) Mylik Mitchell run for 8 yds to the PnSt 33 ,8,0,0,0,0,1, Mylik Mitchell ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
167,1st and 10 at PSU 33,1st , 10 , PSU 33,PSU, 4th,4:31 ,33,13,20, (4:31 - 4th) Trace McSorley run for 7 yds to the PnSt 40 ,7,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/3/2016,2016," University Park, PA 16802 ",home,PSU-23.5,44," 94,378",400869261
