Season,Quarter,down,Opponent,distance,Diff_Score,Play_Type,electricity_existence,principle_source,group_or_other_emergency_source,type_of_protection,ele_obs,total_staff,training_1,training_2,training_3,training_4,training_5,shipping_packaging_available,ship_obs,patients_per_day,centrifuge_#,centrifuge_func,centrifuge_why,temp_(2-8)#,fridge_func,phone,phone_obs,fax,fax_obs,computer,computer_obs,internet,internet_obs,latitude,longitude,tdr_palu,tdr_hiv,widal,hb_sahli,list_of_all_exams,hierarchy,pdiag_hiv,pdiag_palu,pdiag_widal,pdiag_hb_sahli,pcomm,pship,training
2016, 3rd,2nd ,PUR,10,7,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,PUR,10,7,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,PUR,10,7,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PUR,10,14,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PUR, Goal ,14,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,PUR,,14,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PUR,10,14,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PUR,12,14,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,PUR,7,14,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,PUR,3,14,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PUR,10,17,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PUR,10,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PUR,10,17,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PUR,8,17,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,PUR,8,17,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,PUR,8,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,PUR,,10,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PUR,10,10,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PUR,5,10,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,PUR,5,10,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PUR,10,10,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PUR,11,10,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,PUR,,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PUR,10,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PUR,10,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PUR,13,17,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,PUR,,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PUR,10,17,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PUR,10,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PUR,10,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,PUR,25,17,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,PUR,25,17,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,PUR,,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PUR,24,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,PUR,30,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,24,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,PUR,,24,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,24,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PUR,10,24,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PUR,3,24,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,24,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PUR,8,24,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PUR,3,24,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,24,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PUR,10,24,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PUR,2,24,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PUR,7,24,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,24,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PUR,10,24,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PUR,5,24,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,31,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PUR,10,31,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,31,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PUR,1,31,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,31,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR, Goal ,31,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PUR, Goal ,31,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,PUR,,31,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,31,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PUR,20,31,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PUR,12,31,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,38,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PUR,10,38,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PUR,6,38,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,PUR,1,38,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,PUR,,38,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,38,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PUR,12,38,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PUR,12,38,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,PUR,12,38,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,38,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PUR,14,38,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PUR,17,38,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,PUR,,38,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,IOWA,,7,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,1,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,10,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,2,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,IOWA,,7,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,6,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,6,7,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,10,7,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,4,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,IOWA,1,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,5,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,2,7,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,IOWA,2,7,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,8,7,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,2,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,IOWA,1,7,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,15,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,10,7,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,10,7,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,6,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,3,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,5,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,3,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,IOWA,1,7,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,IOWA,,7,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,9,7,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IOWA,1,7,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,IOWA,1,7,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,14,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,9,14,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IOWA,5,14,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,14,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,6,14,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IOWA,5,14,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IOWA,,14,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,14,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,10,14,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IOWA,7,14,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,IOWA,7,14,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,IOWA,12,14,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,21,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,21,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,5,21,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA, Goal ,21,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IOWA,,14,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,14,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,6,14,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,14,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,14,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,15,14,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,15,14,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA, Goal ,14,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA, Goal ,14,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,0,14,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IOWA,,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,2,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,8,17,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,2,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,17,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,10,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IOWA,,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IOWA,4,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IOWA,,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,IOWA,2,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,IOWA,,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,7,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IOWA,10,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IOWA,16,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,4,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,17,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IOWA,19,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IOWA,11,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IOWA,16,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,17,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,6,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IOWA,11,17,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IOWA,11,17,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,20,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,4,20,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IOWA,4,20,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IOWA,1,20,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,20,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,8,20,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IOWA,3,20,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,20,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,11,20,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IOWA,11,20,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IOWA,11,20,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,IOWA,,20,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,20,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,8,20,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,20,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,4,20,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IOWA,1,20,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IOWA,1,20,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,IOWA,,20,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,20,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,10,20,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,27,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,IOWA,,27,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,27,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,7,27,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,IOWA,2,27,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,IOWA,6,27,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,34,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,2,34,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,34,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,15,34,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,1,34,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,34,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,5,34,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,IOWA,,27,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,27,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,6,27,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,27,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,7,27,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
