,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
83,1st and 10 at PSU 46,1st , 10 , PSU 46,TEM, 2nd,0:38 ,21,10,11, (0:38 - 2nd) Phillip Walker pass complete to Brodrick Yancy for 5 yds to the PnSt 41 ,5,1, Phillip Walker,1, Brodrick Yancy ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
84,2nd and 5 at PSU 41,2nd , 5 , PSU 41,TEM, 2nd,0:38 ,21,10,11," (0:38 - 2nd) WALKER,Phillip pass incomplete to YANCY,Brodrick, PENALTY PSU holding (01) 10 yards to the PSU31, 1ST DOWN TEM, NO PLAY. ",0,0,0,0,0,0,0,0,0,0,1,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
85,1st and 10 at PSU 31,1st , 10 , PSU 31,TEM, 2nd,0:38 ,21,10,11, (0:38 - 2nd) Phillip Walker pass incomplete to Keith Kirkwood ,0,1, Phillip Walker,0, Keith Kirkwood ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
86,2nd and 10 at PSU 31,2nd , 10 , PSU 31,TEM, 2nd,0:38 ,21,10,11, (0:38 - 2nd) Phillip Walker pass complete to Brodrick Yancy for 3 yds to the PnSt 28 ,3,1, Phillip Walker,1, Brodrick Yancy ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
87,3rd and 7 at PSU 28,3rd , 7 , PSU 28,TEM, 2nd,0:04 ,21,10,11, (0:04 - 2nd) Austin Jones 45 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
88,,,,,PSU, 2nd,0:04 ,21,10,11," (0:04 - 2nd) Austin Jones kickoff for 32 yds, downed at the PnSt 33 ",32,,,,,,,,,,,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
89,1st and 10 at PSU 33,1st , 10 , PSU 33,PSU, 2nd,0:04 ,21,10,11, (0:04 - 2nd) TEAM run for a loss of 3 yards to the PnSt 30 ,-3,0,0,0,0,1, TEAM ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
90,,,,,TEM, 3rd,15:00 ,21,10,11, (15:00 - 3rd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
91,1st and 10 at TEM 25,1st , 10 , TEM 25,TEM, 3rd,15:00 ,21,10,11, (15:00 - 3rd) Phillip Walker pass complete to Jahad Thomas for 3 yds to the Temp 28 ,3,1, Phillip Walker,1, Jahad Thomas ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
92,2nd and 7 at TEM 28,2nd , 7 , TEM 28,TEM, 3rd,15:00 ,21,10,11, (15:00 - 3rd) Jahad Thomas run for 6 yds to the Temp 34 ,6,0,0,0,0,1, Jahad Thomas ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
93,3rd and 1 at TEM 34,3rd , 1 , TEM 34,TEM, 3rd,15:00 ,21,10,11, (15:00 - 3rd) Nick Sharga run for a loss of 2 yards to the Temp 32 ,-2,0,0,0,0,1, Nick Sharga ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
94,4th and 3 at TEM 32,4th , 3 , TEM 32,TEM, 3rd,15:00 ,21,10,11," (15:00 - 3rd) Alex Starzyk punt for 40 yds , John Reid returns for 2 yds to the PnSt 30 ",40,0,0,0,0,0,0,1,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
95,1st and 10 at PSU 30,1st , 10 , PSU 30,PSU, 3rd,12:53 ,24,10,14," (12:53 - 3rd) Barkley, Saquon rush for loss of 8 yards to the PSU22 (ALWAN,Jarred), PENALTY TEM face mask 15 yards to the PSU45, 1ST DOWN PSU, NO PLAY. ",-8,0,0,0,0,0,0,0,0,0,1,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
96,1st and 10 at PSU 45,1st , 10 , PSU 45,PSU, 3rd,12:53 ,24,10,14," (12:53 - 3rd) Trace McSorley run for a loss of 6 yards to the PnSt 39 Trace McSorley fumbled, recovered by PnSt ",-6,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
97,2nd and 16 at PSU 39,2nd , 16 , PSU 39,PSU, 3rd,12:53 ,24,10,14, (12:53 - 3rd) Trace McSorley pass complete to Mike Gesicki for 52 yds to the Temp 9 for a 1ST down ,52,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
98,1st and Goal at TEM 9,1st , Goal , TEM 9,PSU, 3rd,12:53 ,24,10,14, (12:53 - 3rd) DaeSean Hamilton run for a loss of 12 yards to the Temp 21 ,-12,0,0,0,0,1, DaeSean Hamilton ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
99,2nd and Goal at TEM 21,2nd , Goal , TEM 21,PSU, 3rd,12:53 ,24,10,14," (12:53 - 3rd) Barkley, Saquon rush for 9 yards to the TEM12 (CHANDLER,Sean), PENALTY PSU holding (Nelson, Andrew) 10 yards to the TEM31, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
100,2nd and Goal at TEM 31,2nd , Goal , TEM 31,PSU, 3rd,12:53 ,24,10,14, (12:53 - 3rd) Trace McSorley pass complete to Saquon Barkley for 8 yds to the Temp 23 ,8,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
101,3rd and Goal at TEM 23,3rd , Goal , TEM 23,PSU, 3rd,12:53 ,24,10,14, (12:53 - 3rd) Saquon Barkley run for 1 yd to the Temp 22 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
102,4th and 0 at TEM 22,4th , 0 , TEM 22,PSU, 3rd,9:03 ,24,10,14, (9:03 - 3rd) Tyler Davis 40 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
103,,,,,TEM, 3rd,9:03 ,24,10,14, (9:03 - 3rd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
104,1st and 10 at TEM 25,1st , 10 , TEM 25,TEM, 3rd,9:03 ,24,10,14, (9:03 - 3rd) Phillip Walker pass incomplete to Keith Kirkwood ,0,1, Phillip Walker,0, Keith Kirkwood ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
105,2nd and 10 at TEM 25,2nd , 10 , TEM 25,TEM, 3rd,9:03 ,24,10,14, (9:03 - 3rd) Ryquell Armstead run for a loss of 4 yards to the Temp 21 ,-4,0,0,0,0,1, Ryquell Armstead ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
106,3rd and 14 at TEM 21,3rd , 14 , TEM 21,TEM, 3rd,9:03 ,24,10,14, (9:03 - 3rd) Phillip Walker pass complete to Keith Kirkwood for 16 yds to the Temp 37 for a 1ST down ,16,1, Phillip Walker,1, Keith Kirkwood ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
107,1st and 10 at TEM 37,1st , 10 , TEM 37,TEM, 3rd,9:03 ,24,10,14, (9:03 - 3rd) Phillip Walker pass complete to Chris Myarick for 15 yds to the PnSt 48 for a 1ST down ,15,1, Phillip Walker,1, Chris Myarick ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
108,1st and 10 at PSU 48,1st , 10 , PSU 48,TEM, 3rd,9:03 ,24,10,14," (9:03 - 3rd) TEMPLE Penalty, illegal procedure (Jovahn Fair) to the Temp 47 ",,0,0,0,0,0,0,0,0,0,1,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
109,1st and 15 at TEM 47,1st , 15 , TEM 47,TEM, 3rd,9:03 ,24,10,14, (9:03 - 3rd) Jahad Thomas run for 6 yds to the PnSt 47 ,6,0,0,0,0,1, Jahad Thomas ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
110,2nd and 9 at PSU 47,2nd , 9 , PSU 47,TEM, 3rd,9:03 ,24,10,14," (9:03 - 3rd) Phillip Walker pass incomplete to Jahad Thomas, broken up by Manny Bowen ",0,1, Phillip Walker,0," Jahad Thomas, broken up by Manny Bowen ",0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
111,3rd and 9 at PSU 47,3rd , 9 , PSU 47,TEM, 3rd,9:03 ,24,10,14, (9:03 - 3rd) Phillip Walker pass complete to Jahad Thomas for 13 yds to the PnSt 34 for a 1ST down ,13,1, Phillip Walker,1, Jahad Thomas ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
112,1st and 10 at PSU 34,1st , 10 , PSU 34,TEM, 3rd,5:14 ,24,10,14," (5:14 - 3rd) WALKER,Phillip pass complete to ELLICK,Marshall for 34 yards to the PSU0, clock 05:14, PENALTY TEM illegal block (DAWKINS,Dion) 10 yards to the PSU44, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
113,1st and 20 at PSU 44,1st , 20 , PSU 44,TEM, 3rd,5:14 ,24,10,14, (5:14 - 3rd) Cortrelle Simpson run for a loss of 1 yard to the PnSt 45 ,-1,0,0,0,0,1, Cortrelle Simpson ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
114,2nd and 21 at PSU 45,2nd , 21 , PSU 45,TEM, 3rd,5:14 ,24,10,14, (5:14 - 3rd) Phillip Walker pass incomplete to Marshall Ellick ,0,1, Phillip Walker,0, Marshall Ellick ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
115,3rd and 21 at PSU 45,3rd , 21 , PSU 45,TEM, 3rd,5:14 ,24,10,14, (5:14 - 3rd) Phillip Walker pass incomplete to Marshall Ellick ,0,1, Phillip Walker,0, Marshall Ellick ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
116,4th and 21 at PSU 45,4th , 21 , PSU 45,TEM, 3rd,5:14 ,24,10,14," (5:14 - 3rd) Alex Starzyk punt for 37 yds , John Reid returns for 1 yd to the PnSt 9 ",37,0,0,0,0,0,0,1,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
117,1st and 10 at PSU 9,1st , 10 , PSU 9,PSU, 3rd,4:15 ,24,10,14, (4:15 - 3rd) Trace McSorley pass intercepted Delvon Randall return for 17 yds to the PnSt 9 ,17,1, Trace McSorley,interception,0,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
118,1st and Goal at PSU 9,1st , Goal , PSU 9,TEM, 3rd,4:05 ,24,10,14," (4:05 - 3rd) TEMPLE Penalty, illegal procedure (Dion Dawkins) to the PnSt 14 ",,0,0,0,0,0,0,0,0,0,1,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
119,1st and Goal at PSU 14,1st , Goal , PSU 14,TEM, 3rd,4:05 ,24,10,14, (4:05 - 3rd) Phillip Walker pass complete to Nick Sharga for 2 yds to the PnSt 12 ,2,1, Phillip Walker,1, Nick Sharga ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
120,2nd and Goal at PSU 12,2nd , Goal , PSU 12,TEM, 3rd,4:05 ,24,10,14, (4:05 - 3rd) Jahad Thomas run for 2 yds to the PnSt 10 ,2,0,0,0,0,1, Jahad Thomas ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
121,3rd and Goal at PSU 10,3rd , Goal , PSU 10,TEM, 3rd,4:05 ,24,10,14, (4:05 - 3rd) Phillip Walker pass complete to Marshall Ellick for 9 yds to the PnSt 1 ,9,1, Phillip Walker,1, Marshall Ellick ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
122,,,,,TEM, 3rd,2:01 ,24,10,14," (2:01 - 3rd) Timeout TEMPLE, clock 02:01 ",,,,,,,,,,,,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
123,4th and Goal at PSU 1,4th , Goal , PSU 1,TEM, 3rd,1:56 ,24,10,14," (1:56 - 3rd) Phillip Walker run for 1 yd for a TD, (Austin Jones KICK) ",1,0,0,0,0,1, Phillip Walker ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
124,1st and Goal at PSU 1,1st , Goal , PSU 1,TEM, 3rd,1:56 ,24,10,14," (1:56 - 3rd) TEMPLE Penalty, illegal procedure (-5 Yards) to the PnSt 6 ",,0,0,0,0,0,0,0,0,0,1,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
125,,,,,PSU, 3rd,1:56 ,27,17,10," (1:56 - 3rd) Austin Jones kickoff for 65 yds , Nick Scott return for 17 yds to the PnSt 17 ",65,,,,,,,,,,,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
126,1st and 10 at PSU 17,1st , 10 , PSU 17,PSU, 3rd,1:50 ,27,17,10, (1:50 - 3rd) Saquon Barkley run for 6 yds to the PnSt 23 ,6,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
127,2nd and 4 at PSU 23,2nd , 4 , PSU 23,PSU, 3rd,1:50 ,27,17,10," (1:50 - 3rd) McSorley, Trace pass incomplete to Hamilton, D., PENALTY TEM pass interference (RANDALL,Delvon) 16 yards to the PSU39, 1ST DOWN PSU, NO PLAY. ",0,0,0,0,0,0,0,0,0,0,1,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
128,1st and 10 at PSU 39,1st , 10 , PSU 39,PSU, 3rd,1:50 ,27,17,10, (1:50 - 3rd) Saquon Barkley run for 2 yds to the PnSt 41 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
129,2nd and 8 at PSU 41,2nd , 8 , PSU 41,PSU, 3rd,1:50 ,27,17,10, (1:50 - 3rd) Trace McSorley pass complete to DaeSean Hamilton for 45 yds to the Temp 14 for a 1ST down ,45,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
130,,,,,PSU,,,27,17,10, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
131,1st and 10 at TEM 14,1st , 10 , TEM 14,PSU, 4th,15:00 ,27,17,10, (15:00 - 4th) Trace McSorley pass complete to Chris Godwin for 6 yds to the Temp 8 ,6,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
132,2nd and 4 at TEM 8,2nd , 4 , TEM 8,PSU, 4th,15:00 ,27,17,10, (15:00 - 4th) Saquon Barkley run for a loss of 5 yards to the Temp 13 ,-5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
133,3rd and 9 at TEM 13,3rd , 9 , TEM 13,PSU, 4th,15:00 ,27,17,10, (15:00 - 4th) Trace McSorley run for 1 yd to the Temp 12 ,1,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
134,4th and 8 at TEM 12,4th , 8 , TEM 12,PSU, 4th,12:45 ,27,17,10, (12:45 - 4th) Tyler Davis 30 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
135,,,,,TEM, 4th,12:45 ,27,17,10, (12:45 - 4th) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
136,1st and 10 at TEM 25,1st , 10 , TEM 25,TEM, 4th,12:45 ,27,17,10, (12:45 - 4th) Phillip Walker pass complete to Jahad Thomas for 15 yds to the Temp 40 for a 1ST down ,15,1, Phillip Walker,1, Jahad Thomas ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
137,1st and 10 at TEM 40,1st , 10 , TEM 40,TEM, 4th,12:45 ,27,17,10, (12:45 - 4th) Jahad Thomas run for 1 yd to the Temp 41. Fumble forced by Torrence Brown. Recovered by Romand Deloatch at Temp 41. ,1,0,0,0,0,1, Jahad Thomas ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
138,2nd and 9 at TEM 41,2nd , 9 , TEM 41,TEM, 4th,12:45 ,27,17,10, (12:45 - 4th) Phillip Walker pass complete to Jahad Thomas for 7 yds to the Temp 48 ,7,1, Phillip Walker,1, Jahad Thomas ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
139,3rd and 2 at TEM 48,3rd , 2 , TEM 48,TEM, 4th,12:45 ,27,17,10, (12:45 - 4th) Phillip Walker sacked by Torrence Brown and Robert Windsor for a loss of 8 yards to the Temp 40 ,-8,,,,,,,,,,,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
140,4th and 10 at TEM 40,4th , 10 , TEM 40,TEM, 4th,12:45 ,27,17,10," (12:45 - 4th) Alex Starzyk punt for 33 yds , Amani Oruwariye returns for no gain to the PnSt 1 Amani Oruwariye fumbled, recovered by Temp Delvon Randall ",33,0,0,0,0,0,0,1,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
141,1st and Goal at PSU 1,1st , Goal , PSU 1,TEM, 4th,9:54 ,27,24,3, (9:54 - 4th) Ryquell Armstead run for no gain to the PnSt 1 ,0,0,0,0,0,1, Ryquell Armstead ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
142,2nd and Goal at PSU 1,2nd , Goal , PSU 1,TEM, 4th,9:54 ,27,24,3, (9:54 - 4th) Phillip Walker run for a loss of 1 yard to the PnSt 2 ,-1,0,0,0,0,1, Phillip Walker ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
143,,,,,TEM, 4th,8:15 ,27,24,3," (8:15 - 4th) Timeout TEMPLE, clock 08:15 ",,,,,,,,,,,,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
144,3rd and Goal at PSU 2,3rd , Goal , PSU 2,TEM, 4th,8:10 ,27,24,3," (8:10 - 4th) Jahad Thomas run for 2 yds for a TD, (Austin Jones KICK) ",2,0,0,0,0,1, Jahad Thomas ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
145,,,,,PSU, 4th,8:10 ,34,24,10, (8:10 - 4th) Austin Jones kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
146,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 4th,8:10 ,34,24,10," (8:10 - 4th) McSorley, Trace pass incomplete to Thompkins, D. (FOLKS,Jared), PENALTY TEM pass interference (FOLKS,Jared) 15 yards to the PSU40, 1ST DOWN PSU, NO PLAY. ",0,0,0,0,0,0,0,0,0,0,1,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
147,1st and 10 at PSU 40,1st , 10 , PSU 40,PSU, 4th,8:10 ,34,24,10, (8:10 - 4th) Trace McSorley pass complete to DaeSean Hamilton for 5 yds to the PnSt 45 ,5,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
148,2nd and 5 at PSU 45,2nd , 5 , PSU 45,PSU, 4th,7:20 ,34,24,10," (7:20 - 4th) Saquon Barkley run for 55 yds for a TD, (Tyler Davis KICK) ",55,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
149,,,,,TEM, 4th,7:20 ,34,24,10, (7:20 - 4th) Joey Julius kickoff for 61 yds ,61,,,,,,,,,,,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
150,1st and 10 at TEM 35,1st , 10 , TEM 35,TEM, 4th,7:20 ,34,24,10, (7:20 - 4th) Phillip Walker pass complete to Jahad Thomas for 8 yds to the Temp 43 ,8,1, Phillip Walker,1, Jahad Thomas ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
151,2nd and 2 at TEM 43,2nd , 2 , TEM 43,TEM, 4th,7:20 ,34,24,10, (7:20 - 4th) Jahad Thomas run for 4 yds to the Temp 47 for a 1ST down ,4,0,0,0,0,1, Jahad Thomas ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
152,1st and 10 at TEM 47,1st , 10 , TEM 47,TEM, 4th,7:20 ,34,24,10, (7:20 - 4th) Phillip Walker pass complete to Ryquell Armstead for 2 yds to the Temp 49 ,2,1, Phillip Walker,1, Ryquell Armstead ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
153,2nd and 8 at TEM 49,2nd , 8 , TEM 49,TEM, 4th,7:20 ,34,24,10," (7:20 - 4th) Phillip Walker pass incomplete to Jahad Thomas, broken up by Brandon Smith ",0,1, Phillip Walker,0," Jahad Thomas, broken up by Brandon Smith ",0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
154,3rd and 8 at TEM 49,3rd , 8 , TEM 49,TEM, 4th,7:20 ,34,24,10, (7:20 - 4th) Phillip Walker pass complete to Adonis Jennings for no gain to the Temp 49 ,0,1, Phillip Walker,1, Adonis Jennings ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
155,4th and 8 at TEM 49,4th , 8 , TEM 49,TEM, 4th,7:20 ,34,24,10, (7:20 - 4th) Phillip Walker pass complete to Adonis Jennings for 11 yds to the PnSt 40 for a 1ST down ,11,1, Phillip Walker,1, Adonis Jennings ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
156,1st and 10 at PSU 40,1st , 10 , PSU 40,TEM, 4th,7:20 ,34,24,10, (7:20 - 4th) Phillip Walker pass complete to Keith Kirkwood for 7 yds to the PnSt 33 ,7,1, Phillip Walker,1, Keith Kirkwood ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
157,2nd and 3 at PSU 33,2nd , 3 , PSU 33,TEM, 4th,7:20 ,34,24,10, (7:20 - 4th) Phillip Walker pass complete to Adonis Jennings for 12 yds to the PnSt 21 for a 1ST down ,12,1, Phillip Walker,1, Adonis Jennings ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
158,1st and 10 at PSU 21,1st , 10 , PSU 21,TEM, 4th,7:20 ,34,24,10," (7:20 - 4th) TEMPLE Penalty, illegal procedure (Dion Dawkins) to the PnSt 26 ",,0,0,0,0,0,0,0,0,0,1,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
159,1st and 15 at PSU 26,1st , 15 , PSU 26,TEM, 4th,7:20 ,34,24,10, (7:20 - 4th) Phillip Walker pass incomplete to Adonis Jennings ,0,1, Phillip Walker,0, Adonis Jennings ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
160,2nd and 15 at PSU 26,2nd , 15 , PSU 26,TEM, 4th,7:20 ,34,24,10, (7:20 - 4th) Phillip Walker sacked by Garrett Sickels and Parker Cothren for a loss of 4 yards to the PnSt 30 ,-4,,,,,,,,,,,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
161,3rd and 19 at PSU 30,3rd , 19 , PSU 30,TEM, 4th,7:20 ,34,24,10, (7:20 - 4th) Phillip Walker pass complete to Marshall Ellick for 13 yds to the PnSt 17 ,13,1, Phillip Walker,1, Marshall Ellick ,0,0,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
162,4th and 6 at PSU 17,4th , 6 , PSU 17,TEM, 4th,2:10 ,34,24,10, (2:10 - 4th) Austin Jones 34 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
163,,,,,TEM, 4th,2:10 ,34,24,10," (2:10 - 4th) Timeout PENN ST, clock 02:10 ",,,,,,,,,,,,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
164,,,,,PSU, 4th,2:10 ,34,27,7," (2:10 - 4th) Austin Jones kickoff for 10 yds , DaeSean Hamilton return for no gain to the Temp 45 ",10,,,,,,,,,,,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
165,1st and 10 at TEM 45,1st , 10 , TEM 45,PSU, 4th,2:09 ,34,27,7, (2:09 - 4th) Saquon Barkley run for no gain to the Temp 45 ,0,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
166,2nd and 10 at TEM 45,2nd , 10 , TEM 45,PSU, 4th,2:09 ,34,27,7, (2:09 - 4th) Saquon Barkley run for 3 yds to the Temp 42 ,3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/17/2016,2016," University Park, PA 16802 ",home,PSU-8.5,51," 100,420",400869519
