,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
79,,,,,PSU, 1st,0:17 ,3,0,3," (0:17 - 1st) Timeout NORTHWESTERN, clock 00:17 ",,,,,,,,,,,,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
80,,,,,PSU, 1st,0:17 ,3,0,3," (0:17 - 1st) Timeout NORTHWESTERN, clock 00:17 ",,,,,,,,,,,,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
81,4th and Goal at NW 3,4th , Goal , NW 3,PSU, 1st,0:13 ,3,0,3, (0:13 - 1st) Tyler Davis 21 Yd Field Goal ,,0,0,0,0,0,0,0,1,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
82,,,,,NW, 1st,0:13 ,3,0,3," (0:13 - 1st) Tyler Davis kickoff for 63 yds , Riley Lees return for 22 yds to the Nwest 24 ",63,,,,,,,,,,,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
83,1st and 10 at NW 24,1st , 10 , NW 24,NW, 1st,0:06 ,3,0,3, (0:06 - 1st) Clayton Thorson pass complete to Flynn Nagel for 2 yds to the Nwest 26 ,2,1, Clayton Thorson,1, Flynn Nagel ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
84,,,,,NW,,,3,0,3, End of 1st Quarter ,,,,,,,,,,,,,,,,,,,
85,1st and 10 at NW 24,1st , 10 , NW 24,NW, 1st,0:01 ,3,0,3, (0:01 - 1st) Clayton Thorson pass complete to Flynn Nagel for 2 yds to the Nwest 26 ,2,1, Clayton Thorson,1, Flynn Nagel ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
86,2nd and 8 at NW 26,2nd , 8 , NW 26,NW, 2nd,15:00 ,3,0,3, (15:00 - 2nd) Clayton Thorson pass complete to Kyric McGowan for 3 yds to the Nwest 29 ,3,1, Clayton Thorson,1, Kyric McGowan ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
87,3rd and 5 at NW 29,3rd , 5 , NW 29,NW, 2nd,15:00 ,3,0,3, (15:00 - 2nd) Clayton Thorson pass incomplete to Justin Jackson ,0,1, Clayton Thorson,0, Justin Jackson ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
88,4th and 5 at NW 29,4th , 5 , NW 29,NW, 2nd,15:00 ,3,0,3," (15:00 - 2nd) Hunter Niswander punt for 13 yds, punt out-of-bounds at the PnSt 42 PENN ST Penalty, Offensive holding (10 Yards) to the PnSt 48 ",13,0,0,0,0,0,0,0,0,0,1,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
89,2nd and 8 at NW 26,2nd , 8 , NW 26,NW, 2nd,14:50 ,3,0,3, (14:50 - 2nd) Clayton Thorson pass complete to Kyric McGowan for 3 yds to the Nwest 29 ,3,1, Clayton Thorson,1, Kyric McGowan ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
90,3rd and 5 at NW 29,3rd , 5 , NW 29,NW, 2nd,14:22 ,3,0,3, (14:22 - 2nd) Clayton Thorson pass incomplete to Justin Jackson ,0,1, Clayton Thorson,0, Justin Jackson ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
91,4th and 5 at NW 29,4th , 5 , NW 29,NW, 2nd,14:15 ,3,0,3," (14:15 - 2nd) Hunter Niswander punt for 13 yds, punt out-of-bounds at the PnSt 42 PENN ST Penalty, Offensive Holding (10 Yards) to the PnSt 48 ",13,0,0,0,0,0,0,0,0,0,1,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
92,1st and 10 at PSU 48,1st , 10 , PSU 48,PSU, 2nd,14:15 ,10,0,10, (14:15 - 2nd) Trace McSorley pass complete to DeAndre Thompkins for 19 yds to the Nwest 33 for a 1ST down ,19,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
93,1st and 10 at NW 33,1st , 10 , NW 33,PSU, 2nd,14:15 ,10,0,10, (14:15 - 2nd) Trace McSorley pass complete to Brandon Polk for 6 yds to the Nwest 27 ,6,1, Trace McSorley,1, Brandon Polk ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
94,2nd and 4 at NW 27,2nd , 4 , NW 27,PSU, 2nd,14:15 ,10,0,10, (14:15 - 2nd) Trace McSorley pass complete to Brandon Polk for 23 yds to the Nwest 4 for a 1ST down ,23,1, Trace McSorley,1, Brandon Polk ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
95,1st and Goal at NW 4,1st , Goal , NW 4,PSU, 2nd,14:15 ,10,0,10, (14:15 - 2nd) Saquon Barkley run for a loss of 6 yards to the Nwest 10 ,-6,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
96,1st and 10 at PSU 48,1st , 10 , PSU 48,PSU, 2nd,14:09 ,10,0,10, (14:09 - 2nd) Trace McSorley pass complete to DeAndre Thompkins for 19 yds to the Nwest 33 for a 1ST down ,19,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
97,1st and 10 at NW 33,1st , 10 , NW 33,PSU, 2nd,13:32 ,10,0,10, (13:32 - 2nd) Trace McSorley pass complete to Brandon Polk for 6 yds to the Nwest 27 ,6,1, Trace McSorley,1, Brandon Polk ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
98,2nd and 4 at NW 27,2nd , 4 , NW 27,PSU, 2nd,13:01 ,10,0,10, (13:01 - 2nd) Trace McSorley pass complete to Brandon Polk for 23 yds to the Nwest 4 for a 1ST down ,23,1, Trace McSorley,1, Brandon Polk ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
99,1st and Goal at NW 4,1st , Goal , NW 4,PSU, 2nd,12:38 ,10,0,10, (12:38 - 2nd) Saquon Barkley run for a loss of 6 yards to the Nwest 10 ,-6,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
100,2nd and Goal at NW 10,2nd , Goal , NW 10,PSU, 2nd,12:04 ,10,0,10, (12:04 - 2nd) Tommy Stevens 10 Yd pass from Trace McSorley (Tyler Davis Kick) ,,1,Trace McSorley,1, Tommy Stevens ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
101,,,,,NW, 2nd,12:04 ,10,0,10, (12:04 - 2nd) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
102,1st and 10 at NW 25,1st , 10 , NW 25,NW, 2nd,12:04 ,10,0,10, (12:04 - 2nd) Justin Jackson run for 8 yds to the Nwest 33 ,8,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
103,2nd and 2 at NW 33,2nd , 2 , NW 33,NW, 2nd,12:04 ,10,0,10, (12:04 - 2nd) Justin Jackson run for 1 yd to the Nwest 34 ,1,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
104,3rd and 1 at NW 34,3rd , 1 , NW 34,NW, 2nd,12:04 ,10,0,10, (12:04 - 2nd) Justin Jackson run for 12 yds to the Nwest 46 for a 1ST down ,12,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
105,1st and 10 at NW 46,1st , 10 , NW 46,NW, 2nd,12:04 ,10,0,10, (12:04 - 2nd) Clayton Thorson pass complete to Bennett Skowronek for 2 yds to the Nwest 48 ,2,1, Clayton Thorson,1, Bennett Skowronek ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
106,2nd and 8 at NW 48,2nd , 8 , NW 48,NW, 2nd,12:04 ,10,0,10, (12:04 - 2nd) Clayton Thorson pass complete to Garrett Dickerson for 4 yds to the PnSt 48 ,4,1, Clayton Thorson,1, Garrett Dickerson ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
107,3rd and 4 at PSU 48,3rd , 4 , PSU 48,NW, 2nd,12:04 ,10,0,10, (12:04 - 2nd) Clayton Thorson pass complete to Garrett Dickerson for 7 yds to the PnSt 41 for a 1ST down ,7,1, Clayton Thorson,1, Garrett Dickerson ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
108,1st and 10 at PSU 41,1st , 10 , PSU 41,NW, 2nd,12:04 ,10,0,10, (12:04 - 2nd) Justin Jackson run for 9 yds to the PnSt 32 ,9,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
109,2nd and 1 at PSU 32,2nd , 1 , PSU 32,NW, 2nd,12:04 ,10,0,10, (12:04 - 2nd) Justin Jackson run for a loss of 3 yards to the PnSt 35 ,-3,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
110,3rd and 4 at PSU 35,3rd , 4 , PSU 35,NW, 2nd,12:04 ,10,0,10, (12:04 - 2nd) Justin Jackson run for 2 yds to the PnSt 33 ,2,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
111,4th and 2 at PSU 33,4th , 2 , PSU 33,NW, 2nd,12:04 ,10,0,10, (12:04 - 2nd) Clayton Thorson run for a loss of 6 yards to the PnSt 39 ,-6,0,0,0,0,1, Clayton Thorson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
112,1st and 10 at NW 25,1st , 10 , NW 25,NW, 2nd,11:58 ,10,0,10, (11:58 - 2nd) Justin Jackson run for 8 yds to the Nwest 33 ,8,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
113,2nd and 2 at NW 33,2nd , 2 , NW 33,NW, 2nd,11:45 ,10,0,10, (11:45 - 2nd) Justin Jackson run for 1 yd to the Nwest 34 ,1,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
114,3rd and 1 at NW 34,3rd , 1 , NW 34,NW, 2nd,11:16 ,10,0,10, (11:16 - 2nd) Justin Jackson run for 12 yds to the Nwest 46 for a 1ST down ,12,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
115,1st and 10 at NW 46,1st , 10 , NW 46,NW, 2nd,10:41 ,10,0,10, (10:41 - 2nd) Clayton Thorson pass complete to Bennett Skowronek for 2 yds to the Nwest 48 ,2,1, Clayton Thorson,1, Bennett Skowronek ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
116,2nd and 8 at NW 48,2nd , 8 , NW 48,NW, 2nd,9:54 ,10,0,10, (9:54 - 2nd) Clayton Thorson pass complete to Garrett Dickerson for 4 yds to the PnSt 48 ,4,1, Clayton Thorson,1, Garrett Dickerson ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
117,3rd and 4 at PSU 48,3rd , 4 , PSU 48,NW, 2nd,9:32 ,10,0,10, (9:32 - 2nd) Clayton Thorson pass complete to Garrett Dickerson for 7 yds to the PnSt 41 for a 1ST down ,7,1, Clayton Thorson,1, Garrett Dickerson ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
118,1st and 10 at PSU 41,1st , 10 , PSU 41,NW, 2nd,8:57 ,10,0,10, (8:57 - 2nd) Justin Jackson run for 9 yds to the PnSt 32 ,9,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
119,2nd and 1 at PSU 32,2nd , 1 , PSU 32,NW, 2nd,8:19 ,10,0,10, (8:19 - 2nd) Justin Jackson run for a loss of 3 yards to the PnSt 35 ,-3,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
120,3rd and 4 at PSU 35,3rd , 4 , PSU 35,NW, 2nd,7:38 ,10,0,10, (7:38 - 2nd) Justin Jackson run for 2 yds to the PnSt 33 ,2,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
121,4th and 2 at PSU 33,4th , 2 , PSU 33,NW, 2nd,7:01 ,10,0,10, (7:01 - 2nd) Clayton Thorson run for a loss of 6 yards to the PnSt 39 ,-6,0,0,0,0,1, Clayton Thorson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
122,1st and 10 at PSU 39,1st , 10 , PSU 39,PSU, 2nd,7:01 ,10,0,10, (7:01 - 2nd) Trace McSorley sacked by Sam Miller for a loss of 8 yards to the PnSt 31 ,-8,,,,,,,,,,,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
123,2nd and 18 at PSU 31,2nd , 18 , PSU 31,PSU, 2nd,7:01 ,10,0,10, (7:01 - 2nd) Saquon Barkley run for 4 yds to the PnSt 35 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
124,3rd and 14 at PSU 35,3rd , 14 , PSU 35,PSU, 2nd,7:01 ,10,0,10, (7:01 - 2nd) Trace McSorley pass complete to DaeSean Hamilton for 15 yds to the 50 yard line for a 1ST down ,15,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
125,1st and 10 at 50,1st , 10 , 50,PSU, 2nd,7:01 ,10,0,10, (7:01 - 2nd) Saquon Barkley run for no gain to the 50 yard line ,0,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
126,2nd and 10 at 50,2nd , 10 , 50,PSU, 2nd,7:01 ,10,0,10, (7:01 - 2nd) Trace McSorley run for 5 yds to the Nwest 45 ,5,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
127,3rd and 5 at NW 45,3rd , 5 , NW 45,PSU, 2nd,7:01 ,10,0,10, (7:01 - 2nd) Trace McSorley run for 1 yd to the Nwest 44 ,1,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
128,4th and 4 at NW 44,4th , 4 , NW 44,PSU, 2nd,7:01 ,10,0,10," (7:01 - 2nd) Blake Gillikin punt for 36 yds, fair catch by Flynn Nagel at the Nwest 8 ",36,0,0,0,0,0,0,1,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
129,1st and 10 at PSU 39,1st , 10 , PSU 39,PSU, 2nd,6:54 ,10,0,10, (6:54 - 2nd) Trace McSorley sacked by Sam Miller for a loss of 8 yards to the PnSt 31 ,-8,,,,,,,,,,,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
130,2nd and 18 at PSU 31,2nd , 18 , PSU 31,PSU, 2nd,6:21 ,10,0,10, (6:21 - 2nd) Saquon Barkley run for 4 yds to the PnSt 35 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
131,3rd and 14 at PSU 35,3rd , 14 , PSU 35,PSU, 2nd,5:40 ,10,0,10, (5:40 - 2nd) Trace McSorley pass complete to DaeSean Hamilton for 15 yds to the 50 yard line for a 1ST down ,15,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
132,1st and 10 at 50,1st , 10 , 50,PSU, 2nd,5:22 ,10,0,10, (5:22 - 2nd) Saquon Barkley run for no gain to the 50 yard line ,0,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
133,2nd and 10 at 50,2nd , 10 , 50,PSU, 2nd,4:38 ,10,0,10, (4:38 - 2nd) Trace McSorley run for 5 yds to the Nwest 45 ,5,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
134,3rd and 5 at NW 45,3rd , 5 , NW 45,PSU, 2nd,4:11 ,10,0,10, (4:11 - 2nd) Trace McSorley run for 1 yd to the Nwest 44 ,1,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
135,4th and 4 at NW 44,4th , 4 , NW 44,PSU, 2nd,3:31 ,10,0,10," (3:31 - 2nd) Blake Gillikin punt for 36 yds, fair catch by Flynn Nagel at the Nwest 8 ",36,0,0,0,0,0,0,1,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
136,1st and 10 at NW 8,1st , 10 , NW 8,NW, 2nd,3:31 ,10,0,10," (3:31 - 2nd) Jackson, Justin rush for 3 yards to the NU11 (Brown, Cam), PENALTY NU holding (North, Brad) 4 yards to the NU4, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
137,1st and 14 at NW 4,1st , 14 , NW 4,NW, 2nd,3:31 ,10,0,10, (3:31 - 2nd) Justin Jackson run for 3 yds to the Nwest 7 ,3,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
138,1st and 10 at NW 8,1st , 10 , NW 8,NW, 2nd,3:26 ,10,0,10," (3:26 - 2nd) Jackson, Justin rush for 3 yards to the NORTHWSTRN11, PENALTY NORTHWSTRN holding (North, Brad) 4 yards to the NORTHWSTRN4, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
139,,,,,NW, 2nd,2:59 ,10,0,10," (2:59 - 2nd) Timeout PENN ST, clock 02:59 ",,,,,,,,,,,,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
140,2nd and 11 at NW 7,2nd , 11 , NW 7,NW, 2nd,2:59 ,10,0,10, (2:59 - 2nd) Justin Jackson run for 1 yd to the Nwest 8 ,1,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
141,1st and 14 at NW 4,1st , 14 , NW 4,NW, 2nd,2:57 ,10,0,10, (2:57 - 2nd) Justin Jackson run for 3 yds to the Nwest 7 ,3,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
142,,,,,NW, 2nd,2:57 ,10,0,10," (2:57 - 2nd) Timeout PENN ST, clock 02:57 ",,,,,,,,,,,,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
143,,,,,NW, 2nd,2:54 ,10,0,10," (2:54 - 2nd) Timeout PENN ST, clock 02:54 ",,,,,,,,,,,,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
144,3rd and 10 at NW 8,3rd , 10 , NW 8,NW, 2nd,2:54 ,10,0,10, (2:54 - 2nd) Clayton Thorson pass complete to Bennett Skowronek for 32 yds to the Nwest 40 for a 1ST down ,32,1, Clayton Thorson,1, Bennett Skowronek ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
145,1st and 10 at NW 40,1st , 10 , NW 40,NW, 2nd,2:54 ,10,0,10, (2:54 - 2nd) Clayton Thorson pass complete to Macan Wilson for 7 yds to the Nwest 47 ,7,1, Clayton Thorson,1, Macan Wilson ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
146,2nd and 3 at NW 47,2nd , 3 , NW 47,NW, 2nd,2:54 ,10,0,10, (2:54 - 2nd) Clayton Thorson pass complete to Macan Wilson for 5 yds to the PnSt 48 for a 1ST down ,5,1, Clayton Thorson,1, Macan Wilson ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
147,1st and 10 at PSU 48,1st , 10 , PSU 48,NW, 2nd,2:54 ,10,0,10, (2:54 - 2nd) Clayton Thorson pass complete to Macan Wilson for 3 yds to the PnSt 45 ,3,1, Clayton Thorson,1, Macan Wilson ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
148,2nd and 7 at PSU 45,2nd , 7 , PSU 45,NW, 2nd,2:54 ,10,0,10, (2:54 - 2nd) Clayton Thorson pass complete to Garrett Dickerson for 6 yds to the PnSt 39 ,6,1, Clayton Thorson,1, Garrett Dickerson ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
149,3rd and 1 at PSU 39,3rd , 1 , PSU 39,NW, 2nd,2:54 ,10,0,10, (2:54 - 2nd) Jeremy Larkin run for no gain to the PnSt 39 ,0,0,0,0,0,1, Jeremy Larkin ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
150,2nd and 11 at NW 7,2nd , 11 , NW 7,NW, 2nd,2:53 ,10,0,10, (2:53 - 2nd) Justin Jackson run for 1 yd to the Nwest 8 ,1,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
151,,,,,NW, 2nd,2:53 ,10,0,10," (2:53 - 2nd) Timeout PENN ST, clock 02:53 ",,,,,,,,,,,,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
152,3rd and 10 at NW 8,3rd , 10 , NW 8,NW, 2nd,2:41 ,10,0,10, (2:41 - 2nd) Clayton Thorson pass complete to Bennett Skowronek for 32 yds to the Nwest 40 for a 1ST down ,32,1, Clayton Thorson,1, Bennett Skowronek ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
153,1st and 10 at NW 40,1st , 10 , NW 40,NW, 2nd,2:19 ,10,0,10, (2:19 - 2nd) Clayton Thorson pass complete to Macan Wilson for 7 yds to the Nwest 47 ,7,1, Clayton Thorson,1, Macan Wilson ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
154,2nd and 3 at NW 47,2nd , 3 , NW 47,NW, 2nd,2:03 ,10,0,10, (2:03 - 2nd) Clayton Thorson pass complete to Macan Wilson for 5 yds to the PnSt 48 for a 1ST down ,5,1, Clayton Thorson,1, Macan Wilson ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
155,1st and 10 at PSU 48,1st , 10 , PSU 48,NW, 2nd,1:49 ,10,0,10, (1:49 - 2nd) Clayton Thorson pass complete to Macan Wilson for 3 yds to the PnSt 45 ,3,1, Clayton Thorson,1, Macan Wilson ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
156,2nd and 7 at PSU 45,2nd , 7 , PSU 45,NW, 2nd,1:23 ,10,0,10, (1:23 - 2nd) Clayton Thorson pass complete to Garrett Dickerson for 6 yds to the PnSt 39 ,6,1, Clayton Thorson,1, Garrett Dickerson ,0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
157,3rd and 1 at PSU 39,3rd , 1 , PSU 39,NW, 2nd,1:02 ,10,0,10, (1:02 - 2nd) Jeremy Larkin run for no gain to the PnSt 39 ,0,0,0,0,0,1, Jeremy Larkin ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
158,,,,,NW, 2nd,0:46 ,10,0,10," (0:46 - 2nd) Timeout PENN ST, clock 00:46 ",,,,,,,,,,,,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
159,4th and 1 at PSU 39,4th , 1 , PSU 39,NW, 2nd,0:46 ,10,0,10, (0:46 - 2nd) Justin Jackson run for 3 yds to the PnSt 36 for a 1ST down ,3,0,0,0,0,1, Justin Jackson ,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
160,,,,,NW, 2nd,0:46 ,10,0,10," (0:46 - 2nd) Timeout PENN ST, clock 00:46 ",,,,,,,,,,,,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
161,,,,,NW, 2nd,0:42 ,10,0,10," (0:42 - 2nd) Timeout NORTHWESTERN, clock 00:42 ",,,,,,,,,,,,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
162,1st and 10 at PSU 36,1st , 10 , PSU 36,NW, 2nd,0:42 ,10,0,10," (0:42 - 2nd) Clayton Thorson pass incomplete to Garrett Dickerson, broken up by Kevin Givens ",0,1, Clayton Thorson,0," Garrett Dickerson, broken up by Kevin Givens ",0,0,0,0,0,0,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
163,2nd and 10 at PSU 36,2nd , 10 , PSU 36,NW, 2nd,0:42 ,10,0,10, (0:42 - 2nd) Clayton Thorson sacked by Shaka Toney for a loss of 8 yards to the PnSt 44 ,-8,,,,,,,,,,,10/8/2017,2017," Evanston, IL 60208 ",road,PSU-14.5,52," 41,061",400935374
