,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
166,2nd and 6 at MINN 45,2nd , 6 , MINN 45,MINN, 4th,11:36 ,20,20,0, (11:36 - 4th) Mitch Leidner pass complete to Drew Wolitarsky for 16 yds to the PnSt 39 for a 1ST down ,16,1, Mitch Leidner,1, Drew Wolitarsky ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
167,1st and 10 at PSU 39,1st , 10 , PSU 39,MINN, 4th,11:36 ,20,20,0, (11:36 - 4th) Rodney Smith run for 9 yds to the PnSt 30 ,9,0,0,0,0,1, Rodney Smith ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
168,2nd and 1 at PSU 30,2nd , 1 , PSU 30,MINN, 4th,11:36 ,20,20,0, (11:36 - 4th) Mitch Leidner pass complete to Rodney Smith for 17 yds to the PnSt 13 for a 1ST down ,17,1, Mitch Leidner,1, Rodney Smith ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
169,1st and 10 at PSU 13,1st , 10 , PSU 13,MINN, 4th,11:36 ,20,20,0, (11:36 - 4th) Mitch Leidner pass incomplete to Colton Beebe ,0,1, Mitch Leidner,0, Colton Beebe ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
170,2nd and 10 at PSU 13,2nd , 10 , PSU 13,MINN, 4th,11:36 ,20,20,0, (11:36 - 4th) Shannon Brooks run for 1 yd to the PnSt 12 ,1,0,0,0,0,1, Shannon Brooks ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
171,3rd and 9 at PSU 12,3rd , 9 , PSU 12,MINN, 4th,11:36 ,20,20,0," (11:36 - 4th) Mitch Leidner pass intercepted, touchback. Jordan Smith return for no gain ",0,1, Mitch Leidner,interception,0,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
172,1st and 10 at PSU 20,1st , 10 , PSU 20,PSU, 4th,7:45 ,20,20,0, (7:45 - 4th) Saquon Barkley run for a loss of 5 yards to the PnSt 15 ,-5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
173,2nd and 15 at PSU 15,2nd , 15 , PSU 15,PSU, 4th,7:45 ,20,20,0, (7:45 - 4th) Trace McSorley pass incomplete to DeAndre Thompkins ,0,1, Trace McSorley,0, DeAndre Thompkins ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
174,3rd and 15 at PSU 15,3rd , 15 , PSU 15,PSU, 4th,7:45 ,20,20,0, (7:45 - 4th) Trace McSorley pass complete to Chris Godwin for 32 yds to the PnSt 47 for a 1ST down ,32,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
175,1st and 10 at PSU 47,1st , 10 , PSU 47,PSU, 4th,7:45 ,20,20,0, (7:45 - 4th) Saquon Barkley run for a loss of 4 yards to the PnSt 43 ,-4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
176,2nd and 14 at PSU 43,2nd , 14 , PSU 43,PSU, 4th,7:45 ,20,20,0," (7:45 - 4th) Trace McSorley pass incomplete to DeAndre Thompkins PENN ST Penalty, ineligible downfield on pass ( Yards) declined ",0,0,0,0,0,0,0,0,0,0,1,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
177,3rd and 14 at PSU 43,3rd , 14 , PSU 43,PSU, 4th,7:45 ,20,20,0," (7:45 - 4th) Blake Gillikin punt for 34 yds, punt out-of-bounds at the Minn 23 ",34,0,0,0,0,0,0,1,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
178,1st and 10 at MINN 23,1st , 10 , MINN 23,MINN, 4th,5:34 ,20,23,-3, (5:34 - 4th) Mitch Leidner pass complete to Brian Smith for 16 yds to the Minn 39 for a 1ST down ,16,1, Mitch Leidner,1, Brian Smith ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
179,1st and 10 at MINN 39,1st , 10 , MINN 39,MINN, 4th,5:34 ,20,23,-3, (5:34 - 4th) Shannon Brooks run for 3 yds to the Minn 42 ,3,0,0,0,0,1, Shannon Brooks ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
180,2nd and 7 at MINN 42,2nd , 7 , MINN 42,MINN, 4th,5:34 ,20,23,-3, (5:34 - 4th) Shannon Brooks run for 4 yds to the Minn 46 ,4,0,0,0,0,1, Shannon Brooks ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
181,,,,,MINN, 4th,4:11 ,20,23,-3," (4:11 - 4th) Timeout PENN ST, clock 04:11 ",,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
182,3rd and 3 at MINN 46,3rd , 3 , MINN 46,MINN, 4th,4:11 ,20,23,-3, (4:11 - 4th) Mitch Leidner pass complete to Colton Beebe for 8 yds to the PnSt 46 for a 1ST down ,8,1, Mitch Leidner,1, Colton Beebe ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
183,1st and 10 at PSU 46,1st , 10 , PSU 46,MINN, 4th,4:11 ,20,23,-3, (4:11 - 4th) Mitch Leidner pass incomplete to Brian Smith ,0,1, Mitch Leidner,0, Brian Smith ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
184,2nd and 10 at PSU 46,2nd , 10 , PSU 46,MINN, 4th,4:11 ,20,23,-3, (4:11 - 4th) Shannon Brooks run for 16 yds to the PnSt 30 for a 1ST down ,16,0,0,0,0,1, Shannon Brooks ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
185,1st and 10 at PSU 30,1st , 10 , PSU 30,MINN, 4th,4:11 ,20,23,-3, (4:11 - 4th) Mitch Leidner sacked by Robert Windsor and Kevin Givens for a loss of 4 yards to the PnSt 34 ,-4,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
186,2nd and 14 at PSU 34,2nd , 14 , PSU 34,MINN, 4th,4:11 ,20,23,-3," (4:11 - 4th) Smith, Rodney rush for loss of 7 yards to the PSU41 (Givens, Kevin), PENALTY PSU face mask (Allen, Marcus) 15 yards to the PSU19, 1ST DOWN MINN, NO PLAY. ",-7,0,0,0,0,0,0,0,0,0,1,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
187,1st and 10 at PSU 19,1st , 10 , PSU 19,MINN, 4th,4:11 ,20,23,-3, (4:11 - 4th) Shannon Brooks run for a loss of 1 yard to the PnSt 20 ,-1,0,0,0,0,1, Shannon Brooks ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
188,,,,,MINN, 4th,1:50 ,20,23,-3," (1:50 - 4th) Timeout PENN ST, clock 01:50 ",,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
189,2nd and 11 at PSU 20,2nd , 11 , PSU 20,MINN, 4th,1:50 ,20,23,-3, (1:50 - 4th) Mitch Leidner run for 3 yds to the PnSt 17 ,3,0,0,0,0,1, Mitch Leidner ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
190,,,,,MINN, 4th,1:44 ,20,23,-3," (1:44 - 4th) Timeout PENN ST, clock 01:44 ",,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
191,3rd and 8 at PSU 17,3rd , 8 , PSU 17,MINN, 4th,1:44 ,20,23,-3, (1:44 - 4th) Shannon Brooks run for a loss of 2 yards to the PnSt 19 ,-2,0,0,0,0,1, Shannon Brooks ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
192,,,,,MINN, 4th,0:59 ,20,23,-3," (0:59 - 4th) Timeout MINNESOTA, clock 00:59 ",,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
193,4th and 10 at PSU 19,4th , 10 , PSU 19,MINN, 4th,0:54 ,20,23,-3, (0:54 - 4th) Emmit Carpenter 37 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
194,,,,,PSU, 4th,0:54 ,23,23,0, (0:54 - 4th) Emmit Carpenter kickoff for 65 yds for a touchback ,65,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
195,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 4th,0:54 ,23,23,0, (0:54 - 4th) Trace McSorley pass incomplete to Saquon Barkley ,0,1, Trace McSorley,0, Saquon Barkley ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
196,2nd and 10 at PSU 25,2nd , 10 , PSU 25,PSU, 4th,0:54 ,23,23,0, (0:54 - 4th) Trace McSorley pass incomplete to Saquon Barkley ,0,1, Trace McSorley,0, Saquon Barkley ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
197,3rd and 10 at PSU 25,3rd , 10 , PSU 25,PSU, 4th,0:54 ,23,23,0, (0:54 - 4th) Trace McSorley pass complete to Chris Godwin for 20 yds to the PnSt 45 for a 1ST down ,20,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
198,,,,,PSU, 4th,0:35 ,23,23,0," (0:35 - 4th) Timeout MINNESOTA, clock 00:35 ",,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
199,1st and 10 at PSU 45,1st , 10 , PSU 45,PSU, 4th,0:35 ,23,23,0, (0:35 - 4th) Trace McSorley pass complete to DeAndre Thompkins for 7 yds to the Minn 48 ,7,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
200,2nd and 3 at MINN 48,2nd , 3 , MINN 48,PSU, 4th,0:35 ,23,23,0, (0:35 - 4th) TEAM pass incomplete ,0,1, TEAM,0,0,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
201,3rd and 3 at MINN 48,3rd , 3 , MINN 48,PSU, 4th,0:35 ,23,23,0, (0:35 - 4th) Trace McSorley run for 26 yds to the Minn 22 for a 1ST down ,26,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
202,1st and 10 at MINN 22,1st , 10 , MINN 22,PSU, 4th,0:35 ,23,23,0, (0:35 - 4th) Trace McSorley pass incomplete to Chris Godwin ,0,1, Trace McSorley,0, Chris Godwin ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
203,,,,,PSU, 4th,0:07 ,23,23,0," (0:07 - 4th) Timeout MINNESOTA, clock 00:07 ",,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
204,2nd and 10 at MINN 22,2nd , 10 , MINN 22,PSU, 4th,0:02 ,23,23,0, (0:02 - 4th) Tyler Davis 40 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
205,,,,,MINN, 4th,0:02 ,23,23,0," (0:02 - 4th) Joey Julius kickoff for 50 yds , Jalen Myrick return for 12 yds to the Minn 27 ",50,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
206,,,,,MINN,,,23,23,0, End of 4th Quarter ,,,,,,,,,,,,,,,,,,,
207,1st and 10 at PSU 25,1st , 10 , PSU 25,MINN,OT,untimed,23,26,-3, (OT) Rodney Smith run for 1 yd to the PnSt 24 ,1,0,0,0,0,1, Rodney Smith ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
208,2nd and 9 at PSU 24,2nd , 9 , PSU 24,MINN,OT,untimed,23,26,-3, (OT) Mitch Leidner sacked by Evan Schwan for a loss of 4 yards to the PnSt 28 ,-4,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
209,3rd and 13 at PSU 28,3rd , 13 , PSU 28,MINN,OT,untimed,23,26,-3, (OT) Mitch Leidner pass incomplete to Drew Wolitarsky ,0,1, Mitch Leidner,0, Drew Wolitarsky ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
210,4th and 13 at PSU 28,4th , 13 , PSU 28,MINN,OT,untimed,23,26,-3, (OT) Emmit Carpenter 46 Yd Field Goal ,,0,0,0,0,0,0,0,1,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
211,1st and 10 at MINN 25,1st , 10 , MINN 25,PSU,OT,untimed,29,26,3, (OT) Saquon Barkley 25 Yd Run ,25 ,0,0,0,0,1, (OT) Saquon Barkley ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
